5000	30447
1081	1523	18
1523	339	101
339	1523	157
1523	739	101
739	1523	137
1523	1701	101
1701	1523	21
1523	1901	101
1901	1523	367
1523	2682	101
2682	1523	104
1523	3652	101
3652	1523	240
1523	3710	101
3710	1523	252
2926	105	254
105	2926	391
2926	339	254
339	2926	157
2926	701	254
701	2926	83
2926	739	254
739	2926	137
2926	1081	254
1081	2926	18
2926	1187	254
1187	2926	328
2926	1701	254
1701	2926	21
2926	1901	254
1901	2926	367
2926	2492	254
2492	2926	224
2926	2682	254
2682	2926	104
2926	3136	254
3136	2926	268
2926	3652	254
3652	2926	240
2926	3710	254
3710	2926	252
3101	2162	8
2162	3101	387
3101	3153	8
3153	3101	73
3101	3524	8
3524	3101	145
3101	3906	8
3906	3101	237
3102	128	316
128	3102	284
3102	2265	316
2265	3102	246
3281	352	343
352	3281	187
3281	635	343
635	3281	356
3281	973	343
973	3281	4
3281	1229	343
1229	3281	193
3281	1234	343
1234	3281	300
3281	2615	343
2615	3281	141
3281	3510	343
3510	3281	204
3281	3518	343
3518	3281	316
3281	4096	343
4096	3281	180
3641	4062	181
4062	3641	252
3641	3577	181
3577	3641	104
3641	370	181
370	3641	104
3641	447	181
447	3641	63
3641	2802	181
2802	3641	40
3641	1595	181
1595	3641	116
3641	3315	181
3315	3641	70
1688	2247	274
2247	1688	156
1688	2147	274
2147	1688	342
1688	4723	274
4723	1688	67
3642	2053	148
2053	3642	48
3642	2817	148
2817	3642	55
3642	127	148
127	3642	159
3642	3666	148
3666	3642	73
1524	4953	224
4953	1524	209
1524	998	224
998	1524	7
1524	1082	224
1082	1524	280
1524	1534	224
1534	1524	257
1524	1604	224
1604	1524	120
1524	2081	224
2081	1524	159
1524	3721	224
3721	1524	346
4720	82	378
82	4720	18
4720	3680	378
3680	4720	330
4720	727	378
727	4720	146
4720	2103	378
2103	4720	193
4720	4236	378
4236	4720	83
4720	4246	378
4246	4720	44
1525	3922	180
3922	1525	114
1525	2479	180
2479	1525	305
1525	115	180
115	1525	389
1525	825	180
825	1525	294
1525	2526	180
2526	1525	250
2583	4377	295
4377	2583	176
2583	503	295
503	2583	93
632	708	97
708	632	45
1148	1329	291
1329	1148	62
1148	552	291
552	1148	32
1148	562	291
562	1148	290
1148	1191	291
1191	1148	13
1148	1441	291
1441	1148	140
1148	1751	291
1751	1148	181
1148	1917	291
1917	1148	358
1148	2135	291
2135	1148	117
1148	2297	291
2297	1148	360
1148	2855	291
2855	1148	176
1148	3166	291
3166	1148	291
1148	3483	291
3483	1148	262
1148	3723	291
3723	1148	91
1148	3730	291
3730	1148	267
1148	3881	291
3881	1148	86
1148	3922	291
3922	1148	114
1148	4008	291
4008	1148	113
1148	4095	291
4095	1148	136
1148	4203	291
4203	1148	4
1148	4531	291
4531	1148	49
1148	4537	291
4537	1148	215
1148	4955	291
4955	1148	51
1148	1951	291
1951	1148	394
1148	3136	291
3136	1148	268
1148	1629	291
1629	1148	84
1148	1961	291
1961	1148	251
1148	3473	291
3473	1148	340
3822	3305	225
3305	3822	137
3103	177	12
177	3103	326
3103	1017	12
1017	3103	192
3103	1158	12
1158	3103	216
3103	1326	12
1326	3103	227
3103	902	12
902	3103	240
3103	1249	12
1249	3103	205
3103	3505	12
3505	3103	367
3103	4227	12
4227	3103	29
3103	4279	12
4279	3103	37
3103	4441	12
4441	3103	28
4884	1385	393
1385	4884	167
4884	129	393
129	4884	196
4884	3019	393
3019	4884	200
2927	1922	319
1922	2927	244
2927	1928	319
1928	2927	295
2927	2281	319
2281	2927	255
2927	2768	319
2768	2927	44
2927	2103	319
2103	2927	193
2927	4412	319
4412	2927	17
2927	4341	319
4341	2927	230
2584	2965	141
2965	2584	64
2584	333	141
333	2584	54
2584	371	141
371	2584	66
2584	535	141
535	2584	385
2584	1786	141
1786	2584	75
2584	2493	141
2493	2584	6
2584	129	141
129	2584	196
2584	460	141
460	2584	115
2584	989	141
989	2584	341
2584	3019	141
3019	2584	200
2584	3313	141
3313	2584	241
2584	4894	141
4894	2584	96
2584	4061	141
4061	2584	185
2584	4541	141
4541	2584	190
2584	1931	141
1931	2584	239
2584	3463	141
3463	2584	179
2584	2068	141
2068	2584	131
2584	495	141
495	2584	362
2584	2341	141
2341	2584	236
2584	865	141
865	2584	338
2584	4785	141
4785	2584	11
2584	4892	141
4892	2584	107
2584	1796	141
1796	2584	397
2584	2498	141
2498	2584	65
2584	3030	141
3030	2584	317
1689	4975	380
4975	1689	188
1689	340	380
340	1689	319
1689	1007	380
1007	1689	345
1689	1209	380
1209	1689	62
1689	1530	380
1530	1689	229
1689	3922	380
3922	1689	114
1689	4342	380
4342	1689	183
2049	334	196
334	2049	274
2049	1332	196
1332	2049	319
2049	1936	196
1936	2049	161
2049	2117	196
2117	2049	191
2049	2485	196
2485	2049	55
2049	2499	196
2499	2049	284
2049	3910	196
3910	2049	216
2049	4092	196
4092	2049	235
2049	4519	196
4519	2049	343
2049	190	196
190	2049	182
2049	4913	196
4913	2049	266
2762	4555	129
4555	2762	211
2050	278	132
278	2050	5
2050	448	132
448	2050	299
2050	1397	132
1397	2050	61
2050	2320	132
2320	2050	141
2050	2614	132
2614	2050	387
2050	4733	132
4733	2050	270
2050	4105	132
4105	2050	106
2050	3466	132
3466	2050	277
2050	2254	132
2254	2050	257
2051	3018	60
3018	2051	214
2051	4607	60
4607	2051	78
972	1758	104
1758	972	171
972	4110	104
4110	972	135
972	339	104
339	972	157
972	1875	104
1875	972	27
972	2487	104
2487	972	251
3823	4207	252
4207	3823	203
3823	1071	252
1071	3823	240
3823	1944	252
1944	3823	189
3823	447	252
447	3823	63
3823	2802	252
2802	3823	40
3823	990	252
990	3823	62
3823	2269	252
2269	3823	327
3823	1595	252
1595	3823	116
3823	2337	252
2337	3823	140
800	321	202
321	800	253
800	4888	202
4888	800	78
800	4043	202
4043	800	375
800	2165	202
2165	800	377
447	134	63
134	447	222
447	189	63
189	447	45
447	320	63
320	447	205
447	707	63
707	447	322
447	1000	63
1000	447	181
447	1011	63
1011	447	70
447	1016	63
1016	447	397
447	1020	63
1020	447	80
447	1023	63
1023	447	330
447	1177	63
1177	447	222
447	1236	63
1236	447	113
447	1248	63
1248	447	152
447	1344	63
1344	447	325
447	1790	63
1790	447	322
447	1799	63
1799	447	200
447	1978	63
1978	447	391
447	2133	63
2133	447	247
447	2240	63
2240	447	197
447	2291	63
2291	447	98
447	2344	63
2344	447	105
447	2485	63
2485	447	55
447	2650	63
2650	447	25
447	2667	63
2667	447	13
447	2933	63
2933	447	383
447	2946	63
2946	447	31
447	3018	63
3018	447	214
447	3020	63
3020	447	178
447	3039	63
3039	447	91
447	3216	63
3216	447	103
447	3218	63
3218	447	301
447	3305	63
3305	447	137
447	3325	63
3325	447	143
447	3353	63
3353	447	159
447	3391	63
3391	447	228
447	3477	63
3477	447	135
447	3526	63
3526	447	392
447	3675	63
3675	447	388
447	3753	63
3753	447	76
447	3893	63
3893	447	183
447	3907	63
3907	447	96
447	4069	63
4069	447	112
447	4101	63
4101	447	359
447	4218	63
4218	447	292
447	4349	63
4349	447	358
447	4363	63
4363	447	11
447	4443	63
4443	447	111
447	4747	63
4747	447	106
3643	1249	239
1249	3643	205
3643	2054	239
2054	3643	315
3643	2489	239
2489	3643	328
3643	2663	239
2663	3643	259
3643	902	239
902	3643	240
3643	984	239
984	3643	398
3643	3913	239
3913	3643	148
3643	4227	239
4227	3643	29
3643	4397	239
4397	3643	266
3643	4441	239
4441	3643	28
3643	4267	239
4267	3643	194
3643	2228	239
2228	3643	37
3643	2309	239
2309	3643	203
3643	4915	239
4915	3643	318
801	2315	65
2315	801	208
801	698	65
698	801	114
801	1911	65
1911	801	283
801	2784	65
2784	801	74
801	3138	65
3138	801	265
801	4566	65
4566	801	322
801	4644	65
4644	801	111
801	4963	65
4963	801	129
4002	4577	251
4577	4002	369
4002	2345	251
2345	4002	39
1526	302	210
302	1526	242
1526	2980	210
2980	1526	179
1526	3223	210
3223	1526	343
1526	4725	210
4725	1526	133
1526	2983	210
2983	1526	242
4181	4207	393
4207	4181	203
4181	3573	393
3573	4181	342
4181	3577	393
3577	4181	104
4181	990	393
990	4181	62
4181	2138	393
2138	4181	59
4181	2098	393
2098	4181	338
4181	2332	393
2332	4181	366
4181	2791	393
2791	4181	165
4181	4189	393
4189	4181	90
2763	2079	174
2079	2763	292
2763	2811	174
2811	2763	273
2763	3153	174
3153	2763	73
4182	2111	321
2111	4182	7
4182	2646	321
2646	4182	101
4182	2853	321
2853	4182	340
4182	88	321
88	4182	147
4182	1546	321
1546	4182	84
4182	1942	321
1942	4182	35
4182	3351	321
3351	4182	70
4182	4631	321
4631	4182	235
4182	93	321
93	4182	34
4182	1078	321
1078	4182	256
4182	4265	321
4265	4182	115
4182	4390	321
4390	4182	89
1149	2764	71
2764	1149	110
4003	3121	241
3121	4003	313
4003	848	241
848	4003	234
4003	3529	241
3529	4003	73
4003	4799	241
4799	4003	109
4003	4933	241
4933	4003	351
448	278	299
278	448	5
448	1397	299
1397	448	61
448	2320	299
2320	448	141
448	2614	299
2614	448	387
448	3116	299
3116	448	326
448	4733	299
4733	448	270
448	4105	299
4105	448	106
4183	91	231
91	4183	110
4183	1370	231
1370	4183	162
4183	1740	231
1740	4183	88
4183	4760	231
4760	4183	322
1875	339	27
339	1875	157
449	3741	338
3741	449	208
449	4032	338
4032	449	66
2418	669	114
669	2418	296
2418	3666	114
3666	2418	73
76	548	196
548	76	394
76	1383	196
1383	76	324
76	3295	196
3295	76	366
76	3310	196
3310	76	359
76	3330	196
3330	76	109
76	4961	196
4961	76	206
4721	4896	78
4896	4721	390
4721	4264	78
4264	4721	126
266	3313	312
3313	266	241
266	293	312
293	266	354
266	4576	312
4576	266	323
3451	4576	374
4576	3451	323
3451	4546	374
4546	3451	159
3282	3153	199
3153	3282	73
3282	1604	199
1604	3282	120
3282	1883	199
1883	3282	67
3282	1253	199
1253	3282	384
3282	4223	199
4223	3282	248
3283	667	316
667	3283	144
3283	3905	316
3905	3283	182
1150	898	350
898	1150	36
1150	999	350
999	1150	135
1150	1020	350
1020	1150	80
1150	1548	350
1548	1150	318
1150	1799	350
1799	1150	200
1150	2240	350
2240	1150	197
1150	2344	350
2344	1150	105
1150	2764	350
2764	1150	110
1150	2766	350
2766	1150	28
1150	3305	350
3305	1150	137
1150	3477	350
3477	1150	135
1150	3753	350
3753	1150	76
1150	4101	350
4101	1150	359
1150	4218	350
4218	1150	292
1150	4443	350
4443	1150	111
1150	4591	350
4591	1150	183
2585	1739	80
1739	2585	193
2585	2424	80
2424	2585	34
2585	902	80
902	2585	240
2585	984	80
984	2585	398
2585	1249	80
1249	2585	205
2585	3176	80
3176	2585	138
2585	4095	80
4095	2585	136
2585	4227	80
4227	2585	29
2585	4273	80
4273	2585	21
2585	4441	80
4441	2585	28
4515	718	395
718	4515	181
4515	1190	395
1190	4515	146
4515	2426	395
2426	4515	86
4515	2511	395
2511	4515	309
4515	329	395
329	4515	288
4515	1235	395
1235	4515	244
4515	1775	395
1775	4515	132
4515	2252	395
2252	4515	222
4515	2312	395
2312	4515	125
4515	2801	395
2801	4515	217
4515	3193	395
3193	4515	350
4515	2480	395
2480	4515	330
3645	151	164
151	3645	76
3645	3336	164
3336	3645	243
3645	170	164
170	3645	6
3645	2767	164
2767	3645	359
3104	737	221
737	3104	54
3104	2809	221
2809	3104	147
4885	2063	19
2063	4885	231
4885	997	19
997	4885	176
4885	2344	19
2344	4885	105
1690	2779	68
2779	1690	306
1690	3005	68
3005	1690	365
1690	3220	68
3220	1690	275
1690	4767	68
4767	1690	397
1690	1970	68
1970	1690	41
3825	4044	150
4044	3825	112
3825	1064	150
1064	3825	387
3825	1421	150
1421	3825	12
3825	1911	150
1911	3825	283
3825	3138	150
3138	3825	265
3825	3167	150
3167	3825	53
3825	3861	150
3861	3825	173
3825	4963	150
4963	3825	129
2586	687	266
687	2586	85
2586	1052	266
1052	2586	328
2586	1077	266
1077	2586	281
2586	1577	266
1577	2586	43
2586	1691	266
1691	2586	121
2586	902	266
902	2586	240
2586	1249	266
1249	2586	205
2586	2868	266
2868	2586	35
2586	4227	266
4227	2586	29
2586	4271	266
4271	2586	100
2586	4441	266
4441	2586	28
4004	129	373
129	4004	196
4004	3019	373
3019	4004	200
4004	3313	373
3313	4004	241
4004	4402	373
4402	4004	22
802	4339	275
4339	802	49
802	3195	275
3195	802	195
802	3554	275
3554	802	385
802	805	275
805	802	293
802	1877	275
1877	802	73
802	1918	275
1918	802	330
802	2104	275
2104	802	371
802	2973	275
2973	802	196
802	3290	275
3290	802	92
802	3475	275
3475	802	58
802	3738	275
3738	802	132
802	4095	275
4095	802	136
802	4537	275
4537	802	215
802	841	275
841	802	378
802	3316	275
3316	802	120
802	3708	275
3708	802	230
802	4384	275
4384	802	377
802	4945	275
4945	802	75
803	2135	185
2135	803	117
803	3136	185
3136	803	268
803	4026	185
4026	803	70
803	4034	185
4034	803	74
803	4784	185
4784	803	128
803	4955	185
4955	803	51
803	4967	185
4967	803	173
267	2997	43
2997	267	219
2928	4576	336
4576	2928	323
268	717	230
717	268	154
268	2095	230
2095	268	15
268	3109	230
3109	268	204
268	3154	230
3154	268	101
1691	687	121
687	1691	85
1691	1052	121
1052	1691	328
1691	1077	121
1077	1691	281
1691	1577	121
1577	1691	43
1691	719	121
719	1691	319
1691	902	121
902	1691	240
1691	1249	121
1249	1691	205
1691	2868	121
2868	1691	35
1691	4227	121
4227	1691	29
1691	4271	121
4271	1691	100
1691	4441	121
4441	1691	28
4516	341	102
341	4516	101
4516	293	102
293	4516	354
4516	4576	102
4576	4516	323
4516	4789	102
4789	4516	367
4516	1172	102
1172	4516	313
4516	2125	102
2125	4516	292
4516	2643	102
2643	4516	107
4516	3225	102
3225	4516	50
4516	3326	102
3326	4516	74
4516	3848	102
3848	4516	62
4516	4569	102
4569	4516	221
3826	2240	357
2240	3826	197
3826	4812	357
4812	3826	61
3826	2292	357
2292	3826	196
3826	3466	357
3466	3826	277
3826	2254	357
2254	3826	257
1876	535	22
535	1876	385
1876	2322	22
2322	1876	61
1876	129	22
129	1876	196
1876	495	22
495	1876	362
1876	3019	22
3019	1876	200
2419	4576	47
4576	2419	323
2419	4546	47
4546	2419	159
450	1229	4
1229	450	193
451	3922	109
3922	451	114
451	2854	109
2854	451	257
451	851	109
851	451	317
451	3707	109
3707	451	20
451	1952	109
1952	451	261
451	4588	109
4588	451	41
4886	3924	70
3924	4886	111
4886	2247	70
2247	4886	156
4886	2250	70
2250	4886	66
4184	471	214
471	4184	35
4184	479	214
479	4184	187
4184	1219	214
1219	4184	269
4184	1627	214
1627	4184	343
4184	1927	214
1927	4184	272
4184	2486	214
2486	4184	321
4184	2800	214
2800	4184	79
4184	3120	214
3120	4184	329
4184	3712	214
3712	4184	204
4184	4059	214
4059	4184	227
4184	4561	214
4561	4184	28
1527	2765	383
2765	1527	46
1527	3168	383
3168	1527	17
1527	4277	383
4277	1527	11
1527	4521	383
4521	1527	299
1527	156	383
156	1527	103
1527	187	383
187	1527	191
1527	1692	383
1692	1527	47
973	1229	4
1229	973	193
1151	4349	396
4349	1151	358
3452	283	331
283	3452	193
3452	2444	331
2444	3452	352
3452	3904	331
3904	3452	7
3452	2221	331
2221	3452	232
269	500	359
500	269	203
269	1951	359
1951	269	394
269	2855	359
2855	269	176
269	3110	359
3110	269	94
269	3166	359
3166	269	291
269	3199	359
3199	269	33
269	3663	359
3663	269	103
269	3704	359
3704	269	354
269	4255	359
4255	269	383
269	4531	359
4531	269	49
2221	283	232
283	2221	193
2221	2444	232
2444	2221	352
2221	3904	232
3904	2221	7
3453	1174	85
1174	3453	185
3453	1926	85
1926	3453	46
3453	2306	85
2306	3453	134
3453	2524	85
2524	3453	154
3453	2689	85
2689	3453	268
3453	3207	85
3207	3453	163
3453	3532	85
3532	3453	305
3453	4082	85
4082	3453	51
3453	4342	85
4342	3453	183
3453	4343	85
4343	3453	370
3453	4583	85
4583	3453	155
452	4623	35
4623	452	321
452	4576	35
4576	452	323
452	4608	35
4608	452	53
2222	2811	219
2811	2222	273
2222	3153	219
3153	2222	73
3646	3741	115
3741	3646	208
2223	1000	284
1000	2223	181
2223	3007	284
3007	2223	18
2223	3218	284
3218	2223	301
3284	3159	237
3159	3284	362
3284	2297	237
2297	3284	360
3284	2590	237
2590	3284	188
3284	3166	237
3166	3284	291
3284	4531	237
4531	3284	49
3284	2832	237
2832	3284	24
3284	4790	237
4790	3284	345
3284	867	237
867	3284	161
3284	994	237
994	3284	282
3284	1968	237
1968	3284	344
3284	2164	237
2164	3284	303
3284	2469	237
2469	3284	40
3284	2789	237
2789	3284	219
3284	3304	237
3304	3284	131
3284	3574	237
3574	3284	200
3284	4087	237
4087	3284	72
4517	1329	391
1329	4517	62
4517	3723	391
3723	4517	91
4517	2952	391
2952	4517	52
4517	2997	391
2997	4517	219
4517	4094	391
4094	4517	139
4517	347	391
347	4517	113
4517	1384	391
1384	4517	383
4517	2846	391
2846	4517	380
4517	2948	391
2948	4517	183
4517	4588	391
4588	4517	41
4517	675	391
675	4517	100
4517	4801	391
4801	4517	91
4517	2854	391
2854	4517	257
4517	3927	391
3927	4517	269
4517	1031	391
1031	4517	270
4517	3838	391
3838	4517	145
4517	1408	391
1408	4517	35
4517	1952	391
1952	4517	261
4517	3196	391
3196	4517	147
4517	3658	391
3658	4517	247
1326	177	227
177	1326	326
1326	1017	227
1017	1326	192
1326	1158	227
1158	1326	216
1326	902	227
902	1326	240
1326	1249	227
1249	1326	205
1326	3505	227
3505	1326	367
1326	4196	227
4196	1326	163
1326	4227	227
4227	1326	29
1326	4279	227
4279	1326	37
1326	4441	227
4441	1326	28
77	317	226
317	77	65
77	902	226
902	77	240
77	984	226
984	77	398
77	1249	226
1249	77	205
77	1386	226
1386	77	19
77	1404	226
1404	77	55
77	3355	226
3355	77	73
77	4095	226
4095	77	136
77	4227	226
4227	77	29
77	4441	226
4441	77	28
4005	166	313
166	4005	83
4005	853	313
853	4005	307
4005	1176	313
1176	4005	327
4005	2798	313
2798	4005	382
4005	3158	313
3158	4005	124
4005	3498	313
3498	4005	285
4005	3878	313
3878	4005	100
4005	339	313
339	4005	157
4005	377	313
377	4005	367
4005	182	313
182	4005	193
4005	490	313
490	4005	374
4005	2067	313
2067	4005	361
4005	4052	313
4052	4005	58
4005	1076	313
1076	4005	251
4005	2787	313
2787	4005	167
4005	1908	313
1908	4005	300
3285	3526	152
3526	3285	392
270	142	239
142	270	303
270	726	239
726	270	256
270	1358	239
1358	270	71
270	2071	239
2071	270	1
270	2462	239
2462	270	121
270	3884	239
3884	270	137
270	3137	239
3137	270	155
270	4735	239
4735	270	133
3454	3922	166
3922	3454	114
3454	875	166
875	3454	297
3454	1329	166
1329	3454	62
3454	1798	166
1798	3454	305
3286	1420	11
1420	3286	212
3286	1788	11
1788	3286	110
3286	4595	11
4595	3286	74
3286	3334	11
3334	3286	331
3286	1251	11
1251	3286	77
3286	2227	11
2227	3286	291
3286	2294	11
2294	3286	176
3286	3228	11
3228	3286	190
3286	739	11
739	3286	137
3286	1901	11
1901	3286	367
3286	3657	11
3657	3286	297
3286	4275	11
4275	3286	196
3286	4372	11
4372	3286	373
3286	4410	11
4410	3286	52
78	2240	33
2240	78	197
1528	3689	22
3689	1528	153
1528	539	22
539	1528	217
1528	2816	22
2816	1528	211
1528	1620	22
1620	1528	383
1152	727	348
727	1152	146
1152	323	348
323	1152	342
1152	2855	348
2855	1152	176
1152	885	348
885	1152	213
1152	4944	348
4944	1152	267
1152	4345	348
4345	1152	334
4336	537	360
537	4336	19
4336	1157	360
1157	4336	240
4336	1160	360
1160	4336	32
4336	1213	360
1213	4336	56
4336	2132	360
2132	4336	257
4336	2435	360
2435	4336	199
4336	3882	360
3882	4336	223
4336	4562	360
4562	4336	304
4336	4585	360
4585	4336	127
1692	2765	47
2765	1692	46
1692	3168	47
3168	1692	17
1692	3218	47
3218	1692	301
1692	4277	47
4277	1692	11
1692	4521	47
4521	1692	299
4337	79	343
79	4337	47
4337	3122	343
3122	4337	213
4337	99	343
99	4337	95
4337	339	343
339	4337	157
4337	2589	343
2589	4337	43
4337	133	343
133	4337	317
4337	849	343
849	4337	246
4337	866	343
866	4337	148
4337	887	343
887	4337	51
4337	1066	343
1066	4337	148
4337	2439	343
2439	4337	208
4337	2602	343
2602	4337	184
4337	4548	343
4548	4337	132
4337	139	343
139	4337	111
4337	4007	343
4007	4337	303
4337	324	343
324	4337	238
4337	1742	343
1742	4337	40
4337	2156	343
2156	4337	164
4337	4900	343
4900	4337	117
2052	183	388
183	2052	393
2052	672	388
672	2052	18
2052	2485	388
2485	2052	55
2052	3360	388
3360	2052	64
2052	2968	388
2968	2052	10
2420	3526	216
3526	2420	392
1153	86	77
86	1153	204
1153	2297	77
2297	1153	360
1153	3166	77
3166	1153	291
1153	4058	77
4058	1153	210
1153	4531	77
4531	1153	49
1153	4536	77
4536	1153	363
1153	693	77
693	1153	79
271	4023	56
4023	271	82
271	329	56
329	271	288
2421	4796	151
4796	2421	370
2421	3748	151
3748	2421	241
2421	1246	151
1246	2421	140
2421	2298	151
2298	2421	300
2421	2468	151
2468	2421	280
2421	2819	151
2819	2421	111
2421	2960	151
2960	2421	9
2421	3674	151
3674	2421	99
2421	4380	151
4380	2421	280
2421	668	151
668	2421	177
2421	3540	151
3540	2421	381
2421	1773	151
1773	2421	206
2421	993	151
993	2421	315
2421	1734	151
1734	2421	70
2421	2617	151
2617	2421	267
2421	2823	151
2823	2421	127
2421	3200	151
3200	2421	127
2421	1341	151
1341	2421	178
2421	2519	151
2519	2421	262
2421	3024	151
3024	2421	206
2421	2140	151
2140	2421	187
2421	2461	151
2461	2421	193
1877	4339	73
4339	1877	49
1877	3195	73
3195	1877	195
1877	3554	73
3554	1877	385
1877	805	73
805	1877	293
1877	491	73
491	1877	313
1877	1918	73
1918	1877	330
1877	2104	73
2104	1877	371
1877	2973	73
2973	1877	196
1877	3290	73
3290	1877	92
1877	3475	73
3475	1877	58
1877	3738	73
3738	1877	132
1877	4095	73
4095	1877	136
1877	4537	73
4537	1877	215
1877	841	73
841	1877	378
1877	3316	73
3316	1877	120
1877	3708	73
3708	1877	230
1877	4384	73
4384	1877	377
1877	4945	73
4945	1877	75
1877	3196	73
3196	1877	147
634	472	371
472	634	269
634	4576	371
4576	634	323
79	339	47
339	79	157
79	2589	47
2589	79	43
79	3122	47
3122	79	213
1693	4576	269
4576	1693	323
3287	725	9
725	3287	164
3287	905	9
905	3287	355
3287	3138	9
3138	3287	265
3287	555	9
555	3287	398
3287	2285	9
2285	3287	161
3287	2452	9
2452	3287	20
3287	2631	9
2631	3287	140
3287	3839	9
3839	3287	147
3287	696	9
696	3287	207
3287	3343	9
3343	3287	177
3287	4899	9
4899	3287	189
4006	455	118
455	4006	36
974	1418	304
1418	974	306
3105	1438	121
1438	3105	65
3105	129	121
129	3105	196
3105	2073	121
2073	3105	300
3105	2102	121
2102	3105	129
3105	3019	121
3019	3105	200
3105	3313	121
3313	3105	241
3105	3858	121
3858	3105	143
3105	4375	121
4375	3105	39
3105	4600	121
4600	3105	376
3105	4918	121
4918	3105	83
2053	3666	48
3666	2053	73
2053	1216	48
1216	2053	64
2053	1183	48
1183	2053	69
2053	127	48
127	2053	159
2053	149	48
149	2053	140
2053	2817	48
2817	2053	55
2053	1963	48
1963	2053	178
2053	2097	48
2097	2053	266
1878	3742	125
3742	1878	61
4887	839	139
839	4887	124
4887	2115	139
2115	4887	59
4887	3021	139
3021	4887	163
4887	3149	139
3149	4887	46
4887	4209	139
4209	4887	3
4887	4403	139
4403	4887	16
4887	3653	139
3653	4887	131
4887	4729	139
4729	4887	206
453	2973	152
2973	453	196
453	338	152
338	453	166
453	710	152
710	453	41
453	996	152
996	453	57
453	1044	152
1044	453	390
453	2256	152
2256	453	370
453	2271	152
2271	453	294
453	2478	152
2478	453	75
453	3290	152
3290	453	92
453	3384	152
3384	453	326
453	3475	152
3475	453	58
453	3859	152
3859	453	162
453	4339	152
4339	453	49
3106	321	205
321	3106	253
3106	339	205
339	3106	157
3106	533	205
533	3106	234
3106	2812	205
2812	3106	208
3106	3138	205
3138	3106	265
3106	4203	205
4203	3106	4
3106	4801	205
4801	3106	91
454	3562	100
3562	454	383
4007	139	303
139	4007	111
4007	339	303
339	4007	157
4007	2589	303
2589	4007	43
4007	324	303
324	4007	238
2224	2296	358
2296	2224	346
2224	3155	358
3155	2224	109
2224	829	358
829	2224	376
2224	1043	358
1043	2224	335
2224	742	358
742	2224	4
2224	2870	358
2870	2224	71
2224	3676	358
3676	2224	383
2224	3749	358
3749	2224	372
2224	3911	358
3911	2224	308
2224	4342	358
4342	2224	183
2224	4606	358
4606	2224	344
2224	4975	358
4975	2224	188
3827	119	169
119	3827	377
2054	902	315
902	2054	240
2054	1249	315
1249	2054	205
2054	2489	315
2489	2054	328
2054	2663	315
2663	2054	259
2054	3913	315
3913	2054	148
2054	4196	315
4196	2054	163
2054	4227	315
4227	2054	29
2054	4397	315
4397	2054	266
2054	4441	315
4441	2054	28
2225	888	74
888	2225	297
2225	2962	74
2962	2225	373
3828	4210	259
4210	3828	169
3828	2808	259
2808	3828	358
3828	2979	259
2979	3828	157
3828	1911	259
1911	3828	283
3828	3138	259
3138	3828	265
3828	4798	259
4798	3828	348
3828	4963	259
4963	3828	129
2929	4576	323
4576	2929	323
2929	4623	323
4623	2929	321
2930	2070	22
2070	2930	11
2930	2444	22
2444	2930	352
2930	808	22
808	2930	86
2930	3473	22
3473	2930	340
635	1229	356
1229	635	193
4722	541	365
541	4722	216
4722	1889	365
1889	4722	353
4722	2329	365
2329	4722	42
4722	2437	365
2437	4722	48
4722	3114	365
3114	4722	228
4722	4090	365
4090	4722	39
4722	4647	365
4647	4722	154
4722	303	365
303	4722	79
4722	739	365
739	4722	137
4722	1575	365
1575	4722	111
4722	1901	365
1901	4722	367
4722	2233	365
2233	4722	217
4722	2433	365
2433	4722	284
4722	3730	365
3730	4722	267
4722	4028	365
4028	4722	333
4722	300	365
300	4722	54
4722	1730	365
1730	4722	209
4722	900	365
900	4722	398
4722	1255	365
1255	4722	226
4722	1934	365
1934	4722	72
4722	2106	365
2106	4722	320
4722	2153	365
2153	4722	96
4722	2266	365
2266	4722	249
4722	3673	365
3673	4722	55
4722	3202	365
3202	4722	212
3829	1409	21
1409	3829	128
3829	1923	21
1923	3829	220
3829	2654	21
2654	3829	92
3829	3348	21
3348	3829	351
3829	180	21
180	3829	354
3829	1779	21
1779	3829	148
3829	3863	21
3863	3829	233
3829	4088	21
4088	3829	211
3829	514	21
514	3829	138
3829	4288	21
4288	3829	204
3829	536	21
536	3829	218
3829	3909	21
3909	3829	86
3829	1220	21
1220	3829	274
3829	2130	21
2130	3829	142
3829	3571	21
3571	3829	221
3829	3875	21
3875	3829	233
3829	4346	21
4346	3829	142
1694	329	220
329	1694	288
80	2793	189
2793	80	264
80	4788	189
4788	80	33
80	2453	189
2453	80	201
80	2308	189
2308	80	268
1695	4443	347
4443	1695	111
2226	2236	72
2236	2226	314
2226	3873	72
3873	2226	389
2226	3922	72
3922	2226	114
3830	852	360
852	3830	87
3830	995	360
995	3830	308
3830	1544	360
1544	3830	296
3830	2445	360
2445	3830	265
3830	2449	360
2449	3830	32
3830	3739	360
3739	3830	97
3830	4075	360
4075	3830	298
3830	4780	360
4780	3830	191
3830	3671	360
3671	3830	286
2931	3924	276
3924	2931	111
2931	2250	276
2250	2931	66
4723	851	67
851	4723	317
4723	3924	67
3924	4723	111
4723	2147	67
2147	4723	342
4723	2607	67
2607	4723	173
4723	3328	67
3328	4723	342
4518	1933	49
1933	4518	153
4518	1973	49
1973	4518	40
4518	2609	49
2609	4518	384
