5000	40118
2328	4232	112
4232	2196	111
2196	4232	198
4232	1635	111
1635	4232	341
4232	1529	111
1529	4232	60
4232	1151	111
1151	4232	125
4232	1284	111
1284	4232	85
4232	1176	111
1176	4232	300
4232	1389	111
1389	4232	27
4232	1313	111
1313	4232	271
4232	889	111
889	4232	172
4232	523	111
523	4232	161
4232	524	111
524	4232	341
4232	866	111
866	4232	379
4232	525	111
525	4232	58
4232	4338	111
4338	4232	250
4232	4264	111
4264	4232	110
4232	4316	111
4316	4232	260
4232	3224	111
3224	4232	107
4232	2385	111
2385	4232	340
4232	2176	111
2176	4232	230
4232	1954	111
1954	4232	96
4232	1827	111
1827	4232	289
4232	918	111
918	4232	218
4232	951	111
951	4232	242
4232	527	111
527	4232	395
4232	529	111
529	4232	89
4232	4547	111
4547	4232	90
4232	4808	111
4808	4232	63
4232	4256	111
4256	4232	254
4232	4040	111
4040	4232	282
4232	3902	111
3902	4232	294
4232	4337	111
4337	4232	11
4232	3795	111
3795	4232	170
4232	3286	111
3286	4232	202
4232	3361	111
3361	4232	252
4232	2968	111
2968	4232	135
4232	2928	111
2928	4232	131
4232	2386	111
2386	4232	307
4232	2388	111
2388	4232	195
4232	2653	111
2653	4232	335
4232	2137	111
2137	4232	246
4232	2311	111
2311	4232	326
4232	1689	111
1689	4232	317
4232	1837	111
1837	4232	361
4232	1787	111
1787	4232	244
4232	1769	111
1769	4232	254
4232	1095	111
1095	4232	109
4232	852	111
852	4232	93
4232	589	111
589	4232	192
4232	947	111
947	4232	110
4232	530	111
530	4232	227
4232	4989	111
4989	4232	350
4232	4959	111
4959	4232	31
4232	4023	111
4023	4232	113
4232	4054	111
4054	4232	239
4232	2134	111
2134	4232	42
4232	2114	111
2114	4232	92
4232	2481	111
2481	4232	234
4232	2329	111
2329	4232	104
4232	1966	111
1966	4232	148
4232	1072	111
1072	4232	141
4232	726	111
726	4232	366
4232	713	111
713	4232	202
4232	531	111
531	4232	252
4232	532	111
532	4232	205
4232	533	111
533	4232	151
4232	3949	111
3949	4232	330
4232	3308	111
3308	4232	74
4232	3742	111
3742	4232	112
4232	3218	111
3218	4232	210
4232	2353	111
2353	4232	169
4232	2482	111
2482	4232	124
4232	1517	111
1517	4232	36
4232	1527	111
1527	4232	8
4232	534	111
534	4232	188
4232	536	111
536	4232	2
4232	537	111
537	4232	31
4232	4863	111
4863	4232	317
4232	4611	111
4611	4232	52
4232	4125	111
4125	4232	155
4232	3506	111
3506	4232	119
4232	2743	111
2743	4232	229
4232	2428	111
2428	4232	185
4232	1958	111
1958	4232	74
4232	1855	111
1855	4232	10
4232	919	111
919	4232	224
4232	538	111
538	4232	264
4232	3937	111
3937	4232	2
4232	4466	111
4466	4232	302
4232	539	111
539	4232	91
4232	4518	111
4518	4232	171
4232	3864	111
3864	4232	123
4232	3984	111
3984	4232	355
4232	1507	111
1507	4232	254
4232	739	111
739	4232	245
4232	540	111
540	4232	258
4232	4610	111
4610	4232	291
4232	4324	111
4324	4232	35
4232	3779	111
3779	4232	194
4232	3560	111
3560	4232	23
4232	3242	111
3242	4232	76
4232	2964	111
2964	4232	141
4232	2175	111
2175	4232	368
4232	1528	111
1528	4232	149
4232	617	111
617	4232	111
4232	541	111
541	4232	98
4232	4660	111
4660	4232	88
4232	542	111
542	4232	61
4232	2987	111
2987	4232	335
4232	2272	111
2272	4232	340
4232	1355	111
1355	4232	32
4232	543	111
543	4232	232
4232	4993	111
4993	4232	70
4232	4594	111
4594	4232	263
4232	4428	111
4428	4232	49
4232	4017	111
4017	4232	137
4232	4369	111
4369	4232	48
4232	3167	111
3167	4232	129
4232	3269	111
3269	4232	360
4232	2862	111
2862	4232	317
4232	2816	111
2816	4232	228
4232	2259	111
2259	4232	43
4232	2323	111
2323	4232	397
4232	2104	111
2104	4232	372
4232	1770	111
1770	4232	358
4232	1907	111
1907	4232	51
4232	1870	111
1870	4232	329
4232	944	111
944	4232	92
4232	825	111
825	4232	87
4232	760	111
760	4232	192
4232	544	111
544	4232	199
4232	545	111
545	4232	99
4232	547	111
547	4232	223
4232	548	111
548	4232	277
4232	4796	111
4796	4232	314
4232	4921	111
4921	4232	100
4232	4400	111
4400	4232	152
4232	4274	111
4274	4232	134
4232	2411	111
2411	4232	323
4232	1068	111
1068	4232	67
4232	1236	111
1236	4232	103
4232	1402	111
1402	4232	189
4232	819	111
819	4232	299
4232	932	111
932	4232	7
4232	928	111
928	4232	389
4232	828	111
828	4232	166
4232	910	111
910	4232	80
4232	549	111
549	4232	97
4232	550	111
550	4232	273
4232	4782	111
4782	4232	316
4232	4550	111
4550	4232	219
4232	4360	111
4360	4232	197
4232	4109	111
4109	4232	34
4232	4021	111
4021	4232	104
4232	4087	111
4087	4232	225
4232	3836	111
3836	4232	340
4232	3466	111
3466	4232	174
4232	3814	111
3814	4232	102
4232	3749	111
3749	4232	344
4232	3162	111
3162	4232	157
4232	2258	111
2258	4232	133
4232	2636	111
2636	4232	332
4232	2497	111
2497	4232	38
4232	1942	111
1942	4232	210
4232	1510	111
1510	4232	310
4232	1956	111
1956	4232	147
4232	1536	111
1536	4232	93
4232	1252	111
1252	4232	363
4232	551	111
551	4232	284
4232	552	111
552	4232	5
4232	553	111
553	4232	251
4232	4530	111
4530	4232	275
4232	4448	111
4448	4232	271
4232	3588	111
3588	4232	58
4232	2461	111
2461	4232	152
4232	1875	111
1875	4232	69
4232	1409	111
1409	4232	75
4232	1070	111
1070	4232	62
4232	1171	111
1171	4232	34
4232	1373	111
1373	4232	25
4232	555	111
555	4232	162
4232	556	111
556	4232	83
4232	557	111
557	4232	9
4232	558	111
558	4232	286
4232	560	111
560	4232	349
4232	1290	111
1290	4232	40
4232	561	111
561	4232	141
4232	562	111
562	4232	204
4232	4985	111
4985	4232	102
4232	4339	111
4339	4232	111
4232	3315	111
3315	4232	156
4232	3350	111
3350	4232	188
4232	2793	111
2793	4232	391
4232	2720	111
2720	4232	374
4232	3006	111
3006	4232	101
4232	2338	111
2338	4232	68
4232	648	111
648	4232	68
4232	3568	111
3568	4232	172
4232	3810	111
3810	4232	383
4232	4297	111
4297	4232	389
4232	2475	111
2475	4232	94
4232	2167	111
2167	4232	226
4232	3150	111
3150	4232	171
4232	2970	111
2970	4232	5
4232	1391	111
1391	4232	71
4232	1886	111
1886	4232	128
4232	2359	111
2359	4232	93
4232	2715	111
2715	4232	173
4232	3770	111
3770	4232	199
4232	4261	111
4261	4232	80
2616	4139	356
4139	2616	217
2616	2758	356
2758	2616	60
2616	664	356
664	2616	111
2616	738	356
738	2616	283
2616	1046	356
1046	2616	306
2616	1710	356
1710	2616	375
2616	1743	356
1743	2616	143
2616	1967	356
1967	2616	338
2616	2093	356
2093	2616	112
2616	2507	356
2507	2616	386
2616	4082	356
4082	2616	361
2616	4414	356
4414	2616	248
422	1046	290
1046	422	306
422	2093	290
2093	422	112
422	4082	290
4082	422	361
422	4414	290
4414	422	248
423	1046	92
1046	423	306
423	2093	92
2093	423	112
423	4082	92
4082	423	361
423	4414	92
4414	423	248
3143	4852	118
4852	3143	196
3143	4391	118
4391	3143	113
3143	1046	118
1046	3143	306
3143	2093	118
2093	3143	112
3143	4082	118
4082	3143	361
3143	4414	118
4414	3143	248
3143	1724	118
1724	3143	180
3143	1512	118
1512	3143	295
3143	1141	118
1141	3143	252
424	804	277
804	424	76
424	1046	277
1046	424	306
424	1097	277
1097	424	145
424	1139	277
1139	424	266
424	1574	277
1574	424	162
424	1659	277
1659	424	147
424	1663	277
1663	424	146
424	2093	277
2093	424	112
424	2096	277
2096	424	126
424	2125	277
2125	424	86
424	2200	277
2200	424	213
424	2378	277
2378	424	81
424	2789	277
2789	424	57
424	2790	277
2790	424	362
424	2805	277
2805	424	268
424	2915	277
2915	424	113
424	3465	277
3465	424	72
424	3740	277
3740	424	22
424	3859	277
3859	424	50
424	4071	277
4071	424	86
424	4082	277
4082	424	361
424	4414	277
4414	424	248
424	4533	277
4533	424	224
424	4812	277
4812	424	187
424	4877	277
4877	424	100
425	1046	380
1046	425	306
425	2093	380
2093	425	112
425	4082	380
4082	425	361
425	4414	380
4414	425	248
426	2387	100
2387	426	235
426	1046	100
1046	426	306
426	2093	100
2093	426	112
426	4082	100
4082	426	361
426	4414	100
4414	426	248
427	1046	216
1046	427	306
427	1047	216
1047	427	160
427	1133	216
1133	427	262
427	1828	216
1828	427	384
427	1884	216
1884	427	56
427	1894	216
1894	427	120
427	2093	216
2093	427	112
427	2330	216
2330	427	268
427	2472	216
2472	427	310
427	2727	216
2727	427	170
427	3253	216
3253	427	157
427	3394	216
3394	427	254
427	3801	216
3801	427	198
427	3991	216
3991	427	22
427	4010	216
4010	427	223
427	4082	216
4082	427	361
427	4263	216
4263	427	231
427	4414	216
4414	427	248
427	4503	216
4503	427	349
427	4654	216
4654	427	313
427	4815	216
4815	427	282
428	1046	177
1046	428	306
428	1190	177
1190	428	351
428	1550	177
1550	428	157
428	2093	177
2093	428	112
428	2099	177
2099	428	168
428	2886	177
2886	428	85
428	3571	177
3571	428	179
428	3762	177
3762	428	21
428	4082	177
4082	428	361
428	4414	177
4414	428	248
428	4471	177
4471	428	315
2617	2488	256
2488	2617	301
3696	4003	0
4003	3696	380
3696	4285	0
4285	3696	34
3696	3999	0
3999	3696	129
3696	4294	0
4294	3696	67
3696	1177	0
1177	3696	51
3696	1254	0
1254	3696	15
3696	1542	0
1542	3696	34
3696	1705	0
1705	3696	173
3696	1815	0
1815	3696	340
3696	2418	0
2418	3696	257
3696	2654	0
2654	3696	28
3696	2751	0
2751	3696	106
3696	2905	0
2905	3696	138
3696	4853	0
4853	3696	386
2618	577	258
577	2618	238
2618	3444	258
3444	2618	1
2618	1824	258
1824	2618	281
1505	2146	382
2146	1505	198
1505	2839	382
2839	1505	390
429	672	17
672	429	398
429	682	17
682	429	297
429	810	17
810	429	274
429	830	17
830	429	179
429	1046	17
1046	429	306
429	1124	17
1124	429	131
429	1228	17
1228	429	107
429	1585	17
1585	429	77
429	1621	17
1621	429	383
429	1830	17
1830	429	293
429	1950	17
1950	429	242
429	2071	17
2071	429	386
429	2093	17
2093	429	112
429	2115	17
2115	429	286
429	2121	17
2121	429	13
429	2251	17
2251	429	225
429	2423	17
2423	429	369
429	2646	17
2646	429	213
429	2807	17
2807	429	313
429	2826	17
2826	429	278
429	2903	17
2903	429	164
429	3439	17
3439	429	259
429	3520	17
3520	429	307
429	4064	17
4064	429	73
429	4082	17
4082	429	361
429	4334	17
4334	429	392
429	4414	17
4414	429	248
429	4880	17
4880	429	204
429	4910	17
4910	429	324
430	1046	235
1046	430	306
430	2093	235
2093	430	112
430	4082	235
4082	430	361
430	4414	235
4414	430	248
2619	4474	314
4474	2619	41
2619	4860	314
4860	2619	382
2619	4450	314
4450	2619	78
2619	4114	314
4114	2619	117
2619	2283	314
2283	2619	16
2619	2264	314
2264	2619	277
2619	689	314
689	2619	302
2619	934	314
934	2619	323
2619	1220	314
1220	2619	391
2619	2238	314
2238	2619	304
2619	3831	314
3831	2619	271
2619	4575	314
4575	2619	351
3144	1046	97
1046	3144	306
3144	2093	97
2093	3144	112
3144	4082	97
4082	3144	361
3144	4414	97
4414	3144	248
431	2235	352
2235	431	164
431	1046	352
1046	431	306
431	2093	352
2093	431	112
431	4082	352
4082	431	361
431	4414	352
4414	431	248
1506	3360	36
3360	1506	161
1506	450	36
450	1506	57
1506	557	36
557	1506	9
1506	1046	36
1046	1506	306
1506	2093	36
2093	1506	112
1506	4082	36
4082	1506	361
1506	4414	36
4414	1506	248
1506	505	36
505	1506	215
2066	4831	135
4831	2066	120
2066	3975	135
3975	2066	189
2066	2719	135
2719	2066	101
2066	2082	135
2082	2066	266
2066	1702	135
1702	2066	55
2066	730	135
730	2066	319
2066	909	135
909	2066	170
2066	1046	135
1046	2066	306
2066	2093	135
2093	2066	112
2066	4082	135
4082	2066	361
2066	4129	135
4129	2066	227
2066	4414	135
4414	2066	248
432	721	16
721	432	390
432	824	16
824	432	23
432	885	16
885	432	163
432	950	16
950	432	75
432	1046	16
1046	432	306
432	1138	16
1138	432	198
432	1268	16
1268	432	93
432	1306	16
1306	432	209
432	1704	16
1704	432	7
432	1774	16
1774	432	173
432	2093	16
2093	432	112
432	2163	16
2163	432	79
432	2420	16
2420	432	274
432	2479	16
2479	432	304
432	2637	16
2637	432	370
432	2731	16
2731	432	255
432	2988	16
2988	432	271
432	3004	16
3004	432	284
432	3189	16
3189	432	376
432	4014	16
4014	432	231
432	4082	16
4082	432	361
432	4254	16
4254	432	365
432	4409	16
4409	432	361
432	4414	16
4414	432	248
432	4552	16
4552	432	398
432	4801	16
4801	432	176
432	4814	16
4814	432	219
432	4930	16
4930	432	294
433	2820	12
2820	433	51
433	640	12
640	433	12
433	649	12
649	433	116
433	720	12
720	433	207
433	832	12
832	433	54
433	1046	12
1046	433	306
433	1587	12
1587	433	280
433	1758	12
1758	433	137
433	1930	12
1930	433	179
433	1968	12
1968	433	216
433	2093	12
2093	433	112
433	2157	12
2157	433	12
433	2216	12
2216	433	114
433	2226	12
2226	433	174
433	2287	12
2287	433	49
433	2375	12
2375	433	59
433	2477	12
2477	433	200
433	2904	12
2904	433	353
433	2975	12
2975	433	259
433	3546	12
3546	433	126
433	3569	12
3569	433	39
433	4082	12
4082	433	361
433	4350	12
4350	433	70
433	4414	12
4414	433	248
433	4892	12
4892	433	344
433	1824	12
1824	433	281
434	1046	199
1046	434	306
434	2093	199
2093	434	112
434	4082	199
4082	434	361
434	4414	199
4414	434	248
2067	4013	67
4013	2067	130
2067	3936	67
3936	2067	56
2067	3978	67
3978	2067	245
2067	3478	67
3478	2067	313
2067	3031	67
3031	2067	309
2067	1046	67
1046	2067	306
2067	1107	67
1107	2067	265
2067	1684	67
1684	2067	143
2067	1818	67
1818	2067	13
2067	2093	67
2093	2067	112
2067	4082	67
4082	2067	361
2067	4414	67
4414	2067	248
4780	1046	35
1046	4780	306
4780	2093	35
2093	4780	112
4780	4082	35
4082	4780	361
4780	4414	35
4414	4780	248
436	4984	209
4984	436	270
436	4312	209
4312	436	208
436	3421	209
3421	436	347
436	3704	209
3704	436	113
436	2227	209
2227	436	205
436	2075	209
2075	436	300
436	1788	209
1788	436	116
436	1066	209
1066	436	128
436	693	209
693	436	134
436	1046	209
1046	436	306
436	1185	209
1185	436	181
436	1572	209
1572	436	271
436	1662	209
1662	436	232
436	1733	209
1733	436	230
436	2093	209
2093	436	112
436	2627	209
2627	436	282
436	2809	209
2809	436	370
436	2890	209
2890	436	366
436	2910	209
2910	436	397
436	3020	209
3020	436	279
436	3319	209
3319	436	309
436	3469	209
3469	436	194
436	3875	209
3875	436	153
436	4065	209
4065	436	26
436	4082	209
4082	436	361
436	4414	209
4414	436	248
436	4609	209
4609	436	97
436	2842	209
2842	436	250
435	1046	174
1046	435	306
435	2093	174
2093	435	112
435	4082	174
4082	435	361
435	4414	174
4414	435	248
1040	3178	242
3178	1040	66
1040	2877	242
2877	1040	334
1040	1932	242
1932	1040	255
1040	1654	242
1654	1040	56
1040	1680	242
1680	1040	344
1040	1785	242
1785	1040	373
1040	1419	242
1419	1040	7
1040	750	242
750	1040	242
1040	1046	242
1046	1040	306
1040	2093	242
2093	1040	112
1040	3352	242
3352	1040	7
1040	3712	242
3712	1040	89
1040	4082	242
4082	1040	361
1040	4414	242
4414	1040	248
437	4273	149
4273	437	88
437	3206	149
3206	437	297
437	2981	149
2981	437	331
437	2349	149
2349	437	355
437	2300	149
2300	437	51
437	1393	149
1393	437	47
437	1046	149
1046	437	306
437	2093	149
2093	437	112
437	4082	149
4082	437	361
437	4414	149
4414	437	248
437	643	149
643	437	153
1041	503	295
503	1041	183
1041	1046	295
1046	1041	306
1041	2093	295
2093	1041	112
1041	4082	295
4082	1041	361
1041	4414	295
4414	1041	248
1042	3978	138
3978	1042	245
1042	1046	138
1046	1042	306
1042	2093	138
2093	1042	112
1042	4082	138
4082	1042	361
1042	4414	138
4414	1042	248
1043	2425	236
2425	1043	164
1043	3497	236
3497	1043	360
1044	515	15
515	1044	187
1044	4481	15
4481	1044	145
1044	4784	15
4784	1044	339
1044	4111	15
4111	1044	115
1044	3904	15
3904	1044	219
1044	3453	15
3453	1044	390
1044	2845	15
2845	1044	109
1044	1140	15
1140	1044	191
1044	789	15
789	1044	389
1044	1046	15
1046	1044	306
1044	2093	15
2093	1044	112
1044	3812	15
3812	1044	191
1044	4082	15
4082	1044	361
1044	4414	15
4414	1044	248
1044	4676	15
4676	1044	70
1507	3822	254
3822	1507	47
1507	539	254
539	1507	91
3697	492	121
492	3697	384
3697	4568	121
4568	3697	33
3697	4976	121
4976	3697	29
3697	4242	121
4242	3697	87
3697	1046	121
1046	3697	306
3697	2093	121
2093	3697	112
3697	4082	121
4082	3697	361
3697	4414	121
4414	3697	248
3697	3280	121
3280	3697	123
3697	2792	121
2792	3697	345
3697	1518	121
1518	3697	357
3697	1235	121
1235	3697	77
4233	578	257
578	4233	77
4233	690	257
690	4233	356
4233	716	257
716	4233	229
4233	782	257
782	4233	30
4233	793	257
793	4233	331
4233	1046	257
1046	4233	306
4233	1096	257
1096	4233	264
4233	1198	257
1198	4233	128
4233	1212	257
1212	4233	342
4233	2093	257
2093	4233	112
4233	2281	257
2281	4233	20
4233	2305	257
2305	4233	269
4233	2449	257
2449	4233	325
4233	2927	257
2927	4233	175
4233	3514	257
3514	4233	338
4233	3536	257
3536	4233	299
4233	3714	257
3714	4233	373
4233	3915	257
3915	4233	37
4233	3989	257
3989	4233	379
4233	4056	257
4056	4233	133
4233	4058	257
4058	4233	51
4233	4082	257
4082	4233	361
4233	4393	257
4393	4233	165
4233	4414	257
4414	4233	248
4233	4564	257
4564	4233	48
4233	4901	257
4901	4233	247
4233	2867	257
2867	4233	43
438	1046	44
1046	438	306
438	2093	44
2093	438	112
438	4082	44
4082	438	361
438	4414	44
4414	438	248
3145	4826	82
4826	3145	29
3145	4279	82
4279	3145	104
3145	2984	82
2984	3145	131
3145	3046	82
3046	3145	220
3145	890	82
890	3145	308
3145	1046	82
1046	3145	306
3145	1191	82
1191	3145	149
3145	1580	82
1580	3145	288
3145	1707	82
1707	3145	315
3145	2093	82
2093	3145	112
3145	2685	82
2685	3145	256
3145	4082	82
4082	3145	361
3145	4414	82
4414	3145	248
3145	4126	82
4126	3145	140
439	1046	272
1046	439	306
439	2093	272
2093	439	112
439	4082	272
4082	439	361
439	4414	272
4414	439	248
1045	514	284
514	1045	78
1045	4574	284
4574	1045	217
1045	3951	284
3951	1045	75
1045	4343	284
4343	1045	286
1045	3008	284
3008	1045	195
1045	2170	284
2170	1045	50
1045	1691	284
1691	1045	34
1045	683	284
683	1045	360
1045	1046	284
1046	1045	306
1045	2093	284
2093	1045	112
1045	4082	284
4082	1045	361
1045	4414	284
4414	1045	248
4782	550	316
550	4782	273
4782	1046	316
1046	4782	306
4782	1252	316
1252	4782	363
4782	1510	316
1510	4782	310
4782	1942	316
1942	4782	210
4782	1956	316
1956	4782	147
4782	2093	316
2093	4782	112
4782	2258	316
2258	4782	133
4782	3836	316
3836	4782	340
4782	4082	316
4082	4782	361
4782	4360	316
4360	4782	197
4782	4414	316
4414	4782	248
4782	4087	316
4087	4782	225
2068	4098	348
4098	2068	177
2068	4258	348
4258	2068	75
2068	3954	348
3954	2068	246
2068	3753	348
3753	2068	20
2068	2084	348
2084	2068	83
2068	528	348
528	2068	168
2068	902	348
902	2068	32
2068	1046	348
1046	2068	306
2068	2093	348
2093	2068	112
2068	2702	348
2702	2068	115
2068	3152	348
3152	2068	199
2068	4082	348
4082	2068	361
2068	4414	348
4414	2068	248
440	1046	96
1046	440	306
440	2093	96
2093	440	112
440	4082	96
4082	440	361
440	4414	96
4414	440	248
3698	4855	37
4855	3698	132
3698	1065	37
1065	3698	120
3698	1100	37
1100	3698	296
3698	4278	37
4278	3698	186
2620	1046	115
1046	2620	306
2620	2093	115
2093	2620	112
2620	4082	115
4082	2620	361
2620	4374	115
4374	2620	319
2620	4414	115
4414	2620	248
441	1046	372
1046	441	306
441	1209	372
1209	441	330
441	1799	372
1799	441	339
441	1877	372
1877	441	119
441	2093	372
2093	441	112
441	2133	372
2133	441	313
441	2235	372
2235	441	164
441	2324	372
2324	441	210
441	2422	372
2422	441	177
441	2496	372
2496	441	185
441	2644	372
2644	441	185
441	3181	372
3181	441	69
441	3195	372
3195	441	29
441	3302	372
3302	441	156
441	3347	372
3347	441	62
441	3397	372
3397	441	160
441	3503	372
3503	441	295
441	3699	372
3699	441	360
441	3818	372
3818	441	133
441	3840	372
3840	441	270
441	4082	372
4082	441	361
441	4403	372
4403	441	259
441	4414	372
4414	441	248
441	4469	372
4469	441	245
441	4536	372
4536	441	109
441	4651	372
4651	441	3
441	4838	372
4838	441	268
441	4882	372
4882	441	145
441	4931	372
4931	441	5
4234	2982	137
2982	4234	206
4234	3947	137
3947	4234	59
4234	640	137
640	4234	12
4234	1701	137
1701	4234	20
4234	1125	137
1125	4234	43
4234	4075	137
4075	4234	24
4234	4354	137
4354	4234	264
4234	4788	137
4788	4234	133
3699	1046	360
1046	3699	306
3699	2093	360
2093	3699	112
3699	4082	360
4082	3699	361
3699	4414	360
4414	3699	248
3699	3181	360
3181	3699	69
3699	451	360
451	3699	357
1046	4414	306
4414	1046	248
1046	649	306
649	1046	116
1046	720	306
720	1046	207
1046	1587	306
1587	1046	280
1046	1758	306
1758	1046	137
1046	2093	306
2093	1046	112
1046	2216	306
2216	1046	114
1046	2226	306
2226	1046	174
1046	2375	306
2375	1046	59
1046	2904	306
2904	1046	353
1046	2975	306
2975	1046	259
1046	4082	306
4082	1046	361
1046	4085	306
4085	1046	396
1046	4350	306
4350	1046	70
1046	4847	306
4847	1046	241
1046	4980	306
4980	1046	279
1046	4385	306
4385	1046	365
1046	4036	306
4036	1046	200
1046	3502	306
3502	1046	130
1046	3542	306
3542	1046	311
1046	3717	306
3717	1046	185
1046	3431	306
3431	1046	169
1046	3348	306
3348	1046	338
1046	2850	306
2850	1046	160
1046	2737	306
2737	1046	105
1046	2714	306
2714	1046	323
1046	2494	306
2494	1046	322
1046	1918	306
1918	1046	263
1046	1304	306
1304	1046	75
1046	1296	306
1296	1046	332
1046	1249	306
1249	1046	325
1046	1335	306
1335	1046	54
1046	1260	306
1260	1046	99
1046	1093	306
1093	1046	196
1046	826	306
826	1046	163
1046	4030	306
4030	1046	183
1046	4019	306
4019	1046	393
1046	4336	306
4336	1046	379
1046	4398	306
4398	1046	45
1046	3338	306
3338	1046	376
1046	3701	306
3701	1046	373
1046	2804	306
2804	1046	79
1046	3185	306
3185	1046	347
1046	2694	306
2694	1046	59
1046	2266	306
2266	1046	4
1046	2260	306
2260	1046	245
1046	1736	306
1736	1046	22
1046	1784	306
1784	1046	29
1046	1519	306
1519	1046	59
1046	2081	306
2081	1046	192
1046	1543	306
1543	1046	197
1046	1174	306
1174	1046	154
1046	1385	306
1385	1046	345
1046	1078	306
1078	1046	50
1046	759	306
759	1046	170
1046	628	306
628	1046	55
1046	4879	306
4879	1046	148
1046	4582	306
4582	1046	193
1046	4273	306
4273	1046	88
1046	3910	306
3910	1046	267
1046	3982	306
3982	1046	187
1046	4057	306
4057	1046	367
1046	3206	306
3206	1046	297
1046	2981	306
2981	1046	331
1046	2932	306
2932	1046	0
1046	2349	306
2349	1046	355
1046	2300	306
2300	1046	51
1046	2250	306
2250	1046	43
1046	2242	306
2242	1046	294
1046	1163	306
1163	1046	6
1046	1393	306
1393	1046	47
1046	1431	306
1431	1046	386
1046	1057	306
1057	1046	298
1046	643	306
643	1046	153
1046	602	306
602	1046	224
1046	4502	306
4502	1046	384
1046	4570	306
4570	1046	140
1046	4123	306
4123	1046	193
1046	3744	306
3744	1046	80
1046	3328	306
3328	1046	42
1046	3499	306
3499	1046	287
1046	3757	306
3757	1046	296
1046	2943	306
2943	1046	24
1046	2944	306
2944	1046	72
1046	3151	306
3151	1046	145
1046	3233	306
3233	1046	225
1046	3038	306
3038	1046	368
1046	2221	306
2221	1046	202
1046	2661	306
2661	1046	150
1046	2656	306
2656	1046	291
1046	1786	306
1786	1046	130
1046	1522	306
1522	1046	257
1046	1904	306
1904	1046	129
1046	841	306
841	1046	162
1046	711	306
711	1046	302
1046	644	306
644	1046	161
1046	569	306
569	1046	113
1046	4788	306
4788	1046	133
1046	4569	306
4569	1046	140
1046	4460	306
4460	1046	42
1046	4006	306
4006	1046	59
1046	4122	306
4122	1046	255
1046	3898	306
3898	1046	298
1046	4275	306
4275	1046	390
1046	4033	306
4033	1046	128
1046	3781	306
3781	1046	169
1046	3196	306
3196	1046	245
1046	2849	306
2849	1046	45
1046	2102	306
2102	1046	110
1046	2143	306
2143	1046	347
1046	2233	306
2233	1046	146
1046	2150	306
2150	1046	98
1046	1541	306
1541	1046	377
1046	1556	306
1556	1046	209
1046	1115	306
1115	1046	8
1046	1333	306
1333	1046	17
1046	1054	306
1054	1046	61
1046	625	306
625	1046	133
1046	485	306
485	1046	79
1046	773	306
773	1046	384
1046	4827	306
4827	1046	161
1046	4588	306
4588	1046	292
1046	4341	306
4341	1046	53
1046	2940	306
2940	1046	378
1046	1709	306
1709	1046	44
1046	1155	306
1155	1046	12
1046	784	306
784	1046	202
1046	579	306
579	1046	163
1046	3883	306
3883	1046	292
1046	4138	306
4138	1046	94
1046	2717	306
2717	1046	154
1046	3021	306
3021	1046	281
1046	3175	306
3175	1046	243
1046	2518	306
2518	1046	286
1046	1651	306
1651	1046	23
1046	1538	306
1538	1046	335
1046	1919	306
1919	1046	226
1046	1255	306
1255	1046	272
1046	4945	306
4945	1046	70
1046	4579	306
4579	1046	123
1046	4937	306
4937	1046	369
1046	3332	306
3332	1046	320
1046	2852	306
2852	1046	309
1046	3236	306
3236	1046	285
1046	3209	306
3209	1046	354
1046	1554	306
1554	1046	69
1046	1548	306
1548	1046	286
1046	1765	306
1765	1046	213
1046	1754	306
1754	1046	197
1046	2092	306
2092	1046	377
1046	1897	306
1897	1046	134
1046	1752	306
1752	1046	383
1046	1201	306
1201	1046	388
1046	1062	306
1062	1046	148
1046	503	306
503	1046	183
1046	670	306
670	1046	293
1046	4912	306
4912	1046	242
1046	4524	306
4524	1046	256
1046	3986	306
3986	1046	49
1046	4335	306
4335	1046	292
1046	3906	306
3906	1046	157
1046	3938	306
3938	1046	159
1046	3591	306
3591	1046	35
1046	3356	306
3356	1046	131
1046	3475	306
3475	1046	72
1046	3797	306
3797	1046	254
1046	3734	306
3734	1046	282
1046	2445	306
2445	1046	343
1046	2492	306
2492	1046	124
1046	2690	306
2690	1046	343
1046	2342	306
2342	1046	356
1046	2517	306
2517	1046	74
1046	1892	306
1892	1046	376
1046	2077	306
2077	1046	31
1046	1806	306
1806	1046	161
1046	1265	306
1265	1046	290
1046	1102	306
1102	1046	8
1046	4678	306
4678	1046	64
1046	4387	306
4387	1046	57
1046	4016	306
4016	1046	263
1046	4249	306
4249	1046	364
1046	2994	306
2994	1046	65
1046	2634	306
2634	1046	29
1046	1740	306
1740	1046	327
1046	1526	306
1526	1046	215
1046	1778	306
1778	1046	26
1046	1223	306
1223	1046	164
1046	4810	306
4810	1046	8
1046	4962	306
4962	1046	234
1046	4866	306
4866	1046	280
1046	4516	306
4516	1046	98
1046	4792	306
4792	1046	71
1046	3856	306
3856	1046	55
1046	4245	306
4245	1046	56
1046	4372	306
4372	1046	311
1046	3533	306
3533	1046	38
1046	2996	306
2996	1046	112
1046	3170	306
3170	1046	178
1046	3025	306
3025	1046	15
1046	2515	306
2515	1046	314
1046	1779	306
1779	1046	95
1046	1882	306
1882	1046	283
1046	1729	306
1729	1046	205
1046	1714	306
1714	1046	154
1046	1344	306
1344	1046	207
1046	1352	306
1352	1046	185
1046	896	306
896	1046	125
1046	725	306
