5000	39778
125	4367	379
4367	125	161
125	4368	379
4368	125	332
125	4369	379
4369	125	4
125	4370	379
4370	125	297
125	4371	379
4371	125	31
125	4372	379
4372	125	7
125	4373	379
4373	125	122
125	4374	379
4374	125	133
125	4375	379
4375	125	181
125	4376	379
4376	125	70
125	4377	379
4377	125	239
125	4378	379
4378	125	288
125	4379	379
4379	125	231
125	4380	379
4380	125	159
125	4381	379
4381	125	297
125	4382	379
4382	125	98
125	4383	379
4383	125	58
125	4384	379
4384	125	101
125	4385	379
4385	125	201
125	4386	379
4386	125	122
125	4387	379
4387	125	59
125	4388	379
4388	125	99
125	4389	379
4389	125	229
125	4390	379
4390	125	40
125	4391	379
4391	125	219
125	4392	379
4392	125	379
125	4393	379
4393	125	164
125	4394	379
4394	125	229
125	4395	379
4395	125	64
125	4396	379
4396	125	272
125	4397	379
4397	125	199
125	4398	379
4398	125	240
125	4399	379
4399	125	177
125	4400	379
4400	125	115
125	4401	379
4401	125	351
125	4402	379
4402	125	390
125	4403	379
4403	125	42
125	4404	379
4404	125	373
125	4405	379
4405	125	345
125	4406	379
4406	125	333
125	4407	379
4407	125	37
125	4408	379
4408	125	102
125	4409	379
4409	125	58
125	4410	379
4410	125	174
125	4411	379
4411	125	218
125	4412	379
4412	125	247
125	4413	379
4413	125	145
125	4415	379
4415	125	132
125	4416	379
4416	125	153
125	4418	379
4418	125	210
125	4420	379
4420	125	372
125	4421	379
4421	125	303
125	4423	379
4423	125	218
125	4425	379
4425	125	171
125	4431	379
4431	125	213
125	4435	379
4435	125	150
125	4437	379
4437	125	13
125	4439	379
4439	125	329
125	4443	379
4443	125	25
125	4445	379
4445	125	250
125	4446	379
4446	125	330
125	4448	379
4448	125	41
125	4449	379
4449	125	114
125	4450	379
4450	125	8
125	4452	379
4452	125	342
125	4453	379
4453	125	211
125	4457	379
4457	125	247
125	4462	379
4462	125	135
125	4463	379
4463	125	25
125	4465	379
4465	125	270
125	4468	379
4468	125	1
125	4470	379
4470	125	285
125	4472	379
4472	125	324
125	4474	379
4474	125	264
125	4475	379
4475	125	88
125	4478	379
4478	125	324
125	4481	379
4481	125	296
125	4482	379
4482	125	69
125	4483	379
4483	125	228
125	4484	379
4484	125	323
125	4485	379
4485	125	148
125	4486	379
4486	125	369
125	4487	379
4487	125	96
125	4488	379
4488	125	115
125	4489	379
4489	125	302
125	4490	379
4490	125	230
125	4491	379
4491	125	368
125	4492	379
4492	125	30
125	4493	379
4493	125	396
125	4494	379
4494	125	85
125	4495	379
4495	125	297
125	4496	379
4496	125	171
125	4497	379
4497	125	310
125	4498	379
4498	125	20
125	4499	379
4499	125	370
125	4502	379
4502	125	325
125	4503	379
4503	125	220
125	4504	379
4504	125	306
125	4505	379
4505	125	139
125	4506	379
4506	125	50
125	4508	379
4508	125	142
125	4509	379
4509	125	14
125	4510	379
4510	125	39
125	4511	379
4511	125	77
125	4512	379
4512	125	74
125	4513	379
4513	125	115
125	4514	379
4514	125	115
125	4515	379
4515	125	299
125	4516	379
4516	125	65
125	4517	379
4517	125	254
125	4518	379
4518	125	193
125	4519	379
4519	125	80
125	4520	379
4520	125	169
125	4523	379
4523	125	229
125	4524	379
4524	125	291
125	4526	379
4526	125	172
125	4527	379
4527	125	348
125	4528	379
4528	125	54
125	4529	379
4529	125	128
125	4530	379
4530	125	382
125	4531	379
4531	125	303
125	4532	379
4532	125	76
125	4534	379
4534	125	171
125	4535	379
4535	125	113
125	4536	379
4536	125	67
125	4537	379
4537	125	2
125	4538	379
4538	125	379
125	4539	379
4539	125	197
125	4540	379
4540	125	397
125	4542	379
4542	125	45
125	4543	379
4543	125	323
125	4544	379
4544	125	156
125	4545	379
4545	125	67
125	4546	379
4546	125	36
125	4547	379
4547	125	166
125	4548	379
4548	125	371
125	4549	379
4549	125	385
125	4550	379
4550	125	85
125	4551	379
4551	125	275
125	4552	379
4552	125	7
125	4554	379
4554	125	158
125	4555	379
4555	125	55
125	4556	379
4556	125	16
125	4559	379
4559	125	219
125	4560	379
4560	125	92
125	4561	379
4561	125	362
125	4562	379
4562	125	341
125	4563	379
4563	125	114
125	4564	379
4564	125	366
125	4565	379
4565	125	220
125	4566	379
4566	125	186
125	4567	379
4567	125	290
125	4568	379
4568	125	9
125	4570	379
4570	125	351
125	4571	379
4571	125	51
125	4573	379
4573	125	44
125	4574	379
4574	125	198
125	4575	379
4575	125	376
125	4576	379
4576	125	45
125	4577	379
4577	125	393
125	4578	379
4578	125	211
125	4581	379
4581	125	24
125	4582	379
4582	125	73
125	4583	379
4583	125	197
125	4584	379
4584	125	22
125	4586	379
4586	125	157
125	4587	379
4587	125	99
125	4588	379
4588	125	399
125	4589	379
4589	125	348
125	4590	379
4590	125	346
125	4592	379
4592	125	391
125	4593	379
4593	125	211
125	4594	379
4594	125	30
125	4595	379
4595	125	146
125	4596	379
4596	125	50
125	4597	379
4597	125	176
125	4598	379
4598	125	289
125	4599	379
4599	125	192
125	4600	379
4600	125	384
125	4601	379
4601	125	60
125	4602	379
4602	125	331
125	4604	379
4604	125	56
125	4605	379
4605	125	104
125	4606	379
4606	125	268
125	4608	379
4608	125	143
125	4609	379
4609	125	332
125	4610	379
4610	125	122
125	4611	379
4611	125	83
125	4612	379
4612	125	18
125	4613	379
4613	125	32
125	4614	379
4614	125	20
125	4615	379
4615	125	385
125	4616	379
4616	125	58
125	4617	379
4617	125	277
125	4618	379
4618	125	130
125	4619	379
4619	125	127
125	4621	379
4621	125	350
125	4622	379
4622	125	105
125	4623	379
4623	125	275
125	4624	379
4624	125	70
125	4625	379
4625	125	50
125	4626	379
4626	125	376
125	4627	379
4627	125	194
125	4628	379
4628	125	353
125	4629	379
4629	125	393
125	4630	379
4630	125	45
125	4631	379
4631	125	385
125	4632	379
4632	125	13
125	4633	379
4633	125	135
125	4634	379
4634	125	18
125	4635	379
4635	125	269
125	4636	379
4636	125	377
125	4637	379
4637	125	5
125	4638	379
4638	125	378
125	4639	379
4639	125	115
125	4640	379
4640	125	212
125	4641	379
4641	125	204
125	4642	379
4642	125	203
125	4643	379
4643	125	398
125	4644	379
4644	125	77
125	4645	379
4645	125	341
125	4646	379
4646	125	275
125	4647	379
4647	125	395
125	4648	379
4648	125	22
125	4650	379
4650	125	383
125	4651	379
4651	125	364
125	4652	379
4652	125	118
125	4653	379
4653	125	372
125	4654	379
4654	125	92
125	4655	379
4655	125	236
125	4656	379
4656	125	296
125	4657	379
4657	125	122
125	4658	379
4658	125	350
125	4659	379
4659	125	240
125	4660	379
4660	125	76
125	4661	379
4661	125	228
125	4662	379
4662	125	139
125	4663	379
4663	125	103
125	4664	379
4664	125	105
125	4665	379
4665	125	270
125	4666	379
4666	125	18
125	4667	379
4667	125	116
125	4668	379
4668	125	381
125	4669	379
4669	125	180
125	4670	379
4670	125	260
125	4671	379
4671	125	56
125	4672	379
4672	125	16
125	4673	379
4673	125	352
125	4674	379
4674	125	298
125	4675	379
4675	125	32
125	4676	379
4676	125	205
125	4677	379
4677	125	218
125	4678	379
4678	125	390
125	4679	379
4679	125	86
125	4680	379
4680	125	181
125	4681	379
4681	125	72
125	4682	379
4682	125	34
125	4683	379
4683	125	93
125	4684	379
4684	125	100
125	4685	379
4685	125	256
125	4686	379
4686	125	157
125	4687	379
4687	125	47
125	4688	379
4688	125	219
125	4689	379
4689	125	25
125	4690	379
4690	125	116
125	4691	379
4691	125	184
125	4692	379
4692	125	226
125	4693	379
4693	125	2
125	4694	379
4694	125	89
125	4695	379
4695	125	19
125	4696	379
4696	125	168
125	4697	379
4697	125	244
125	4698	379
4698	125	9
125	4699	379
4699	125	322
125	4700	379
4700	125	96
125	4701	379
4701	125	362
125	4702	379
4702	125	3
125	4703	379
4703	125	81
125	4704	379
4704	125	95
125	4705	379
4705	125	142
125	4706	379
4706	125	352
125	4707	379
4707	125	254
125	4708	379
4708	125	380
125	4709	379
4709	125	24
125	4710	379
4710	125	238
125	4711	379
4711	125	54
125	4712	379
4712	125	22
125	4713	379
4713	125	336
125	4714	379
4714	125	386
125	4715	379
4715	125	350
125	4716	379
4716	125	60
125	4717	379
4717	125	231
125	4718	379
4718	125	14
125	4719	379
4719	125	299
125	4720	379
4720	125	218
125	4721	379
4721	125	111
125	4722	379
4722	125	107
125	4723	379
4723	125	157
125	4724	379
4724	125	82
125	4725	379
4725	125	215
125	4726	379
4726	125	172
125	4727	379
4727	125	8
125	4728	379
4728	125	192
125	4729	379
4729	125	155
125	4730	379
4730	125	85
125	4731	379
4731	125	78
125	4732	379
4732	125	66
125	4733	379
4733	125	155
125	4734	379
4734	125	278
125	4735	379
4735	125	208
125	4736	379
4736	125	262
125	4737	379
4737	125	211
125	4738	379
4738	125	362
125	4739	379
4739	125	304
125	4740	379
4740	125	269
125	4741	379
4741	125	252
125	4742	379
4742	125	228
125	4743	379
4743	125	372
125	4744	379
4744	125	357
125	4745	379
4745	125	398
125	4746	379
4746	125	298
125	4747	379
4747	125	391
125	4748	379
4748	125	252
125	4749	379
4749	125	345
125	4750	379
4750	125	284
125	4751	379
4751	125	317
125	4752	379
4752	125	16
125	4753	379
4753	125	339
125	4754	379
4754	125	169
125	4755	379
4755	125	338
125	4756	379
4756	125	304
125	4757	379
4757	125	220
125	4758	379
4758	125	201
125	4759	379
4759	125	153
125	4760	379
4760	125	196
125	4761	379
4761	125	185
125	4762	379
4762	125	4
125	4763	379
4763	125	39
125	4764	379
4764	125	274
125	4765	379
4765	125	190
125	4766	379
4766	125	185
125	4767	379
4767	125	178
125	4768	379
4768	125	53
125	4769	379
4769	125	61
125	4770	379
4770	125	191
125	4771	379
4771	125	348
125	4772	379
4772	125	267
125	4773	379
4773	125	380
125	4774	379
4774	125	283
125	4776	379
4776	125	164
125	4777	379
4777	125	108
125	4778	379
4778	125	390
125	4779	379
4779	125	22
125	4780	379
4780	125	276
125	4781	379
4781	125	161
125	4782	379
4782	125	216
125	4783	379
4783	125	128
125	4784	379
4784	125	330
125	4785	379
4785	125	316
125	4786	379
4786	125	201
125	4787	379
4787	125	68
125	4788	379
4788	125	9
125	4789	379
4789	125	270
125	4790	379
4790	125	30
125	4791	379
4791	125	194
125	4792	379
4792	125	296
125	4793	379
4793	125	356
125	4794	379
4794	125	164
125	4795	379
4795	125	271
125	4796	379
4796	125	164
125	4797	379
4797	125	236
125	4798	379
4798	125	225
125	4799	379
4799	125	391
125	4800	379
4800	125	397
125	4801	379
4801	125	264
125	4802	379
4802	125	111
125	4803	379
4803	125	290
125	4804	379
4804	125	286
125	4805	379
4805	125	140
125	4806	379
4806	125	135
125	4807	379
4807	125	178
125	4808	379
4808	125	285
125	4809	379
4809	125	161
125	4810	379
4810	125	147
125	4811	379
4811	125	64
125	4813	379
4813	125	158
125	4815	379
4815	125	349
125	4816	379
4816	125	251
125	4817	379
4817	125	324
125	4819	379
4819	125	296
125	4821	379
4821	125	328
125	4822	379
4822	125	309
125	4823	379
4823	125	273
125	4824	379
4824	125	34
125	4825	379
4825	125	284
125	4827	379
4827	125	173
125	4828	379
4828	125	3
125	4829	379
4829	125	218
125	4830	379
4830	125	258
125	4831	379
4831	125	308
125	4832	379
4832	125	232
125	4833	379
4833	125	300
125	4834	379
4834	125	49
125	4835	379
4835	125	317
125	4836	379
4836	125	177
125	4837	379
4837	125	11
125	4838	379
4838	125	357
125	4839	379
4839	125	75
125	4840	379
4840	125	255
125	4841	379
4841	125	8
125	4842	379
4842	125	319
125	4843	379
4843	125	94
125	4844	379
4844	125	225
125	4845	379
4845	125	151
125	4846	379
4846	125	203
125	4847	379
4847	125	312
125	4848	379
4848	125	220
125	4849	379
4849	125	79
125	4850	379
4850	125	395
125	4851	379
4851	125	14
125	4852	379
4852	125	292
125	4853	379
4853	125	332
125	4854	379
4854	125	288
125	4855	379
4855	125	289
125	4856	379
4856	125	103
125	4857	379
4857	125	17
125	4858	379
4858	125	88
125	4859	379
4859	125	284
125	4860	379
4860	125	43
125	4861	379
4861	125	26
125	4862	379
4862	125	227
125	4865	379
4865	125	62
125	4867	379
4867	125	34
125	4868	379
4868	125	355
125	4869	379
4869	125	338
125	4870	379
4870	125	372
125	4871	379
4871	125	62
125	4872	379
4872	125	299
125	4873	379
4873	125	277
125	4874	379
4874	125	135
125	4875	379
4875	125	348
125	4876	379
4876	125	107
125	4877	379
4877	125	360
125	4878	379
4878	125	48
125	4879	379
4879	125	21
125	4880	379
4880	125	184
125	4881	379
4881	125	314
125	4882	379
4882	125	160
125	4883	379
4883	125	378
125	4884	379
4884	125	45
125	4885	379
4885	125	174
125	4886	379
4886	125	365
125	4887	379
4887	125	9
125	4888	379
4888	125	33
125	4889	379
4889	125	37
125	4890	379
4890	125	311
125	4891	379
4891	125	286
125	4892	379
4892	125	35
125	4893	379
4893	125	305
125	4894	379
4894	125	180
125	4895	379
4895	125	245
125	4896	379
4896	125	94
125	4897	379
4897	125	159
125	4898	379
4898	125	216
125	4899	379
4899	125	375
125	4900	379
4900	125	324
125	4901	379
4901	125	66
125	4902	379
4902	125	112
125	4903	379
4903	125	386
125	4905	379
4905	125	320
125	4908	379
4908	125	39
125	4909	379
4909	125	393
125	4913	379
4913	125	157
125	4915	379
4915	125	336
125	4916	379
4916	125	116
125	4917	379
4917	125	309
125	4920	379
4920	125	313
125	4921	379
4921	125	243
125	4922	379
4922	125	129
125	4923	379
4923	125	325
125	4924	379
4924	125	397
125	4925	379
4925	125	65
125	4926	379
4926	125	305
125	4927	379
4927	125	178
125	4928	379
4928	125	181
125	4929	379
4929	125	174
125	4930	379
4930	125	101
125	4931	379
4931	125	73
125	4932	379
4932	125	246
125	4933	379
4933	125	357
125	4934	379
4934	125	129
125	4935	379
4935	125	205
125	4936	379
4936	125	43
125	4937	379
4937	125	43
125	4938	379
4938	125	397
125	4939	379
4939	125	180
125	4940	379
4940	125	162
125	4941	379
4941	125	93
125	4942	379
4942	125	90
125	4943	379
4943	125	45
125	4944	379
4944	125	182
125	4945	379
4945	125	390
125	4946	379
4946	125	217
125	4947	379
4947	125	17
125	4948	379
4948	125	49
125	4949	379
4949	125	349
125	4950	379
4950	125	373
125	4951	379
4951	125	138
125	4952	379
4952	125	40
125	4953	379
4953	125	168
125	4954	379
4954	125	155
125	4955	379
4955	125	180
125	4956	379
4956	125	392
125	4957	379
4957	125	17
125	4958	379
4958	125	74
125	4959	379
4959	125	194
125	4960	379
4960	125	329
125	4961	379
4961	125	23
125	4971	379
4971	125	12
125	4981	379
4981	125	110
125	4982	379
4982	125	334
125	4983	379
4983	125	126
125	4984	379
4984	125	80
125	4985	379
4985	125	306
125	4986	379
4986	125	241
125	4987	379
4987	125	302
125	4988	379
4988	125	21
125	4989	379
4989	125	308
125	4990	379
4990	125	257
125	4991	379
4991	125	191
125	4999	379
4999	125	251
126	355	328
355	126	257
126	4011	328
4011	126	381
3980	140	400
140	3980	276
3980	215	400
215	3980	336
3980	399	400
399	3980	323
3980	410	400
410	3980	65
3980	510	400
510	3980	241
3980	862	400
862	3980	141
3980	902	400
902	3980	37
3980	1056	400
1056	3980	368
3980	1216	400
1216	3980	395
3980	1281	400
1281	3980	9
3980	1289	400
1289	3980	334
3980	2089	400
2089	3980	399
3980	3098	400
3098	3980	179
3980	3930	400
3930	3980	227
3980	3949	400
3949	3980	90
3980	3957	400
3957	3980	205
3980	4722	400
4722	3980	107
3980	4811	400
4811	3980	64
3980	4869	400
4869	3980	338
127	130	123
130	127	326
127	132	123
132	127	91
127	140	123
140	127	276
127	147	123
147	127	319
127	149	123
149	127	223
127	155	123
155	127	296
127	158	123
158	127	32
127	160	123
160	127	248
127	179	123
179	127	291
127	191	123
191	127	320
127	215	123
215	127	336
127	219	123
219	127	362
127	223	123
223	127	244
127	249	123
249	127	370
127	321	123
321	127	242
127	359	123
359	127	75
127	395	123
395	127	299
127	399	123
399	127	323
127	406	123
406	127	220
127	409	123
409	127	27
127	411	123
411	127	125
127	520	123
520	127	283
127	618	123
618	127	1
127	674	123
674	127	323
127	869	123
869	127	346
127	939	123
939	127	370
127	993	123
993	127	108
127	1039	123
1039	127	167
127	1273	123
1273	127	39
127	1803	123
1803	127	243
127	1825	123
1825	127	206
127	2294	123
2294	127	291
127	3003	123
3003	127	56
127	3181	123
3181	127	307
127	3295	123
3295	127	22
127	3426	123
3426	127	193
127	3924	123
3924	127	336
127	3932	123
3932	127	230
127	3954	123
3954	127	141
127	3982	123
3982	127	232
127	3992	123
3992	127	254
127	3997	123
3997	127	368
127	4020	123
4020	127	92
127	4021	123
4021	127	131
127	4127	123
4127	127	298
127	4589	123
4589	127	348
128	171	137
171	128	157
128	257	137
257	128	240
128	478	137
478	128	43
128	2110	137
2110	128	274
128	2323	137
2323	128	175
128	3997	137
3997	128	368
129	131	128
131	129	136
129	132	128
132	129	91
129	144	128
144	129	308
129	174	128
174	129	27
129	212	128
212	129	356
129	285	128
285	129	172
129	292	128
292	129	77
129	299	128
299	129	391
129	303	128
303	129	157
129	323	128
323	129	155
129	335	128
335	129	158
129	375	128
375	129	205
129	406	128
406	129	220
129	407	128
407	129	199
129	414	128
414	129	106
129	444	128
444	129	314
129	533	128
533	129	106
129	556	128
556	129	321
129	566	128
566	129	11
129	623	128
623	129	80
129	633	128
633	129	268
129	644	128
644	129	279
129	884	128
884	129	18
129	902	128
902	129	37
129	939	128
939	129	370
129	964	128
964	129	206
129	1273	128
1273	129	39
129	2312	128
2312	129	137
129	3168	128
3168	129	20
129	3173	128
3173	129	334
129	3584	128
3584	129	342
129	4000	128
4000	129	308
129	4005	128
4005	129	347
130	137	326
137	130	330
130	141	326
141	130	344
130	150	326
150	130	129
130	171	326
171	130	157
130	187	326
187	130	322
130	197	326
197	130	287
130	198	326
198	130	211
130	200	326
200	130	73
130	202	326
202	130	158
130	212	326
212	130	356
130	223	326
223	130	244
130	239	326
239	130	312
130	251	326
251	130	174
130	256	326
256	130	338
130	265	326
265	130	120
130	272	326
272	130	310
130	278	326
278	130	154
130	280	326
280	130	346
130	298	326
298	130	232
130	299	326
299	130	391
130	301	326
301	130	199
130	346	326
346	130	148
130	355	326
355	130	257
130	372	326
372	130	367
130	512	326
512	130	288
130	518	326
518	130	349
130	522	326
522	130	273
130	525	326
525	130	19
130	526	326
526	130	180
130	557	326
557	130	176
130	560	326
560	130	366
130	562	326
562	130	54
130	563	326
563	130	1
130	582	326
582	130	79
130	593	326
593	130	316
130	609	326
609	130	230
130	610	326
610	130	190
130	639	326
639	130	75
130	651	326
651	130	303
130	695	326
695	130	236
130	724	326
724	130	212
130	824	326
824	130	80
130	872	326
872	130	208
130	875	326
875	130	18
130	902	326
902	130	37
130	937	326
937	130	189
130	978	326
978	130	246
130	996	326
996	130	109
130	1099	326
1099	130	133
130	1107	326
1107	130	16
130	1129	326
1129	130	44
130	1179	326
1179	130	43
130	1195	326
1195	130	202
130	1196	326
1196	130	14
130	1203	326
1203	130	125
130	1234	326
1234	130	291
130	1237	326
1237	130	197
130	1273	326
1273	130	39
130	1285	326
1285	130	294
130	1289	326
1289	130	334
130	1359	326
1359	130	62
130	1381	326
1381	130	387
130	1406	326
1406	130	41
130	1465	326
1465	130	117
130	2002	326
2002	130	301
130	2105	326
2105	130	388
130	2133	326
2133	130	156
130	2169	326
2169	130	214
130	2184	326
2184	130	261
130	2313	326
2313	130	396
130	2314	326
2314	130	14
130	2315	326
2315	130	369
130	2316	326
2316	130	40
130	3094	326
3094	130	44
130	3106	326
3106	130	133
130	3249	326
3249	130	72
130	3360	326
3360	130	207
130	3810	326
3810	130	53
130	3890	326
3890	130	112
130	3983	326
3983	130	87
130	3985	326
3985	130	364
130	4006	326
4006	130	108
130	4057	326
4057	130	275
130	4142	326
4142	130	19
130	4143	326
4143	130	309
130	4144	326
4144	130	233
130	4537	326
4537	130	2
130	4587	326
4587	130	99
131	136	136
136	131	265
131	137	136
137	131	330
131	141	136
141	131	344
131	143	136
143	131	182
131	144	136
144	131	308
131	145	136
145	131	226
131	147	136
147	131	319
131	149	136
149	131	223
131	152	136
152	131	106
131	154	136
154	131	144
131	155	136
155	131	296
131	156	136
156	131	196
131	158	136
158	131	32
131	161	136
161	131	278
131	163	136
163	131	308
131	165	136
165	131	30
131	168	136
168	131	178
131	171	136
171	131	157
131	172	136
172	131	115
131	173	136
173	131	328
131	174	136
174	131	27
131	175	136
175	131	54
131	178	136
178	131	358
131	180	136
180	131	107
131	184	136
184	131	42
131	187	136
187	131	322
131	192	136
192	131	53
131	202	136
202	131	158
131	212	136
212	131	356
131	218	136
218	131	287
131	219	136
219	131	362
131	223	136
223	131	244
131	235	136
235	131	105
131	237	136
237	131	168
131	238	136
238	131	217
131	239	136
239	131	312
131	240	136
240	131	53
131	247	136
247	131	27
131	251	136
251	131	174
131	253	136
253	131	248
131	267	136
267	131	172
131	271	136
271	131	263
131	272	136
272	131	310
131	275	136
275	131	317
131	289	136
289	131	384
131	297	136
297	131	277
131	298	136
298	131	232
131	301	136
301	131	199
131	308	136
308	131	48
131	319	136
319	131	179
131	330	136
330	131	152
131	356	136
356	131	121
131	358	136
358	131	81
131	371	136
371	131	97
131	372	136
372	131	367
131	373	136
373	131	137
131	380	136
380	131	226
131	395	136
395	131	299
131	409	136
409	131	27
131	414	136
414	131	106
131	436	136
436	131	60
131	470	136
470	131	23
131	473	136
473	131	232
131	484	136
484	131	21
131	500	136
500	131	349
131	510	136
510	131	241
131	512	136
512	131	288
131	517	136
517	131	249
131	519	136
519	131	117
131	526	136
526	131	180
131	556	136
556	131	321
131	557	136
557	131	176
131	563	136
563	131	1
131	566	136
566	131	11
131	571	136
571	131	171
131	575	136
575	131	336
131	580	136
580	131	24
131	583	136
583	131	129
131	598	136
598	131	318
131	601	136
601	131	179
131	609	136
609	131	230
131	617	136
617	131	95
131	623	136
623	131	80
131	627	136
627	131	97
131	636	136
636	131	133
131	639	136
639	131	75
131	641	136
641	131	39
131	648	136
648	131	352
131	659	136
659	131	179
131	672	136
672	131	8
131	674	136
674	131	323
131	706	136
706	131	266
131	714	136
714	131	175
131	718	136
718	131	105
131	724	136
724	131	212
131	748	136
748	131	32
131	749	136
749	131	77
131	755	136
755	131	129
131	760	136
760	131	167
131	799	136
799	131	184
131	830	136
830	131	100
131	831	136
831	131	312
131	845	136
845	131	13
131	862	136
862	131	141
131	864	136
864	131	344
131	871	136
871	131	190
131	875	136
875	131	18
131	884	136
884	131	18
131	889	136
889	131	215
131	893	136
893	131	338
131	902	136
902	131	37
131	905	136
905	131	102
131	908	136
908	131	361
131	923	136
923	131	11
131	926	136
926	131	304
131	927	136
927	131	195
131	934	136
934	131	17
131	937	136
937	131	189
131	941	136
941	131	195
131	996	136
996	131	109
131	1030	136
1030	131	32
131	1031	136
1031	131	113
131	1049	136
1049	131	399
131	1058	136
1058	131	387
131	1074	136
1074	131	250
131	1088	136
1088	131	137
131	1092	136
1092	131	343
131	1107	136
1107	131	16
131	1156	136
1156	131	219
131	1167	136
1167	131	198
131	1176	136
1176	131	205
131	1198	136
1198	131	385
131	1201	136
1201	131	399
131	1213	136
1213	131	211
131	1222	136
1222	131	11
131	1262	136
1262	131	260
131	1264	136
1264	131	391
131	1273	136
1273	131	39
131	1328	136
1328	131	75
131	1359	136
1359	131	62
131	1371	136
1371	131	48
131	1384	136
1384	131	81
131	1387	136
1387	131	23
131	1692	136
1692	131	20
131	1971	136
1971	131	289
131	1994	136
1994	131	242
131	2083	136
2083	131	97
131	2088	136
2088	131	264
131	2090	136
2090	131	287
131	2122	136
2122	131	244
131	2151	136
2151	131	224
131	2155	136
2155	131	80
131	2159	136
2159	131	315
131	2179	136
2179	131	209
131	3104	136
3104	131	53
131	3142	136
3142	131	206
131	3168	136
3168	131	20
131	3465	136
3465	131	139
131	3584	136
3584	131	342
131	3702	136
3702	131	276
131	3890	136
3890	131	112
131	3944	136
3944	131	270
131	3983	136
3983	131	87
131	3992	136
3992	131	254
131	3994	136
3994	131	178
131	3997	136
3997	131	368
131	3998	136
3998	131	337
131	4002	136
4002	131	200
131	4005	136
4005	131	347
131	4013	136
4013	131	258
131	4034	136
4034	131	147
131	4057	136
4057	131	275
131	4114	136
4114	131	330
131	4143	136
4143	131	309
131	4145	136
4145	131	61
131	4587	136
4587	131	99
131	4909	136
4909	131	393
132	136	91
136	132	265
132	137	91
137	132	330
132	142	91
142	132	345
132	143	91
143	132	182
132	144	91
144	132	308
132	145	91
145	132	226
132	147	91
147	132	319
132	152	91
152	132	106
132	153	91
153	132	307
132	155	91
155	132	296
132	156	91
156	132	196
132	158	91
158	132	32
132	159	91
159	132	141
132	161	91
161	132	278
132	163	91
163	132	308
132	164	91
164	132	152
132	165	91
165	132	30
132	168	91
168	132	178
132	173	91
173	132	328
132	174	91
174	132	27
132	175	91
175	132	54
132	178	91
178	132	358
132	180	91
180	132	107
132	181	91
181	132	27
132	183	91
183	132	212
132	184	91
184	132	42
132	187	91
187	132	322
132	189	91
189	132	106
132	191	91
191	132	320
132	194	91
194	132	60
132	197	91
197	132	287
132	198	91
198	132	211
132	202	91
202	132	158
132	203	91
203	132	25
132	205	91
205	132	170
132	206	91
206	132	118
132	212	91
212	132	356
132	218	91
218	132	287
132	221	91
221	132	240
132	222	91
222	132	81
132	224	91
224	132	19
132	236	91
236	132	140
132	238	91
238	132	217
132	239	91
239	132	312
132	252	91
252	132	242
132	253	91
253	132	248
132	256	91
256	132	338
132	257	91
257	132	240
132	259	91
259	132	315
132	262	91
262	132	59
132	267	91
267	132	172
132	271	91
271	132	263
132	272	91
272	132	310
132	275	91
275	132	317
132	278	91
278	132	154
132	287	91
287	132	396
132	290	91
290	132	399
132	292	91
292	132	77
132	294	91
294	132	262
132	296	91
296	132	330
132	297	91
297	132	277
132	298	91
298	132	232
132	301	91
301	132	199
132	308	91
308	132	48
132	312	91
312	132	274
132	313	91
313	132	128
132	315	91
315	132	139
132	320	91
320	132	225
132	324	91
324	132	47
132	329	91
329	132	104
132	330	91
330	132	152
132	336	91
336	132	18
132	353	91
353	132	48
132	355	91
355	132	257
132	359	91
359	132	75
132	366	91
366	132	184
132	373	91
373	132	137
132	374	91
374	132	66
132	375	91
375	132	205
132	393	91
393	132	381
132	395	91
395	132	299
132	403	91
403	132	332
132	407	91
407	132	199
132	409	91
409	132	27
132	415	91
415	132	14
132	422	91
422	132	288
132	438	91
438	132	302
132	444	91
444	132	314
132	452	91
452	132	333
132	459	91
459	132	182
132	461	91
461	132	289
132	469	91
469	132	295
132	470	91
470	132	23
132	473	91
473	132	232
132	474	91
474	132	187
132	481	91
481	132	262
132	493	91
493	132	219
132	500	91
500	132	349
132	502	91
502	132	40
132	506	91
506	132	214
132	510	91
510	132	241
132	512	91
512	132	288
132	519	91
519	132	117
132	525	91
525	132	19
132	526	91
526	132	180
132	530	91
530	132	29
132	548	91
548	132	159
132	555	91
555	132	309
132	556	91
556	132	321
132	557	91
557	132	176
132	559	91
559	132	128
132	561	91
561	132	82
132	573	91
573	132	24
132	575	91
575	132	336
132	578	91
578	132	224
132	593	91
593	132	316
132	594	91
594	132	283
132	595	91
595	132	271
132	596	91
596	132	110
132	600	91
600	132	234
132	601	91
601	132	179
132	602	91
602	132	234
132	606	91
606	132	273
132	608	91
608	132	30
132	610	91
610	132	190
132	617	91
617	132	95
132	618	91
618	132	1
132	623	91
623	132	80
132	632	91
632	132	176
132	633	91
633	132	268
132	637	91
637	132	385
132	638	91
638	132	17
132	639	91
639	132	75
132	641	91
641	132	39
132	643	91
643	132	256
132	665	91
665	132	91
132	666	91
666	132	180
132	668	91
668	132	84
132	674	91
674	132	323
132	675	91
675	132	344
132	684	91
684	132	7
132	685	91
685	132	351
132	704	91
704	132	326
132	714	91
714	132	175
132	722	91
722	132	6
132	731	91
731	132	134
132	739	91
739	132	357
132	748	91
748	132	32
132	749	91
749	132	77
