49686	89931
31395	1807	494
31395	1816	494
31395	1817	494
31395	1837	494
31396	1636	344
31396	1685	344
31396	1694	344
31396	1719	344
31396	1741	344
31396	1771	344
31396	1779	344
31396	1804	344
31396	1805	344
31396	1806	344
31396	1807	344
31396	1816	344
31396	1817	344
31396	1837	344
31397	1636	348
31397	1685	348
31397	1694	348
31397	1719	348
31397	1741	348
31397	1771	348
31397	1779	348
31397	1804	348
31397	1805	348
31397	1806	348
31397	1807	348
31397	1816	348
31397	1817	348
31397	1837	348
31398	1636	339
31398	1685	339
31398	1694	339
31398	1719	339
31398	1741	339
31398	1771	339
31398	1779	339
31398	1804	339
31398	1805	339
31398	1806	339
31398	1807	339
31398	1816	339
31398	1817	339
31398	1837	339
31399	1636	402
31399	1685	402
31399	1694	402
31399	1719	402
31399	1741	402
31399	1771	402
31399	1779	402
31399	1804	402
31399	1805	402
31399	1806	402
31399	1807	402
31399	1816	402
31399	1817	402
31399	1837	402
31402	1636	39
31402	1685	39
31402	1694	39
31402	1719	39
31402	1741	39
31402	1771	39
31402	1779	39
31402	1804	39
31402	1805	39
31402	1806	39
31402	1807	39
31402	1816	39
31402	1817	39
31402	1837	39
31404	1636	381
31404	1685	381
31404	1694	381
31404	1719	381
31404	1741	381
31404	1771	381
31404	1779	381
31404	1804	381
31404	1805	381
31404	1806	381
31404	1807	381
31404	1816	381
31404	1817	381
31404	1837	381
31405	1636	201
31405	1685	201
31405	1694	201
31405	1719	201
31405	1741	201
31405	1771	201
31405	1779	201
31405	1804	201
31405	1805	201
31405	1806	201
31405	1807	201
31405	1816	201
31405	1817	201
31405	1837	201
31406	1636	290
31406	1685	290
31406	1694	290
31406	1719	290
31406	1741	290
31406	1771	290
31406	1779	290
31406	1804	290
31406	1805	290
31406	1806	290
31406	1807	290
31406	1816	290
31406	1817	290
31406	1837	290
31407	1636	384
31407	1685	384
31407	1694	384
31407	1719	384
31407	1741	384
31407	1771	384
31407	1779	384
31407	1804	384
31407	1805	384
31407	1806	384
31407	1807	384
31407	1816	384
31407	1817	384
31407	1837	384
31408	1636	298
31408	1694	298
31408	1719	298
31408	1741	298
31408	1771	298
31408	1779	298
31408	1804	298
31408	1805	298
31408	1806	298
31408	1807	298
31408	1816	298
31408	1817	298
31408	1837	298
31410	1636	252
31410	1685	252
31410	1694	252
31410	1719	252
31410	1741	252
31410	1771	252
31410	1779	252
31410	1804	252
31410	1805	252
31410	1806	252
31410	1807	252
31410	1816	252
31410	1817	252
31410	1837	252
31429	1719	370
31429	1741	370
31429	1771	370
31429	1779	370
31429	1804	370
31429	1805	370
31429	1806	370
31429	1807	370
31429	1816	370
31429	1817	370
31429	1984	370
31429	2116	370
31429	2149	370
31429	2152	370
31461	1636	142
31461	1685	142
31461	1694	142
31461	1741	142
31461	1779	142
31461	1804	142
31461	1805	142
31461	1806	142
31461	1807	142
31461	1816	142
31461	1817	142
31461	1837	142
31464	1636	328
31464	1685	328
31464	1694	328
31464	1719	328
31464	1741	328
31464	1771	328
31464	1779	328
31464	1804	328
31464	1805	328
31464	1806	328
31464	1807	328
31464	1816	328
31464	1817	328
31464	1837	328
31465	1636	325
31465	1685	325
31465	1694	325
31465	1719	325
31465	1741	325
31465	1771	325
31465	1779	325
31465	1804	325
31465	1805	325
31465	1806	325
31465	1807	325
31465	1816	325
31465	1817	325
31465	1837	325
31467	1636	380
31467	1685	380
31467	1694	380
31467	1719	380
31467	1741	380
31467	1771	380
31467	1779	380
31467	1804	380
31467	1805	380
31467	1806	380
31467	1807	380
31467	1816	380
31467	1817	380
31467	1837	380
31468	1636	395
31468	1685	395
31468	1694	395
31468	1741	395
31468	1771	395
31468	1779	395
31468	1805	395
31468	1806	395
31468	1807	395
31468	1816	395
31468	1817	395
31468	1837	395
31469	1636	313
31469	1685	313
31469	1694	313
31469	1719	313
31469	1771	313
31469	1779	313
31469	1804	313
31469	1805	313
31469	1806	313
31469	1807	313
31469	1816	313
31469	1817	313
31469	1837	313
31470	1636	233
31470	1685	233
31470	1694	233
31470	1719	233
31470	1741	233
31470	1771	233
31470	1779	233
31470	1804	233
31470	1805	233
31470	1806	233
31470	1807	233
31470	1816	233
31470	1817	233
31470	1837	233
31471	1636	406
31471	1685	406
31471	1694	406
31471	1719	406
31471	1741	406
31471	1771	406
31471	1779	406
31471	1805	406
31471	1806	406
31471	1807	406
31471	1816	406
31471	1817	406
31472	1636	347
31472	1685	347
31472	1694	347
31472	1719	347
31472	1741	347
31472	1771	347
31472	1779	347
31472	1804	347
31472	1805	347
31472	1806	347
31472	1807	347
31472	1816	347
31472	1817	347
31472	1837	347
31474	1771	147
31474	1779	147
31474	1804	147
31474	1805	147
31474	1806	147
31474	1807	147
31474	1816	147
31474	1817	147
31475	1636	476
31475	1685	476
31475	1694	476
31475	1719	476
31475	1741	476
31475	1771	476
31475	1779	476
31475	1804	476
31475	1805	476
31475	1806	476
31475	1807	476
31475	1816	476
31475	1817	476
31475	1837	476
31477	1636	495
31477	1685	495
31477	1694	495
31477	1719	495
31477	1741	495
31477	1771	495
31477	1779	495
31477	1804	495
31477	1805	495
31477	1806	495
31477	1807	495
31477	1816	495
31477	1817	495
31477	1837	495
31478	1636	38
31478	1685	38
31478	1694	38
31478	1719	38
31478	1741	38
31478	1771	38
31478	1779	38
31478	1805	38
31478	1806	38
31478	1807	38
31478	1816	38
31478	1817	38
31478	1837	38
31479	1636	146
31479	1685	146
31479	1694	146
31479	1719	146
31479	1741	146
31479	1771	146
31479	1779	146
31479	1804	146
31479	1805	146
31479	1806	146
31479	1807	146
31479	1816	146
31479	1817	146
31479	1837	146
31481	1636	466
31481	1685	466
31481	1694	466
31481	1719	466
31481	1741	466
31481	1771	466
31481	1779	466
31481	1804	466
31481	1805	466
31481	1806	466
31481	1807	466
31481	1816	466
31481	1817	466
31481	1837	466
31482	1636	349
31482	1685	349
31482	1694	349
31482	1719	349
31482	1741	349
31482	1771	349
31482	1779	349
31482	1805	349
31482	1806	349
31482	1807	349
31482	1816	349
31482	1817	349
31482	1837	349
31483	1636	116
31483	1685	116
31483	1694	116
31483	1719	116
31483	1741	116
31483	1771	116
31483	1804	116
31483	1805	116
31483	1806	116
31483	1807	116
31483	1816	116
31483	1817	116
31483	1837	116
31484	1636	84
31484	1685	84
31484	1694	84
31484	1719	84
31484	1741	84
31484	1771	84
31484	1779	84
31484	1804	84
31484	1805	84
31484	1806	84
31484	1807	84
31484	1816	84
31484	1817	84
31484	1837	84
31486	1636	234
31486	1685	234
31486	1694	234
31486	1719	234
31486	1741	234
31486	1771	234
31486	1779	234
31486	1804	234
31486	1805	234
31486	1806	234
31486	1807	234
31486	1816	234
31486	1817	234
31486	1837	234
31487	1636	485
31487	1685	485
31487	1694	485
31487	1719	485
31487	1741	485
31487	1771	485
31487	1779	485
31487	1804	485
31487	1805	485
31487	1806	485
31487	1807	485
31487	1816	485
31487	1817	485
31487	1837	485
31488	1636	31
31488	1685	31
31488	1694	31
31488	1719	31
31488	1741	31
31488	1771	31
31488	1779	31
31488	1804	31
31488	1805	31
31488	1806	31
31488	1807	31
31488	1816	31
31488	1817	31
31488	1837	31
31494	1636	370
31494	1685	370
31494	1694	370
31494	1719	370
31494	1741	370
31494	1771	370
31494	1779	370
31494	1804	370
31494	1805	370
31494	1806	370
31494	1807	370
31494	1816	370
31494	1817	370
31494	1837	370
31517	1636	264
31517	1685	264
31517	1694	264
31517	1719	264
31517	1741	264
31517	1771	264
31517	1779	264
31517	1804	264
31517	1805	264
31517	1806	264
31517	1807	264
31517	1816	264
31517	1817	264
31517	1837	264
31557	1636	32
31557	1685	32
31557	1694	32
31557	1719	32
31557	1741	32
31557	1771	32
31557	1779	32
31557	1804	32
31557	1805	32
31557	1806	32
31557	1807	32
31557	1816	32
31557	1817	32
31557	1837	32
1636	31409	474
1636	31466	474
1636	31480	474
1636	2213	474
1636	2224	474
1636	2225	474
31409	1719	456
31409	1741	456
31409	1771	456
31409	1779	456
31409	1804	456
31409	1805	456
31409	1806	456
31409	1807	456
31409	1816	456
31409	1817	456
31409	1837	456
31466	1685	367
31466	1694	367
31466	1719	367
31466	1741	367
31466	1771	367
31466	1779	367
31466	1804	367
31466	1805	367
31466	1806	367
31466	1807	367
31466	1816	367
31466	1817	367
31466	1837	367
31480	1719	311
31480	1741	311
31480	1771	311
31480	1779	311
31480	1804	311
31480	1805	311
31480	1806	311
31480	1807	311
31480	1816	311
31480	1817	311
7684	1637	469
1637	7687	119
1637	7689	119
1637	7691	119
1637	7695	119
1637	7697	119
1637	7698	119
1637	7699	119
1637	7703	119
1637	7732	119
1637	23917	119
1637	23918	119
1637	23919	119
1637	23920	119
1637	23921	119
1637	23922	119
1637	23923	119
1637	23924	119
1637	23925	119
1637	23927	119
1637	23928	119
1637	23929	119
1637	23930	119
1637	23931	119
1637	23932	119
1637	23933	119
1637	23934	119
1637	23935	119
1637	23936	119
1637	23937	119
1637	23941	119
1637	23945	119
1637	23946	119
1637	23947	119
1637	2213	119
1637	2224	119
1637	2225	119
7687	1927	19
7691	1927	101
7695	1927	72
7698	1927	393
7699	1927	211
7703	1927	10
7732	1927	63
23917	1927	66
23918	1927	43
23941	1927	461
1638	4752	232
1638	6054	232
1638	8963	232
1638	8974	232
1638	23650	232
1638	23658	232
1638	23676	232
4752	2060	332
4752	2094	332
6054	1879	331
6054	1956	331
8963	1811	285
8963	1879	285
8963	1956	285
8974	1879	310
8974	1956	310
1639	30423	498
1639	30424	498
1639	30425	498
1639	30645	498
1639	30646	498
1639	30647	498
1639	2213	498
1639	2225	498
3034	1640	110
1640	8324	343
1640	14714	343
1640	14715	343
1640	37647	343
1640	37651	343
1640	2213	343
37647	1641	328
37651	1641	412
1641	37646	409
1641	37650	409
1641	37655	409
1641	37656	409
1641	2213	409
1641	2224	409
1641	2225	409
8692	1642	317
8692	1799	317
1642	15002	193
1642	15003	193
1642	15007	193
1642	16878	193
1642	17406	193
1642	17407	193
1642	17408	193
1642	17409	193
1642	17411	193
1642	17417	193
1642	17418	193
1642	17419	193
1642	17420	193
1642	17421	193
1642	17422	193
1642	17423	193
1642	17424	193
1642	17425	193
1642	17426	193
1642	17427	193
1642	17428	193
1642	17429	193
1642	17430	193
1642	17431	193
1642	17432	193
1642	17437	193
1642	17439	193
1642	17440	193
1642	17441	193
1642	17442	193
1642	17443	193
1642	17448	193
1642	17462	193
1642	17476	193
1642	17478	193
1642	17479	193
1642	17480	193
1642	17482	193
1642	17485	193
1642	17486	193
1642	17487	193
1642	17488	193
1642	17489	193
1642	49574	193
1642	2213	193
15002	1799	305
15003	1799	256
15007	1799	376
16878	1799	266
17406	1799	41
17407	1799	47
17408	1799	413
17409	1799	209
17411	1799	430
17417	1799	313
17418	1799	34
17419	1799	249
17420	1799	495
17421	1799	364
17422	1799	9
17423	1799	139
17424	1799	112
17425	1799	190
17426	1799	402
17427	1799	417
17428	1799	251
17429	1799	398
17430	1799	383
17431	1799	83
17432	1799	15
17437	1799	401
17439	1799	139
17440	1799	451
17442	1799	373
17443	1799	329
17448	1799	255
17462	1799	32
17476	1799	133
17478	1799	411
17479	1799	50
17480	1799	455
17482	1799	280
17485	1799	182
17487	1799	291
17488	1799	115
17489	1799	86
1643	48661	43
1643	48663	43
1643	48669	43
1643	48681	43
1643	48682	43
1643	48689	43
1643	48691	43
1643	48702	43
1643	48714	43
1643	2213	43
1643	2225	43
48702	2182	252
9838	1644	248
1644	49248	359
1644	2213	359
1644	2224	359
1644	2225	359
3741	1645	462
1645	3751	361
1645	4394	361
1645	4396	361
1645	4404	361
1645	4742	361
1645	4769	361
1645	5162	361
1645	5175	361
1645	5176	361
1645	5178	361
1645	5881	361
1645	5888	361
1645	5894	361
1645	5895	361
1645	6005	361
1645	6180	361
1645	6182	361
1645	6183	361
1645	6184	361
1645	6185	361
1645	6186	361
1645	6187	361
1645	6188	361
1645	7182	361
1645	7607	361
1645	8884	361
1645	12195	361
1645	13056	361
1645	13136	361
1645	13137	361
1645	13138	361
1645	13139	361
1645	13140	361
1645	13141	361
1645	13870	361
1645	14489	361
1645	14492	361
1645	14493	361
1645	14494	361
1645	17617	361
1645	17618	361
1645	22517	361
1645	22518	361
1645	2213	361
1645	2224	361
1645	2225	361
10679	1646	355
10679	1647	355
1646	31264	439
1646	43492	439
1646	43493	439
1646	43494	439
1646	43495	439
1646	43496	439
1646	43497	439
1646	43498	439
1646	43499	439
1646	43500	439
1646	43501	439
1646	43502	439
1646	43503	439
1646	43504	439
1646	43505	439
1646	43506	439
1646	43507	439
1646	43508	439
1646	43509	439
1646	43510	439
1646	43511	439
1646	43512	439
1646	43513	439
1646	43514	439
1646	43515	439
1646	43516	439
1646	43517	439
1646	43518	439
1646	43519	439
1646	43520	439
1646	43521	439
1646	43522	439
1646	43523	439
1646	43524	439
1646	43525	439
1646	43526	439
1646	43527	439
1646	43528	439
1646	43529	439
1646	43530	439
1646	43531	439
1646	43532	439
1646	43533	439
1646	43534	439
31264	1647	77
43492	1647	492
43493	1647	15
43494	1647	5
43494	2269	5
43495	1647	33
43495	2269	33
43496	1647	400
43496	2269	400
43497	1647	63
43497	2269	63
43498	1647	4
43499	1647	241
43500	1647	342
43500	2269	342
43501	1647	463
43501	2269	463
43502	1647	484
43502	2269	484
43503	1647	246
43503	2269	246
43504	1647	162
43504	2269	162
43505	1647	83
43506	1647	33
43507	1647	215
43507	2269	215
43508	1647	336
43508	2269	336
43509	1647	126
43509	2269	126
43510	1647	360
43511	1647	341
43512	1647	309
43512	2269	309
43513	1647	367
43514	1647	328
43515	1647	29
43515	2269	29
43516	1647	195
43517	1647	89
43518	1647	480
43519	1647	127
43520	1647	214
43520	2269	214
43521	1647	418
43522	1647	2
43523	1647	458
43524	1647	83
43525	1647	453
43526	1647	53
43526	2269	53
43527	1647	286
43527	2269	286
43528	1647	17
43529	1647	335
43530	1647	459
43531	1647	357
43532	1647	199
43533	1647	264
43534	1647	368
1647	2213	487
1648	6288	286
1648	28245	286
1648	28248	286
1648	28254	286
1648	28256	286
1648	28259	286
1648	28265	286
1648	28266	286
1648	28267	286
1648	28268	286
1648	28269	286
1648	28270	286
1648	47281	286
1648	47282	286
27514	1649	287
27514	1787	287
1649	29881	367
1649	29882	367
1649	29883	367
1649	31769	367
1649	35568	367
1649	35569	367
1649	35570	367
1649	35571	367
1649	35572	367
1649	35573	367
1649	35574	367
1649	35575	367
1649	35576	367
1649	35577	367
1649	35578	367
1649	35579	367
1649	35580	367
1649	35581	367
1649	35582	367
1649	35583	367
1649	35584	367
1649	35585	367
1649	35586	367
1649	35587	367
1649	35588	367
1649	35589	367
1649	35590	367
1649	35591	367
1649	35592	367
1649	35593	367
1649	35594	367
1649	35595	367
1649	35596	367
1649	35597	367
1649	35598	367
1649	35599	367
1649	35600	367
1649	44307	367
1649	44308	367
1649	44309	367
1649	44310	367
1649	44311	367
1649	44312	367
1649	44313	367
1649	44314	367
1649	2213	367
29881	1787	173
29882	1787	135
29883	1787	9
31769	1787	469
35568	1787	418
35569	1787	350
35570	1787	90
35571	1787	311
35572	1787	481
35573	1787	371
35574	1787	410
35575	1787	225
35576	1787	334
35577	1787	332
35578	1787	169
35579	1787	276
35580	1787	244
35581	1787	455
35582	1787	253
35583	1787	114
35584	1787	56
35585	1787	25
35586	1787	66
35587	1787	461
35588	1787	319
35589	1787	360
35590	1787	492
35591	1787	210
35592	1787	366
35594	1787	105
35595	1787	141
35596	1787	268
35597	1787	381
35598	1787	123
35599	1787	382
35600	1787	413
44307	1787	263
44308	1787	225
44309	1787	497
44310	1787	24
44311	1787	57
44312	1787	144
44313	1787	95
44314	1787	422
35904	1650	301
35904	1740	301
35904	1884	301
35904	2051	301
35904	2181	301
1650	37856	206
1650	37857	206
1650	37858	206
1650	37859	206
1650	37860	206
1650	37861	206
1650	37866	206
1650	37867	206
1650	37868	206
1650	37869	206
1650	37874	206
1650	37877	206
1650	37879	206
1650	37880	206
1650	37893	206
1650	37899	206
1650	37900	206
1650	37911	206
1650	37914	206
1650	37916	206
1650	37922	206
1650	37923	206
1650	37930	206
1650	37933	206
1650	37937	206
1650	37964	206
1650	37965	206
1650	37966	206
1650	37967	206
1650	37970	206
1650	37983	206
1650	48100	206
1650	2213	206
37857	1740	412
37857	1884	412
37857	2051	412
37857	2181	412
37858	1740	93
37858	1884	93
37858	2181	93
37859	1740	15
37859	1884	15
37859	2051	15
37860	1740	10
37860	1884	10
37861	1740	35
37861	1884	35
37861	2051	35
37866	1740	86
37866	1884	86
37866	2051	86
37866	2181	86
37867	1740	193
37867	1884	193
37867	2051	193
37867	2181	193
37868	1740	425
37868	1884	425
37868	2051	425
37869	1740	332
37869	1884	332
37874	1740	379
37874	1884	379
37874	2051	379
37877	1740	406
37877	1884	406
37877	2051	406
37877	2181	406
37879	1740	407
37879	1884	407
37879	2051	407
37879	2181	407
37880	1740	329
37880	1884	329
37880	2051	329
37880	2181	329
37893	1740	108
37893	1884	108
37893	2051	108
37899	1740	38
37899	1884	38
37899	2051	38
37899	2181	38
37900	1740	111
37900	1884	111
37900	2051	111
37900	2181	111
37911	1740	470
37911	1884	470
37914	1740	257
37914	1884	257
37914	2181	257
37916	1740	162
37916	1884	162
37916	2051	162
37922	1740	306
37922	1884	306
37922	2051	306
37923	2051	122
37930	1740	489
37930	1884	489
37930	2181	489
37933	1884	73
37937	1740	225
37937	1884	225
37937	2051	225
37964	1740	85
37964	1884	85
37964	2051	85
37965	1740	417
37965	1884	417
37965	2181	417
37966	1740	263
37966	1884	263
37967	1740	264
37967	1884	264
37970	1740	139
37970	1884	139
37983	1740	232
37983	1884	232
48100	1740	176
48100	1884	176
33807	1651	191
33807	1673	191
1651	33808	168
1651	33809	168
1651	33811	168
1651	33812	168
1651	33813	168
1651	33814	168
1651	33815	168
1651	33816	168
1651	33817	168
1651	33818	168
1651	33819	168
1651	33820	168
1651	33821	168
1651	33822	168
1651	33823	168
1651	33824	168
1651	33825	168
1651	33826	168
1651	33827	168
1651	33828	168
1651	33829	168
1651	33830	168
1651	33831	168
1651	33832	168
1651	33833	168
1651	33834	168
1651	33835	168
1651	33836	168
1651	33837	168
1651	33838	168
1651	33839	168
1651	33840	168
1651	33841	168
1651	33842	168
1651	33843	168
1651	33844	168
1651	33845	168
1651	33846	168
1651	33847	168
1651	33848	168
1651	33849	168
1651	33850	168
1651	33851	168
1651	33852	168
1651	2213	168
33808	1673	415
33809	1673	219
33811	1673	480
33812	1673	363
33813	1673	154
33814	1673	117
33815	1673	201
33816	1673	370
33817	1673	366
33818	1673	167
33819	1673	17
33820	1673	110
33821	1673	495
33822	1673	167
33823	1673	233
33824	1673	403
33825	1673	59
33826	1673	439
33827	1673	361
33828	1673	276
33829	1673	107
33830	1673	174
33831	1673	173
33832	1673	98
33833	1673	43
33834	1673	199
33835	1673	172
33836	1673	377
33837	1673	320
33838	1673	203
33839	1673	312
33840	1673	463
33841	1673	291
33842	1673	5
33843	1673	21
33844	1673	330
33845	1673	165
33846	1673	184
33847	1673	149
33848	1673	97
33849	1673	211
33850	1673	161
33851	1673	61
33852	1673	46
19720	1652	324
19720	1672	324
1652	19721	250
1652	35529	250
1652	35530	250
1652	35531	250
1652	35532	250
1652	35533	250
1652	35534	250
1652	35535	250
1652	35536	250
1652	35537	250
1652	35538	250
1652	35539	250
1652	35541	250
1652	35542	250
1652	35543	250
1652	35544	250
1652	35545	250
1652	35546	250
1652	35547	250
1652	35548	250
1652	35549	250
1652	35550	250
1652	35551	250
1652	48577	250
1652	48578	250
1652	48579	250
1652	48580	250
1652	48581	250
1652	48582	250
1652	48583	250
1652	48584	250
1652	48585	250
1652	48586	250
1652	48587	250
1652	48588	250
1652	48589	250
1652	48590	250
1652	48591	250
1652	48592	250
1652	48593	250
1652	2213	250
1652	2224	250
1652	2225	250
19721	1672	444
35529	1672	209
35530	1672	270
35531	1672	156
35532	1672	90
35533	1672	247
35534	1672	193
35535	1672	341
35536	1672	351
35537	1672	353
35538	1672	477
35539	1672	497
35541	1672	156
35542	1672	349
35543	1672	278
35544	1672	82
35545	1672	125
35546	1672	38
35547	1672	251
35548	1672	60
35549	1672	144
35550	1672	477
35551	1672	101
48577	1672	303
48578	1672	433
48579	1672	308
48580	1672	24
48581	1672	179
48582	1672	471
48583	1672	493
48584	1672	69
48585	1672	219
48586	1672	265
48587	1672	33
48588	1672	400
48589	1672	100
48590	1672	399
48591	1672	188
48592	1672	207
48593	1672	305
10659	1653	42
1653	28611	422
1653	44990	422
1653	44991	422
1653	2213	422
1654	2303	380
1654	2609	380
1654	2619	380
1654	2620	380
1654	2627	380
1654	2738	380
1654	2739	380
1654	2740	380
1654	2741	380
1654	2742	380
1654	2743	380
1654	2753	380
1654	2757	380
1654	2805	380
1654	2806	380
1654	2811	380
1654	2812	380
1654	2813	380
1654	2814	380
1654	2832	380
1654	2836	380
1654	13361	380
1654	13362	380
1654	13363	380
1654	13364	380
1654	13365	380
1654	14545	380
1654	14548	380
1654	14552	380
1654	14553	380
1654	14554	380
1654	14558	380
1654	14568	380
1654	14569	380
1654	14602	380
1654	14607	380
1654	14615	380
1654	14616	380
1654	14617	380
1654	14618	380
1654	14619	380
1654	14620	380
1654	14621	380
1654	2213	380
2303	2174	6
2303	2213	6
2303	2224	6
2303	2225	6
2609	2174	36
2619	2174	470
2619	2213	470
2620	2174	328
2738	1780	243
2739	2174	277
2740	2174	15
2741	2174	426
2742	2174	243
2743	2174	53
2753	2174	115
2753	2213	115
2757	1780	288
2805	2174	483
2806	2174	336
2812	2174	480
2813	2174	229
2814	2174	10
2836	2174	303
13362	2174	34
14548	1869	17
14548	2174	17
14553	2174	429
14558	2174	457
14568	2174	363
5092	1655	235
1655	5439	390
1655	5495	390
1655	7805	390
1655	10730	390
1655	10834	390
1655	10835	390
1655	12155	390
1655	14086	390
1655	14504	390
1655	14505	390
1655	14700	390
1655	14725	390
1655	16799	390
1655	16800	390
1655	16801	390
1655	16802	390
1655	16803	390
1655	16804	390
1655	16805	390
1655	16806	390
1655	16807	390
1655	16808	390
1655	16809	390
1655	16810	390
1655	16811	390
1655	16812	390
1655	16814	390
1655	16815	390
1655	16816	390
1655	16817	390
1655	17992	390
1655	17993	390
1655	25501	390
1655	25502	390
1655	26003	390
1655	29049	390
1655	30740	390
1655	30741	390
1655	30742	390
1655	30743	390
1655	30744	390
1655	30745	390
1655	30746	390
1655	30747	390
1655	2213	390
1656	4152	400
1656	4155	400
1656	9066	400
1656	15751	400
1656	17166	400
1656	18985	400
1656	25606	400
1656	28937	400
1656	28938	400
1656	28945	400
1657	19197	185
1657	19202	185
1657	19208	185
1657	19219	185
1657	19222	185
1657	19227	185
1657	19228	185
1657	2213	185
1658	6143	241
1658	12089	241
1658	17124	241
1658	18418	241
1658	18421	241
1658	18893	241
1658	18894	241
1658	22462	241
1658	22473	241
1658	22474	241
1658	22476	241
1658	22481	241
1658	22494	241
1658	22497	241
1658	22508	241
1658	22510	241
1658	25680	241
1658	25787	241
1658	30794	241
1658	30808	241
1658	30831	241
1658	48783	241
6143	1762	297
6143	2140	297
12089	1723	264
12089	1729	264
12089	1762	264
12089	2140	264
12089	2163	264
17124	1723	292
17124	2140	292
17124	2163	292
18418	1723	407
18418	2140	407
18418	2163	407
18421	2140	414
18421	2163	414
18893	1723	60
18893	1762	60
18893	2140	60
18893	2163	60
18894	1729	120
18894	2140	120
18894	2163	120
22462	1729	120
22462	2140	120
22462	2163	120
22473	1729	133
22473	1762	133
22473	2140	133
22473	2163	133
22474	2163	295
22476	1729	70
22476	2140	70
22476	2163	70
22481	1729	0
22481	2140	0
22481	2163	0
22494	2140	399
22494	2163	399
22497	2140	133
22497	2163	133
22508	1723	34
22508	1762	34
22508	2140	34
22508	2163	34
22510	1723	5
22510	1729	5
22510	2140	5
22510	2163	5
25680	2140	65
25680	2163	65
25787	1762	146
25787	2140	146
25787	2163	146
30794	2140	393
30794	2163	393
48783	1723	279
48783	1729	279
48783	2140	279
48783	2163	279
1659	11462	444
1659	11465	444
1659	11466	444
1659	11469	444
1659	11474	444
1659	22523	444
1659	30092	444
1659	30104	444
1659	30107	444
1659	30119	444
1659	49279	444
1659	2213	444
11462	1678	247
11462	1691	247
11462	1692	247
11462	1734	247
11462	1736	247
11465	1678	309
11465	1691	309
11465	1692	309
11465	1734	309
11465	1736	309
11466	1691	457
11466	1734	457
11466	1736	457
11469	1692	281
11469	1734	281
11469	1736	281
11474	1678	317
11474	1691	317
11474	1692	317
11474	1734	317
11474	1736	317
22523	1678	432
22523	1691	432
22523	1692	432
22523	1734	432
22523	1736	432
30092	1678	442
30092	1691	442
30092	1692	442
30092	1734	442
30092	1736	442
30104	1691	359
30104	1734	359
30104	1736	359
30107	1678	126
30107	1734	126
30107	1736	126
30119	1678	322
30119	1692	322
30119	1734	322
30119	1736	322
49279	1734	138
49279	1736	138
1660	25175	365
1660	25190	365
1660	25197	365
1660	25198	365
1660	25200	365
1660	25209	365
1660	25211	365
1660	25212	365
1660	43537	365
1660	43538	365
1660	43542	365
1660	43545	365
1660	2224	365
4848	1661	369
4848	1773	369
4848	1868	369
4848	1871	369
4848	1912	369
1661	4851	152
1661	4862	152
1661	4869	152
1661	4871	152
1661	4875	152
1661	4878	152
1661	4887	152
1661	4894	152
1661	4899	152
1661	4901	152
1661	4902	152
1661	4903	152
1661	4906	152
1661	4908	152
1661	4909	152
1661	42734	152
1661	2213	152
1661	2224	152
1661	2225	152
4851	1773	158
4851	1868	158
4851	1871	158
4851	1912	158
4862	1773	300
4862	1868	300
4862	1871	300
4862	1912	300
4869	1773	330
4869	1868	330
4869	1871	330
4869	1912	330
4871	1773	271
4871	1868	271
4871	1871	271
4871	1912	271
4875	1773	382
4875	1868	382
4875	1871	382
4875	1912	382
4878	1773	300
4878	1868	300
4878	1871	300
4878	1912	300
4887	1773	89
4887	1868	89
4887	1871	89
4887	1912	89
4894	1773	96
4894	1868	96
4894	1871	96
4894	1912	96
4899	1773	438
4899	1868	438
4899	1871	438
4899	1912	438
4901	1773	480
4901	1868	480
4901	1871	480
4901	1912	480
4902	1773	140
4902	1868	140
4902	1871	140
4902	1912	140
4903	1773	16
4903	1868	16
4903	1871	16
4903	1912	16
4906	1868	145
4906	1871	145
4906	1912	145
4908	1773	295
4908	1868	295
4908	1871	295
4908	1912	295
4909	1773	61
4909	1868	61
4909	1871	61
4909	1912	61
42734	1773	240
42734	1868	240
42734	1871	240
42734	1912	240
7736	1662	129
7736	2231	129
1662	7742	209
1662	7744	209
1662	7746	209
1662	7777	209
1662	7935	209
1662	16952	209
1662	18345	209
1662	21370	209
1662	24175	209
1662	24186	209
1662	24187	209
1662	24250	209
1662	24251	209
1662	24295	209
1662	24303	209
1662	24424	209
1662	24448	209
1662	24520	209
1662	25962	209
1662	31632	209
1662	31638	209
1662	31640	209
1662	31641	209
1662	31642	209
1662	31643	209
1662	31644	209
1662	31645	209
1662	31646	209
1662	31647	209
1662	31648	209
1662	31663	209
1662	31665	209
1662	31666	209
1662	31667	209
1662	31668	209
1662	31670	209
1662	31673	209
1662	31675	209
1662	31676	209
1662	31677	209
1662	31678	209
1662	31679	209
1662	48853	209
1662	2213	209
1662	2224	209
1662	2225	209
7744	2231	10
7746	2231	385
7777	2231	34
7935	2231	491
16952	2231	200
18345	2231	22
21370	1979	499
21370	2231	499
24175	2231	493
24186	2231	476
24187	2231	384
24250	1979	430
24250	2231	430
24251	2231	331
24295	1979	277
24295	2231	277
24303	2231	449
24424	2231	211
24448	2231	270
24520	2231	436
25962	2231	44
31632	2231	322
31640	2231	174
31642	2231	70
31644	2231	23
31645	2231	414
31648	2231	78
31663	2231	249
31670	2231	314
31675	2231	212
31678	2231	70
31679	2231	308
48853	2231	184
3209	1663	258
3209	1984	258
3209	2149	258
