FromNodeId	ToNodeId	Cluster
746	193423	292
746	213984	292
746	224013	292
746	247050	292
746	248814	292
746	255017	292
746	263491	292
746	293977	292
746	324545	292
746	326929	292
23271	789	295
23271	1475	295
23271	3234	295
23271	3626	295
135912	2796	10
135912	3679	10
2796	130253	364
2796	228472	364
2796	240748	364
2796	245193	364
2796	321310	364
72432	1319	39
27376	1118	147
27376	2024	147
27376	2028	147
27376	3289	147
27379	1118	213
27379	2024	213
27379	2028	213
27379	3289	213
4857	3204	285
4857	147357	285
4857	183347	285
4857	192334	285
8953	789	43
8953	1475	43
8953	3234	43
8953	3626	43
54017	3234	196
774	41908	449
774	71404	449
774	208453	449
774	280197	449
774	1906	449
60168	789	336
60168	1475	336
60168	3234	336
60168	3626	336
156425	1120	424
156425	1140	424
156425	1148	424
156425	1321	424
156425	1467	424
156425	1550	424
156425	1560	424
156425	1729	424
156425	3932	424
43786	799	316
43786	801	316
43786	802	316
43786	813	316
43786	819	316
43786	825	316
43786	843	316
43786	849	316
43786	865	316
43786	881	316
43786	964	316
43786	1041	316
43786	1056	316
43786	1243	316
43786	2009	316
43786	3932	316
260873	3234	159
260873	3626	159
224013	1120	151
224013	1140	151
224013	1148	151
224013	1321	151
224013	1467	151
224013	1550	151
224013	1560	151
224013	1729	151
224013	3932	151
287501	3204	287
2832	132934	169
2832	204176	169
2832	204180	169
148243	3234	197
148243	3626	197
140052	3932	485
789	1592	147
789	3289	147
789	5443	147
789	9558	147
789	16285	147
789	17506	147
789	24361	147
789	25876	147
789	32002	147
789	36841	147
789	38492	147
789	44836	147
789	48001	147
789	50485	147
789	51940	147
789	56384	147
789	65399	147
789	73609	147
789	74983	147
789	76876	147
789	79179	147
789	89758	147
789	91260	147
789	95773	147
789	99641	147
789	102361	147
789	109666	147
789	111635	147
789	111670	147
789	112091	147
789	114679	147
789	116329	147
789	117476	147
789	120235	147
789	135086	147
789	148875	147
789	149384	147
789	150431	147
789	160675	147
789	165132	147
789	179792	147
789	196239	147
789	198030	147
789	200650	147
789	212266	147
789	218828	147
789	224669	147
789	233109	147
789	236961	147
789	239114	147
789	245091	147
789	249540	147
789	253655	147
789	255676	147
789	256944	147
789	259235	147
789	262007	147
789	265544	147
789	272117	147
789	282435	147
789	286345	147
789	296809	147
789	297878	147
789	300536	147
789	300584	147
789	304434	147
789	305151	147
789	318886	147
789	325165	147
789	331371	147
160534	1593	403
2843	132934	201
2843	204176	201
2843	204180	201
799	1702	317
799	9800	317
799	34601	317
799	48458	317
799	78699	317
799	85202	317
799	100234	317
799	120307	317
799	122844	317
799	161119	317
799	163794	317
799	171650	317
799	193777	317
799	210750	317
799	232524	317
799	235350	317
799	249154	317
799	259312	317
799	261331	317
799	265591	317
799	279999	317
799	285591	317
799	290377	317
799	300503	317
799	302476	317
799	310790	317
799	312171	317
799	320344	317
801	1702	449
801	9800	449
801	34601	449
801	48458	449
801	78699	449
801	85202	449
801	100234	449
801	120307	449
801	122844	449
801	161119	449
801	163794	449
801	171650	449
801	193777	449
801	210750	449
801	232524	449
801	235350	449
801	249154	449
801	259312	449
801	261331	449
801	265591	449
801	279999	449
801	285591	449
801	290377	449
801	300503	449
801	302476	449
801	310790	449
801	312171	449
801	320344	449
802	1702	294
802	9800	294
802	34601	294
802	48458	294
802	78699	294
802	85202	294
802	100234	294
802	120307	294
802	122844	294
802	161119	294
802	163794	294
802	171650	294
802	193777	294
802	210750	294
802	232524	294
802	235350	294
802	249154	294
802	259312	294
802	261331	294
802	265591	294
802	279999	294
802	285591	294
802	290377	294
802	300503	294
802	302476	294
802	310790	294
802	312171	294
802	320344	294
64292	1191	475
64292	1196	475
64292	1587	475
64292	1878	475
64292	1906	475
64292	2944	475
4900	147357	48
4900	183347	48
4900	192334	48
183081	3234	28
183081	3626	28
64298	1191	204
64298	1196	204
64298	1587	204
64298	1878	204
64298	1906	204
64298	2944	204
810	155213	277
810	155214	277
810	199634	277
813	1702	329
813	9800	329
813	34601	329
813	48458	329
813	78699	329
813	85202	329
813	100234	329
813	120307	329
813	122844	329
813	161119	329
813	163794	329
813	171650	329
813	193777	329
813	210750	329
813	232524	329
813	235350	329
813	249154	329
813	259312	329
813	261331	329
813	265591	329
813	279999	329
813	285591	329
813	290377	329
813	300503	329
813	302476	329
813	310790	329
813	312171	329
813	320344	329
140078	895	122
140078	3170	122
140078	3384	122
140078	3721	122
140078	3758	122
140078	4014	122
160561	3234	310
160561	3626	310
819	1702	81
819	9800	81
819	34601	81
819	48458	81
819	78699	81
819	85202	81
819	100234	81
819	120307	81
819	122844	81
819	161119	81
819	163794	81
819	171650	81
819	193777	81
819	210750	81
819	232524	81
819	235350	81
819	249154	81
819	259312	81
819	261331	81
819	265591	81
819	279999	81
819	285591	81
819	290377	81
819	300503	81
819	302476	81
819	310790	81
819	312171	81
819	320344	81
2873	44817	252
2873	142786	252
2873	193445	252
2873	330698	252
825	1702	152
825	9800	152
825	34601	152
825	48458	152
825	78699	152
825	85202	152
825	100234	152
825	120307	152
825	122844	152
825	161119	152
825	163794	152
825	171650	152
825	193777	152
825	210750	152
825	232524	152
825	235350	152
825	249154	152
825	259312	152
825	261331	152
825	265591	152
825	279999	152
825	285591	152
825	290377	152
825	300503	152
825	302476	152
825	310790	152
825	312171	152
825	320344	152
127806	1146	113
127806	2891	113
127806	3677	113
318272	895	447
318272	1425	447
318272	3170	447
318272	3384	447
318272	3721	447
318272	3758	447
318272	4014	447
4932	44817	58
4932	142786	58
4932	193445	58
4932	330698	58
2891	1651	433
2891	128232	433
2891	142908	433
2891	190434	433
2891	234356	433
2891	273282	433
843	1702	278
843	9800	278
843	34601	278
843	48458	278
843	78699	278
843	85202	278
843	100234	278
843	120307	278
843	122844	278
843	161119	278
843	163794	278
843	171650	278
843	193777	278
843	210750	278
843	232524	278
843	235350	278
843	249154	278
843	259312	278
843	261331	278
843	265591	278
843	279999	278
843	285591	278
843	290377	278
843	300503	278
843	302476	278
843	310790	278
843	312171	278
843	320344	278
66381	1592	123
849	1702	370
849	9800	370
849	34601	370
849	48458	370
849	78699	370
849	85202	370
849	100234	370
849	120307	370
849	122844	370
849	161119	370
849	163794	370
849	171650	370
849	193777	370
849	210750	370
849	232524	370
849	235350	370
849	249154	370
849	259312	370
849	261331	370
849	265591	370
849	279999	370
849	285591	370
849	290377	370
849	300503	370
849	302476	370
849	310790	370
849	312171	370
849	320344	370
320344	865	434
320344	881	434
320344	964	434
320344	1041	434
320344	1056	434
320344	1243	434
320344	2009	434
320344	3932	434
217948	1571	178
217948	1702	178
217948	2942	178
217948	3872	178
865	1702	95
865	9800	95
865	34601	95
865	48458	95
865	78699	95
865	85202	95
865	100234	95
865	120307	95
865	122844	95
865	161119	95
865	163794	95
865	171650	95
865	193777	95
865	210750	95
865	232524	95
865	235350	95
865	249154	95
865	259312	95
865	261331	95
865	265591	95
865	279999	95
865	285591	95
865	290377	95
865	300503	95
865	302476	95
865	310790	95
865	312171	95
152417	3204	256
133986	3090	164
133986	3731	164
133986	3793	164
133986	3803	164
133986	3809	164
265060	1593	388
215910	1841	301
215910	1911	301
215910	1927	301
215910	3839	301
78699	881	368
78699	964	368
78699	1041	368
78699	1056	368
78699	1243	368
78699	2009	368
78699	3932	368
312171	881	181
312171	964	181
312171	1041	181
312171	1056	181
312171	1243	181
312171	2009	181
312171	3932	181
4974	44817	293
4974	142786	293
4974	193445	293
4974	330698	293
35696	1592	205
881	1702	97
881	9800	97
881	34601	97
881	48458	97
881	85202	97
881	100234	97
881	120307	97
881	122844	97
881	161119	97
881	163794	97
881	171650	97
881	193777	97
881	210750	97
881	232524	97
881	235350	97
881	249154	97
881	259312	97
881	261331	97
881	265591	97
881	279999	97
881	285591	97
881	290377	97
881	300503	97
881	302476	97
881	310790	97
2932	3170	249
2932	46005	249
2932	54855	249
234356	1146	252
234356	3677	252
2936	1191	476
2936	1196	476
2936	1587	476
2936	1878	476
2936	1906	476
2936	55197	476
2936	148997	476
2936	175620	476
2936	236535	476
2936	326642	476
2936	2944	476
213882	3039	29
213882	3579	29
168827	1120	161
168827	1140	161
168827	1148	161
168827	1321	161
168827	1467	161
168827	1550	161
168827	1560	161
168827	1729	161
168827	3932	161
213884	1070	393
213884	3039	393
213884	3111	393
213884	3579	393
2942	156618	299
2942	206638	299
2942	212121	299
2942	222229	299
2942	239327	299
2942	251096	299
2942	280001	299
2942	305144	299
211840	1319	341
895	22427	18
895	107780	18
895	138171	18
895	212900	18
2944	5086	257
2944	5638	257
2944	5640	257
2944	5641	257
2944	5644	257
2944	5645	257
2944	5646	257
2944	5661	257
2944	5663	257
2944	5664	257
2944	6125	257
2944	6126	257
2944	23554	257
2944	23555	257
2944	23556	257
2944	23557	257
2944	23558	257
2944	23561	257
2944	23562	257
2944	30105	257
2944	331184	257
273282	1146	132
273282	3677	132
48001	1475	370
48001	3234	370
48001	3626	370
197509	1593	412
281479	3932	106
7046	1592	267
148360	1592	34
174990	3204	322
193423	1120	154
193423	1140	154
193423	1148	154
193423	1321	154
193423	1467	154
193423	1550	154
193423	1560	154
193423	1729	154
193423	3932	154
13200	3234	138
13200	3626	138
189332	1319	25
285588	1592	177
285591	964	42
285591	1041	42
285591	1056	42
285591	1243	42
285591	2009	42
285591	3932	42
76691	3204	474
297878	1475	466
297878	3234	466
297878	3626	466
924	44817	402
924	142786	402
924	193445	402
924	330698	402
150431	1475	47
150431	3234	47
150431	3626	47
295842	1592	12
160675	1475	242
160675	3234	242
160675	3626	242
207780	3234	355
207780	3626	355
193445	998	114
193445	1108	114
193445	1224	114
193445	1519	114
193445	1569	114
193445	1621	114
193445	1769	114
193445	1848	114
193445	3125	114
193445	3192	114
129960	3204	5
256944	1475	145
256944	3234	145
256944	3626	145
945	155213	219
945	155214	219
945	199634	219
945	1118	219
945	2024	219
945	2028	219
945	3289	219
310194	1592	111
41908	4076	73
46005	995	302
46005	3306	302
138171	1425	404
138171	3170	404
138171	3384	404
138171	3721	404
138171	3758	404
138171	4014	404
9149	1120	5
9149	1140	5
9149	1148	5
9149	1321	5
9149	1467	5
9149	1550	5
9149	1560	5
9149	1729	5
9149	3932	5
960	147357	480
960	183347	480
960	192334	480
324545	1120	218
324545	1140	218
324545	1148	218
324545	1321	218
324545	1467	218
324545	1550	218
324545	1560	218
324545	1729	218
324545	3932	218
964	1702	379
964	9800	379
964	34601	379
964	48458	379
964	85202	379
964	100234	379
964	120307	379
964	122844	379
964	161119	379
964	163794	379
964	171650	379
964	193777	379
964	210750	379
964	232524	379
964	235350	379
964	249154	379
964	259312	379
964	261331	379
964	265591	379
964	279999	379
964	290377	379
964	300503	379
964	302476	379
964	310790	379
43975	1592	62
330698	998	198
330698	1108	198
330698	1224	198
330698	1519	198
330698	1569	198
330698	1621	198
330698	1769	198
330698	1848	198
330698	3125	198
330698	3192	198
302027	1592	279
156618	1571	149
156618	1702	149
156618	3872	149
54221	1841	143
54221	1911	143
54221	1927	143
54221	3839	143
238540	3289	217
13267	1120	451
13267	1140	451
13267	1148	451
13267	1321	451
13267	1467	451
13267	1550	451
13267	1560	451
13267	1729	451
13267	3932	451
199634	1046	389
199634	1576	389
199634	3906	389
93143	3204	24
127961	1592	277
5086	1191	94
5086	1196	94
5086	1587	94
5086	1878	94
5086	1906	94
3039	32182	144
3039	107681	144
3039	137088	144
3039	158833	144
3039	183335	144
3039	200553	144
3039	316659	144
213984	1120	49
213984	1140	49
213984	1148	49
213984	1321	49
213984	1467	49
213984	1550	49
213984	1560	49
213984	1729	49
213984	3932	49
62433	1118	498
62433	2024	498
62433	2028	498
62433	3289	498
62434	1118	2
62434	2024	2
62434	2028	2
62434	3289	2
995	3170	222
995	54855	222
995	1191	222
995	1196	222
995	1396	222
995	1580	222
995	1587	222
995	1878	222
995	1906	222
62436	1118	183
62436	2024	183
62436	2028	183
62436	3289	183
3045	147357	250
3045	183347	250
3045	192334	250
998	44817	212
998	142786	212
998	1191	212
998	1196	212
998	1396	212
998	1580	212
998	1587	212
998	1878	212
998	1906	212
226282	1841	133
226282	1911	133
226282	1927	133
226282	3839	133
13291	1120	430
13291	1140	430
13291	1148	430
13291	1321	430
13291	1467	430
13291	1550	430
13291	1560	430
13291	1729	430
13291	3932	430
248814	1120	313
248814	1140	313
248814	1148	313
248814	1321	313
248814	1467	313
248814	1550	313
248814	1560	313
248814	1729	313
248814	3932	313
326642	3113	83
326642	3812	83
326642	4072	83
121842	3204	211
236535	3113	75
236535	3812	75
236535	4072	75
314360	1592	41
25594	1120	323
25594	1140	323
25594	1148	323
25594	1321	323
25594	1467	323
25594	1550	323
25594	1560	323
25594	1729	323
25594	3932	323
114178	3204	33
193534	1593	418
220158	1841	354
220158	1911	354
220158	1927	354
220158	3839	354
23554	1191	463
23554	1196	463
23554	1587	463
23554	1878	463
23554	1906	463
23555	1191	298
23555	1196	298
23555	1587	298
23555	1878	298
23555	1906	298
23556	1191	166
23556	1196	166
23556	1587	166
23556	1878	166
23556	1906	166
23557	1191	115
23557	1196	115
23557	1587	115
23557	1878	115
23557	1906	115
23558	1191	60
23558	1196	60
23558	1587	60
23558	1878	60
23558	1906	60
207876	1593	366
23561	1191	146
23561	1196	146
23561	1587	146
23561	1878	146
23561	1906	146
23562	1191	385
23562	1196	385
23562	1587	385
23562	1878	385
23562	1906	385
97286	1592	162
1041	1702	204
1041	9800	204
1041	34601	204
1041	48458	204
1041	58694	204
1041	58695	204
1041	85202	204
1041	100234	204
1041	120307	204
1041	122844	204
1041	161119	204
1041	163794	204
1041	171650	204
1041	193777	204
1041	210750	204
1041	232524	204
1041	235350	204
1041	249154	204
1041	259312	204
1041	261331	204
1041	265591	204
1041	279999	204
1041	290377	204
1041	300503	204
1041	302476	204
1041	310790	204
3090	247090	378
111635	1475	427
111635	3234	427
111635	3626	427
222229	1571	151
222229	1702	151
222229	3872	151
1046	155213	3
1046	155214	3
93207	3204	414
1056	1702	411
1056	9800	411
1056	34601	411
1056	48458	411
1056	58694	411
1056	58695	411
1056	85202	411
1056	100234	411
1056	120307	411
1056	122844	411
1056	161119	411
1056	163794	411
1056	171650	411
1056	193777	411
1056	210750	411
1056	232524	411
1056	235350	411
1056	249154	411
1056	259312	411
1056	261331	411
1056	265591	411
1056	279999	411
1056	290377	411
1056	300503	411
1056	302476	411
1056	310790	411
283684	1841	27
283684	1911	27
283684	1927	27
283684	3839	27
1063	132934	489
1063	204176	489
1063	204180	489
1064	132934	419
1064	204176	419
1064	204180	419
3113	55197	432
3113	148997	432
3113	175620	432
255017	1120	124
255017	1140	124
255017	1148	124
255017	1321	124
255017	1467	124
255017	1550	124
255017	1560	124
255017	1729	124
255017	3932	124
74795	1592	4
285737	1592	314
3111	32182	0
3111	107681	0
3111	158833	0
3111	183335	0
3111	200553	0
3111	316659	0
1070	32182	103
1070	107681	103
1070	158833	103
1070	183335	103
1070	200553	103
1070	316659	103
183335	3579	391
183347	1625	281
183347	1626	281
183347	1651	281
183347	1960	281
183347	3556	281
183347	3565	281
183347	3574	281
183347	3586	281
3125	44817	382
3125	142786	382
111670	1475	86
111670	3234	86
111670	3626	86
121917	1319	339
99390	1312	438
99390	3541	438
99390	3547	438
99392	1592	261
312384	1592	276
56384	1475	311
56384	3234	311
56384	3626	311
230474	1841	495
230474	1911	495
230474	1927	495
230474	3839	495
232524	1243	406
232524	2009	406
232524	3932	406
76876	1475	324
76876	3234	324
76876	3626	324
183376	1425	288
183376	3721	288
183376	3758	288
183376	4014	288
1108	44817	117
1108	142786	117
29783	1592	325
293977	1120	38
293977	1140	38
293977	1148	38
293977	1321	38
293977	1467	38
293977	1550	38
293977	1560	38
293977	1729	38
293977	3932	38
37980	1841	444
37980	1911	444
37980	1927	444
37980	3839	444
1118	32651	224
1118	36769	224
1118	63447	224
1118	73059	224
1118	85506	224
1118	159271	224
1118	202371	224
1118	212287	224
1118	292427	224
1118	304226	224
1120	38143	130
1120	40671	130
1120	53201	130
1120	88012	130
1120	96242	130
1120	114495	130
1120	124416	130
1120	171311	130
1120	183722	130
1120	247050	130
1120	263491	130
1120	326929	130
1120	1592	130
3170	22427	18
3170	107780	18
3170	212900	18
3170	3306	18
17506	1475	348
17506	3234	348
17506	3626	348
109666	1475	57
109666	3234	57
109666	3626	57
304226	2024	448
304226	2028	448
304226	3289	448
185451	1841	483
185451	1911	483
185451	1927	483
185451	3839	483
207980	3626	259
240748	3679	492
158833	3579	435
1140	38143	401
1140	40671	401
1140	53201	401
1140	88012	401
1140	96242	401
1140	114495	401
1140	124416	401
1140	171311	401
1140	183722	401
1140	247050	401
1140	263491	401
1140	326929	401
1140	1841	401
1140	1911	401
1140	1927	401
1140	3839	401
3192	44817	146
3192	142786	146
1146	1651	136
1146	128232	136
1146	142908	136
1146	190434	136
228472	3679	128
1148	38143	224
1148	40671	224
1148	53201	224
1148	58694	224
1148	58695	224
1148	88012	224
1148	96242	224
1148	114495	224
1148	124416	224
1148	171311	224
1148	183722	224
1148	247050	224
1148	263491	224
1148	326929	224
144509	1319	200
91260	1475	430
91260	3234	430
91260	3626	430
17537	1593	203
3204	52457	230
3204	96115	230
3204	136952	230
3204	161186	230
3204	257335	230
3204	287960	230
3204	325150	230
3204	329057	230
95377	1841	196
95377	1911	196
95377	1927	196
95377	3839	196
306326	1592	64
212121	1571	168
212121	1702	168
212121	3872	168
3231	132934	195
3231	204176	195
3231	204180	195
107681	3579	302
3234	1592	464
3234	3289	464
3234	5443	464
3234	9558	464
3234	16285	464
3234	24361	464
3234	25876	464
3234	32002	464
3234	36841	464
3234	38492	464
3234	44836	464
3234	50485	464
3234	51940	464
3234	65399	464
3234	73609	464
3234	74983	464
3234	79179	464
3234	89637	464
3234	89758	464
3234	95773	464
3234	99641	464
3234	102361	464
3234	112091	464
3234	114679	464
3234	116329	464
3234	117476	464
3234	120173	464
3234	120235	464
3234	135086	464
3234	148875	464
3234	149384	464
3234	165132	464
3234	178091	464
3234	179792	464
3234	196239	464
3234	198030	464
3234	200650	464
3234	212266	464
3234	214609	464
3234	218828	464
3234	224669	464
3234	233109	464
3234	236961	464
3234	239114	464
3234	245091	464
3234	249540	464
3234	253655	464
3234	255676	464
3234	259235	464
3234	262007	464
3234	265544	464
3234	272117	464
3234	282435	464
3234	286345	464
3234	296809	464
3234	300536	464
3234	300584	464
3234	304434	464
3234	305151	464
3234	318886	464
3234	325165	464
3234	329138	464
3234	331371	464
259235	1475	216
259235	3626	216
191653	1319	186
1191	5638	50
1191	5640	50
1191	5641	50
1191	5644	50
1191	5645	50
1191	5646	50
1191	5661	50
1191	5663	50
1191	5664	50
1191	6125	50
1191	6126	50
1191	30105	50
1191	331184	50
1191	331382	50
1191	332971	50
1191	332972	50
1191	333527	50
1191	333530	50
332971	1196	374
332971	1396	374
332971	1580	374
332971	1587	374
332971	1878	374
332971	1906	374
332972	1196	91
332972	1396	91
332972	1580	91
332972	1587	91
332972	1878	91
332972	1906	91
1196	5638	7
1196	5640	7
1196	5641	7
1196	5644	7
1196	5645	7
1196	5646	7
1196	5661	7
1196	5663	7
1196	5664	7
1196	6125	7
1196	6126	7
1196	30105	7
1196	331184	7
1196	331382	7
1196	333527	7
1196	333530	7
294068	1592	38
201917	1593	247
203965	1592	366
1224	44817	40
1224	142786	40
51940	1475	321
51940	3626	321
117476	1475	326
117476	3626	326
130253	3679	223
85202	1243	293
85202	2009	293
85202	3932	293
261331	1243	60
261331	2009	60
261331	3932	60
251096	1571	110
251096	1702	110
251096	3872	110
1243	1702	248
1243	9800	248
1243	34601	248
1243	48458	248
1243	58694	248
1243	58695	248
1243	100234	248
1243	120307	248
1243	122844	248
1243	161119	248
1243	163794	248
1243	171650	248
1243	193777	248
1243	210750	248
1243	235350	248
1243	249154	248
1243	259312	248
1243	265591	248
1243	279999	248
1243	290377	248
1243	300503	248
1243	302476	248
1243	310790	248
3289	1475	116
3289	32651	116
3289	36769	116
3289	63447	116
3289	73059	116
3289	85506	116
3289	105928	116
3289	118751	116
3289	159271	116
3289	202371	116
3289	212287	116
3289	292427	116
3289	298588	116
3289	3626	116
169191	1593	165
128232	3677	486
3306	54855	247
74983	1475	484
74983	3626	484
310508	3932	53
259312	2009	229
259312	3932	229
193777	2009	327
193777	3932	327
316659	3579	328
222452	1593	273
195834	1592	172
38143	1321	437
38143	1467	437
38143	1550	437
38143	1560	437
38143	1729	437
38143	3932	437
32002	1475	459
32002	3626	459
107780	1425	170
107780	3384	170
107780	3721	170
107780	3758	170
107780	4014	170
247050	1321	238
247050	1467	238
247050	1550	238
247050	1560	238
247050	1729	238
247050	3932	238
165132	1475	339
165132	3626	339
326929	1321	318
326929	1467	318
326929	1550	318
326929	1560	318
326929	1729	318
326929	3932	318
25876	1475	82
25876	3626	82
81174	1319	446
3354	132934	452
3354	204176	452
3354	204180	452
1319	16032	456
1319	26369	456
1319	79374	456
1319	132704	456
1319	169420	456
1319	169823	456
1319	171867	456
1319	181715	456
1319	239414	456
1319	251437	456
1319	255967	456
1319	280067	456
1321	40671	398
1321	53201	398
1321	88012	398
1321	96242	398
1321	114495	398
1321	124416	398
1321	171311	398
1321	183722	398
1321	263491	398
212266	1475	160
212266	3626	160
97578	1571	177
97578	3872	177
195884	1593	51
171311	1467	78
171311	1550	78
171311	1560	78
171311	1729	78
171311	3932	78
304434	1475	353
304434	3626	353
247090	3731	221
247090	3793	221
247090	3803	221
247090	3809	221
279861	1592	460
50485	1475	47
50485	3626	47
3384	22427	182
3384	212900	182
199993	1593	20
171323	1593	374
99641	1475	442
99641	3626	442
212287	2024	350
212287	2028	350
249154	2009	435
249154	3932	435
263491	1467	379
263491	1550	379
263491	1560	379
263491	1729	379
263491	3932	379
5443	1475	385
5443	3626	385
58694	2009	437
58694	3932	437
58695	2009	160
58695	3932	160
265544	1475	300
265544	3626	300
48458	2009	240
48458	3932	240
58698	3932	408
79179	1475	460
79179	3626	460
9558	1475	402
9558	3626	402
189790	1841	399
189790	1911	399
189790	1927	399
189790	3839	399
161119	2009	441
161119	3932	441
236898	1593	138
245091	1475	389
245091	3626	389
73059	2024	161
73059	2028	161
120173	3626	71
271727	1927	297
111987	3626	56
1396	331382	194
1396	333527	194
1396	333530	194
265591	2009	105
265591	3932	105
28025	1592	72
124286	1841	176
124286	1911	176
124286	1927	176
124286	3839	176
30092	1593	261
302476	2009	493
302476	3932	493
128398	1592	208
204176	3518	191
204176	3537	191
1425	22427	78
1425	212900	78
148875	1475	23
148875	3626	23
198030	1475	275
198030	3626	275
204180	3518	69
204180	3537	69
30105	1587	396
30105	1878	396
30105	1906	396
282010	1592	199
224669	1475	421
224669	3626	421
236961	1475	436
236961	3626	436
318886	1475	75
318886	3626	75
298407	1841	208
298407	1911	208
298407	1927	208
298407	3839	208
183722	1467	373
183722	1550	373
183722	1560	373
183722	1729	373
183722	3932	373
103851	1592	45
120235	1475	243
120235	3626	243
331184	1587	405
331184	1878	405
331184	1906	405
329138	3626	285
32182	3579	461
1467	40671	378
1467	53201	378
1467	88012	378
1467	96242	378
1467	114495	378
1467	124416	378
292284	1592	342
3518	132934	440
279999	2009	180
279999	3932	180
142786	1519	225
142786	1569	225
142786	1621	225
142786	1769	225
142786	1848	225
1475	1592	11
1475	16285	11
1475	24361	11
1475	36841	11
1475	38492	11
1475	44836	11
1475	65399	11
1475	73609	11
1475	89758	11
1475	95773	11
1475	102361	11
1475	112091	11
1475	114679	11
1475	116329	11
1475	135086	11
1475	149384	11
1475	179792	11
1475	196239	11
1475	200650	11
1475	218828	11
1475	233109	11
1475	239114	11
1475	249540	11
1475	253655	11
1475	255676	11
1475	262007	11
1475	272117	11
1475	282435	11
1475	286345	11
1475	296809	11
1475	300536	11
1475	300584	11
1475	305151	11
1475	325165	11
1475	331371	11
280001	1571	8
280001	1702	8
280001	3872	8
245193	3679	173
3537	132934	410
300503	2009	17
300503	3932	17
112091	3626	363
194017	1592	101
3556	147357	154
3556	192334	154
3565	147357	341
3565	192334	341
1519	44817	93
120307	2009	422
120307	3932	422
3574	147357	222
3574	192334	222
300536	3626	145
3579	137088	359
3579	200553	359
124416	1550	12
124416	1560	12
124416	1729	12
124416	3932	12
85506	2024	6
85506	2028	6
3586	147357	409
3586	192334	409
175620	3812	135
175620	4072	135
148997	3812	158
148997	4072	158
5638	1587	380
5638	1878	380
5638	1906	380
310790	2009	455
310790	3932	455
5640	1587	104
5640	1878	104
5640	1906	104
5641	1587	156
5641	1878	156
5641	1906	156
245252	1592	367
5644	1587	233
5644	1878	233
5644	1906	233
5645	1587	52
5645	1878	52
5645	1906	52
5646	1587	271
5646	1878	271
5646	1906	271
13840	1593	442
1550	40671	264
1550	53201	264
1550	88012	264
1550	96242	264
1550	114495	264
130574	1592	41
239114	3626	89
1560	40671	39
1560	53201	39
1560	88012	39
1560	96242	39
1560	114495	39
5661	1587	290
5661	1878	290
5661	1906	290
5663	1587	29
5663	1878	29
5663	1906	29
5664	1587	321
5664	1878	321
5664	1906	321
1569	44817	116
200224	1841	420
200224	1911	420
200224	1927	420
200224	3839	420
95773	3626	174
1571	206638	307
1571	239327	307
1571	305144	307
284198	1593	380
159271	2024	258
159271	2028	258
300584	3626	65
261673	3626	362
3626	1592	101
3626	16285	101
3626	24361	101
3626	36841	101
3626	38492	101
3626	44836	101
3626	65399	101
3626	73609	101
3626	89758	101
3626	102361	101
3626	114679	101
3626	116329	101
3626	135086	101
3626	149384	101
3626	178091	101
3626	179792	101
3626	196239	101
3626	200650	101
3626	214609	101
3626	218828	101
3626	233109	101
3626	249540	101
3626	253655	101
3626	255676	101
3626	262007	101
3626	282435	101
3626	286345	101
3626	296809	101
3626	305151	101
3626	325165	101
3626	331371	101
1576	155213	401
1576	155214	401
1580	331382	490
1580	333527	490
1580	333530	490
1587	6125	286
1587	6126	286
1587	331382	286
1587	333527	286
1587	333530	286
255542	1841	288
255542	1911	288
255542	1927	288
255542	3839	288
1592	38498	228
1592	50809	228
1592	129014	228
1592	132830	228
1592	173922	228
1592	192471	228
1592	202464	228
1592	202659	228
1592	221070	228
1592	224970	228
1592	247684	228
1592	268033	228
1592	276064	228
1592	313074	228
1592	331702	228
1593	1878	24
1593	18419	24
1593	79829	24
1593	167620	24
1593	194431	24
1593	202537	24
1593	210654	24
1593	229083	24
1593	267834	24
1593	280166	24
142908	3677	453
208453	4076	405
9800	2009	318
9800	3932	318
290377	2009	240
290377	3932	240
292427	2024	192
292427	2028	192
155213	3906	421
155214	3906	225
1621	44817	23
1626	147357	314
1626	192334	314
1626	1841	314
1626	1911	314
1626	1927	314
1626	3839	314
1625	147357	394
1625	192334	394
3677	1651	418
3677	190434	418
3679	321310	125
1651	147357	99
1651	192334	99
331382	1878	451
331382	1906	451
171650	2009	298
171650	3932	298
202371	2024	479
202371	2028	479
280197	4076	347
3721	22427	167
3721	212900	167
1702	206638	221
1702	239327	221
1702	305144	221
1702	2009	221
1702	3932	221
3758	22427	71
3758	212900	71
1729	40671	84
1729	53201	84
1729	88012	84
1729	96242	84
1729	114495	84
229065	1841	122
229065	1911	122
229065	1927	122
229065	3839	122
333527	1878	345
333527	1906	345
333530	1878	202
333530	1906	202
40671	3932	282
239327	3872	207
3812	55197	131
1769	44817	79
71404	4076	440
3839	18362	0
3839	32563	0
3839	67409	0
3839	216945	0
3839	249809	0
44817	1848	3
3872	206638	237
3872	305144	237
34601	2009	26
34601	3932	26
1841	18362	272
1841	32563	272
1841	67409	272
1841	216945	272
1841	249809	272
32563	1911	399
32563	1927	399
210750	2009	109
210750	3932	109
114495	3932	403
192334	1960	375
67409	1911	114
67409	1927	114
157521	3932	327
1878	6125	55
1878	6126	55
235350	2009	239
235350	3932	239
3932	53201	162
3932	88012	162
3932	96242	162
3932	100234	162
3932	122844	162
3932	163794	162
216945	1911	37
216945	1927	37
1906	6008	254
1906	6125	254
