FromNodeId	ToNodeId	Cluster
3495	233833	21
3495	278092	21
291245	3705	170
3498	307396	424
3498	307397	424
3498	307399	424
3498	307400	424
3498	307401	424
3498	310407	424
3498	310408	424
3499	68548	337
3499	226040	337
3499	226041	337
3499	226848	337
3499	233999	337
3499	235144	337
3499	4659	337
3500	305386	255
3500	305387	255
71324	4973	376
148055	3889	246
148055	4973	246
176685	3889	327
176685	4973	327
57850	3504	297
57850	4671	297
57850	4973	297
3504	211516	205
3504	211517	205
3504	211518	205
3504	211519	205
3504	228759	205
22323	3505	443
3505	53079	266
3505	53080	266
3505	53081	266
3505	53082	266
3505	53083	266
3505	53084	266
3505	53085	266
3506	63612	177
3506	76500	177
3506	76501	177
3506	81372	177
3506	81373	177
3506	81374	177
3507	53243	16
3507	53244	16
3507	53245	16
3507	53246	16
3507	53247	16
3507	54498	16
3617	53360	467
3617	259045	467
3617	259046	467
3617	302521	467
3617	302522	467
3617	302523	467
3513	248194	454
3513	248195	454
3514	63404	263
3514	64224	263
63404	4336	356
63404	4396	356
63404	4574	356
64306	3515	20
64306	4973	20
3515	66183	347
3515	66184	347
3515	66186	347
3515	74975	347
3516	42380	418
3516	49430	418
3516	49432	418
3516	53615	418
3516	4791	418
32228	3517	438
3517	49434	23
3517	49435	23
3517	49436	23
3517	49437	23
10750	3518	167
3518	43194	197
3518	43195	197
3518	46624	197
3518	46625	197
3518	47178	197
46624	4973	16
6733	3519	284
6733	4143	284
6733	4791	284
3519	97207	139
3519	97208	139
3519	101309	139
3519	101310	139
3519	101872	139
3519	114172	139
3519	114173	139
3519	114174	139
3519	114175	139
3519	127183	139
3519	129328	139
3519	165890	139
97207	3715	74
114172	4143	34
114172	4791	34
114174	4398	79
114174	4791	79
114174	4868	79
7917	3520	8
7917	4514	8
3520	69770	284
3520	107759	284
3520	112718	284
3520	118059	284
3520	154251	284
3520	196118	284
3520	196364	284
3520	196365	284
69770	4514	389
112718	4143	161
112718	4514	161
118059	4514	308
154251	4514	240
196118	4514	365
30080	3522	222
3522	30081	135
3522	30094	135
3522	30334	135
3522	34906	135
3522	97277	135
3522	97278	135
3522	4493	135
3523	36187	145
3523	37863	145
3523	37864	145
3523	4493	145
5066	3524	76
5066	3695	76
3524	63368	158
3524	67002	158
3524	67004	158
3524	67005	158
3524	4493	158
3525	50607	129
3525	66218	129
3525	72799	129
3525	73744	129
3525	73745	129
3525	73746	129
50607	4956	142
33062	3527	196
3527	200018	480
3527	200019	480
3527	200220	480
3527	200221	480
3527	200222	480
3527	4500	480
24472	3528	22
24472	4659	22
3528	25246	167
3528	44774	167
3528	46132	167
3528	46133	167
3528	46663	167
3528	46664	167
3528	46665	167
3528	61986	167
25246	4659	20
44774	4659	7
46133	4659	363
46665	4659	92
18215	3529	312
18215	4659	312
3529	25489	244
3529	45167	244
3529	48020	244
3529	48331	244
3529	61980	244
3529	61981	244
3529	61982	244
3529	61983	244
3529	61984	244
25489	4660	297
48020	4660	481
61980	4660	204
61980	4973	204
61982	3920	360
4061	3530	244
4061	3780	244
4061	12398	244
4061	150786	244
4061	155437	244
4061	175462	244
4061	195713	244
4061	221836	244
4061	247099	244
4061	258761	244
4061	307795	244
4061	310372	244
4061	4659	244
3530	15713	317
3530	18169	317
3530	46068	317
3530	46154	317
3530	46155	317
3530	48688	317
3530	48689	317
3530	54663	317
18169	4431	452
18169	4659	452
3531	39663	345
3531	39895	345
3531	39896	345
3531	53281	345
3531	53282	345
3531	53717	345
3531	53857	345
39663	4431	148
39663	4898	148
39895	4659	122
39896	4659	395
53282	4659	98
53717	4431	2
3997	114011	275
3997	122284	275
3997	266976	275
3997	266977	275
3997	266978	275
3997	266979	275
3997	266980	275
3997	266981	275
3997	266982	275
3997	266983	275
3997	266984	275
22217	3535	207
22217	4219	207
3535	22257	123
3535	22263	123
3535	26205	123
3535	26206	123
3535	39545	123
3535	39546	123
3535	41296	123
52483	4498	141
52521	4498	490
52522	4498	173
52523	4498	339
52524	4498	75
52525	4498	49
7025	3539	400
3539	7111	17
3539	7112	17
3539	8173	17
3539	9252	17
3539	9526	17
8173	4659	5
3540	8285	279
3540	8922	279
3540	8947	279
3540	10166	279
3540	10888	279
3540	12843	279
3540	13462	279
3540	18674	279
3540	19110	279
3540	21180	279
3540	24679	279
3540	28101	279
3540	28836	279
3540	28979	279
3540	29849	279
3540	30223	279
3540	30305	279
3540	33813	279
3540	34143	279
3540	36381	279
3540	36598	279
3540	36928	279
3540	40442	279
3540	40901	279
3540	41137	279
3540	41403	279
3540	41560	279
3540	41970	279
3540	42461	279
3540	43869	279
3540	44235	279
3540	44236	279
3540	45071	279
3540	46683	279
3540	46881	279
3540	46998	279
3540	48378	279
3540	48379	279
3540	48408	279
3540	48410	279
3540	48510	279
3540	48532	279
3540	48533	279
3540	48534	279
3540	48584	279
3540	48817	279
3540	48912	279
3540	48977	279
3540	48983	279
3540	48984	279
3540	49127	279
3540	49176	279
3540	49240	279
3540	49730	279
3540	49952	279
3540	50458	279
3540	50487	279
3540	50502	279
3540	51368	279
3540	51421	279
3540	51422	279
3540	51536	279
3540	51559	279
3540	51659	279
3540	51679	279
3540	51681	279
3540	51692	279
3540	52248	279
3540	52694	279
3540	52695	279
3540	52751	279
3540	52812	279
3540	52813	279
3540	52843	279
3540	53304	279
3540	53468	279
3540	53478	279
3540	53479	279
3540	53531	279
3540	54050	279
3540	54090	279
3540	54484	279
3540	54937	279
3540	55735	279
3540	56958	279
3540	56974	279
3540	57820	279
3540	59515	279
3540	59516	279
3540	60041	279
3540	61923	279
3540	63036	279
3540	63066	279
3540	64421	279
3540	64501	279
3540	64615	279
3540	64638	279
3540	64655	279
3540	65117	279
3540	65118	279
3540	65119	279
3540	65120	279
3540	65122	279
3540	65167	279
3540	65411	279
3540	65413	279
3540	65869	279
3540	65882	279
3540	66073	279
3540	66884	279
3540	67888	279
3540	67905	279
3540	67906	279
3540	68147	279
3540	68575	279
3540	68577	279
3540	68578	279
3540	68801	279
3540	68859	279
3540	68860	279
3540	68920	279
3540	68996	279
3540	68997	279
3540	69014	279
3540	69015	279
3540	69016	279
3540	69257	279
3540	69381	279
3540	69472	279
3540	69476	279
3540	69981	279
3540	69982	279
3540	70443	279
3540	70765	279
3540	70829	279
3540	70864	279
3540	70865	279
3540	71019	279
3540	71062	279
3540	71096	279
3540	71207	279
3540	71433	279
3540	71451	279
3540	71452	279
3540	71490	279
3540	71491	279
3540	71624	279
3540	71914	279
3540	72110	279
3540	72142	279
3540	72957	279
3540	73462	279
3540	73503	279
3540	74719	279
3540	75402	279
3540	75590	279
3540	76426	279
3540	76447	279
3540	77949	279
3540	79027	279
3540	79449	279
3540	80941	279
3540	81367	279
3540	83892	279
3540	85336	279
3540	86677	279
3540	88210	279
3540	88220	279
3540	88222	279
3540	88358	279
3540	88359	279
3540	88611	279
3540	88612	279
3540	88614	279
3540	89322	279
3540	89323	279
3540	89324	279
3540	89325	279
3540	89330	279
3540	89476	279
3540	89531	279
3540	89532	279
3540	89641	279
3540	89665	279
3540	89803	279
3540	89804	279
3540	89964	279
3540	89965	279
3540	89986	279
3540	90314	279
3540	90315	279
3540	90684	279
3540	91536	279
3540	91624	279
3540	91625	279
3540	91800	279
3540	92003	279
3540	92044	279
3540	92321	279
3540	92387	279
3540	92388	279
3540	92928	279
3540	93647	279
3540	93650	279
3540	93651	279
3540	93714	279
3540	93906	279
3540	93907	279
3540	94153	279
3540	94154	279
3540	94212	279
3540	94213	279
3540	94214	279
3540	94215	279
3540	94355	279
3540	94461	279
3540	94462	279
3540	94760	279
3540	94930	279
3540	95036	279
3540	95116	279
3540	95330	279
3540	96115	279
3540	96161	279
3540	96358	279
3540	96405	279
3540	96438	279
3540	96453	279
3540	96454	279
3540	96474	279
3540	96827	279
3540	96842	279
3540	97210	279
3540	97375	279
3540	97405	279
3540	97416	279
3540	97417	279
3540	97489	279
3540	97490	279
3540	97499	279
3540	97920	279
3540	98271	279
3540	98452	279
3540	98486	279
3540	98487	279
3540	99289	279
3540	99290	279
3540	99291	279
3540	99385	279
3540	99756	279
3540	99853	279
3540	100474	279
3540	100533	279
3540	100534	279
3540	101486	279
3540	102298	279
3540	102321	279
3540	104571	279
3540	104644	279
3540	108722	279
3540	109946	279
3540	109999	279
3540	113797	279
3540	113811	279
3540	113972	279
3540	113974	279
3540	114706	279
3540	114777	279
3540	114966	279
3540	114967	279
3540	114968	279
3540	115086	279
3540	115087	279
3540	115089	279
3540	115221	279
3540	115752	279
3540	115962	279
3540	115964	279
3540	115973	279
3540	115974	279
3540	116044	279
3540	116065	279
3540	116122	279
3540	116123	279
3540	116399	279
3540	116400	279
3540	116666	279
3540	117063	279
3540	117064	279
3540	117214	279
3540	117215	279
3540	117216	279
3540	117537	279
3540	117557	279
3540	117963	279
3540	118516	279
3540	118778	279
3540	118952	279
3540	119165	279
3540	119166	279
3540	120367	279
3540	120368	279
3540	120369	279
3540	120418	279
3540	120632	279
3540	120770	279
3540	120775	279
3540	120776	279
3540	120777	279
3540	120856	279
3540	120891	279
3540	121061	279
3540	121345	279
3540	121378	279
3540	121389	279
3540	121390	279
3540	121391	279
3540	121393	279
3540	121394	279
3540	121395	279
3540	121396	279
3540	122234	279
3540	122235	279
3540	122236	279
3540	122712	279
3540	122714	279
3540	123249	279
3540	123497	279
3540	123837	279
3540	123843	279
3540	124273	279
3540	124291	279
3540	124898	279
3540	124900	279
3540	124922	279
3540	124923	279
3540	124926	279
3540	124931	279
3540	124961	279
3540	124962	279
3540	125009	279
3540	125023	279
3540	126138	279
3540	126232	279
3540	127642	279
3540	127989	279
3540	128317	279
3540	131027	279
3540	131336	279
3540	131601	279
3540	134388	279
3540	134677	279
3540	135120	279
3540	135698	279
3540	137237	279
3540	137342	279
3540	137354	279
3540	137597	279
3540	137881	279
3540	138282	279
3540	139074	279
3540	139772	279
3540	140907	279
3540	142151	279
3540	144071	279
3540	144850	279
3540	145531	279
3540	147467	279
3540	148028	279
3540	148468	279
3540	148469	279
3540	148546	279
3540	148954	279
3540	148956	279
3540	149164	279
3540	149277	279
3540	149922	279
3540	150068	279
3540	150079	279
3540	150270	279
3540	150275	279
3540	150276	279
3540	150405	279
3540	150494	279
3540	150495	279
3540	150764	279
3540	150765	279
3540	150766	279
3540	151098	279
3540	151099	279
3540	151847	279
3540	151848	279
3540	151998	279
3540	152287	279
3540	152289	279
3540	152299	279
3540	152300	279
3540	152471	279
3540	153028	279
3540	153547	279
3540	153652	279
3540	153653	279
3540	154378	279
3540	154380	279
3540	154751	279
3540	155327	279
3540	155341	279
3540	156023	279
3540	156084	279
3540	156087	279
3540	156307	279
3540	156990	279
3540	157355	279
3540	157595	279
3540	157596	279
3540	158874	279
3540	158943	279
3540	160054	279
3540	160072	279
3540	160153	279
3540	160292	279
3540	160667	279
3540	160678	279
3540	160696	279
3540	161799	279
3540	162068	279
3540	162234	279
3540	163392	279
3540	163903	279
3540	164322	279
3540	165142	279
3540	167242	279
3540	167677	279
3540	167700	279
3540	169152	279
3540	169482	279
3540	169525	279
3540	169678	279
3540	171758	279
3540	172692	279
3540	173117	279
3540	173557	279
3540	175629	279
3540	176040	279
3540	176521	279
3540	178562	279
3540	182569	279
3540	182817	279
3540	183309	279
3540	185311	279
3540	186112	279
3540	186842	279
3540	187741	279
3540	188862	279
3540	188863	279
3540	190453	279
3540	190534	279
3540	190973	279
3540	190977	279
3540	191022	279
3540	191033	279
3540	191034	279
3540	191052	279
3540	191130	279
3540	193566	279
3540	193582	279
3540	193583	279
3540	193584	279
3540	193586	279
3540	193587	279
3540	193588	279
3540	193589	279
3540	193626	279
3540	193914	279
3540	194656	279
3540	194722	279
3540	194740	279
3540	195188	279
3540	195297	279
3540	195985	279
3540	196782	279
3540	196783	279
3540	197510	279
3540	197511	279
3540	197513	279
3540	197514	279
3540	197604	279
3540	197605	279
3540	197878	279
3540	197882	279
3540	198434	279
3540	198634	279
3540	198746	279
3540	198748	279
3540	199160	279
3540	200077	279
3540	200603	279
3540	200798	279
3540	200969	279
3540	200971	279
3540	201554	279
3540	201905	279
3540	201985	279
3540	201993	279
3540	201994	279
3540	202180	279
3540	202677	279
3540	203673	279
3540	203684	279
3540	203685	279
3540	203779	279
3540	203916	279
3540	203917	279
3540	205016	279
3540	205354	279
3540	205527	279
3540	205773	279
3540	205970	279
3540	207012	279
3540	207213	279
3540	207291	279
3540	207292	279
3540	208103	279
3540	210065	279
3540	210127	279
3540	210415	279
3540	212151	279
3540	212255	279
3540	213104	279
3540	219963	279
3540	221730	279
3540	222957	279
3540	225106	279
3540	228004	279
3540	231485	279
3540	237682	279
3540	237684	279
3540	238327	279
3540	238638	279
3540	238829	279
3540	238860	279
3540	239442	279
3540	239707	279
3540	239803	279
3540	239804	279
3540	240411	279
3540	240427	279
3540	240428	279
3540	240637	279
3540	240782	279
3540	242121	279
3540	242221	279
3540	244279	279
3540	244282	279
3540	244283	279
3540	244294	279
3540	244323	279
3540	245666	279
3540	246503	279
3540	246904	279
3540	249418	279
3540	249589	279
3540	249590	279
3540	250070	279
3540	250454	279
3540	250455	279
3540	250995	279
3540	251266	279
3540	251270	279
3540	251750	279
3540	252866	279
3540	254146	279
3540	255017	279
3540	255220	279
3540	255310	279
3540	255431	279
3540	255603	279
3540	256327	279
3540	256333	279
3540	256334	279
3540	256335	279
3540	256339	279
3540	256485	279
3540	257027	279
3540	257029	279
3540	258019	279
3540	258020	279
3540	258021	279
3540	258471	279
3540	260304	279
3540	260454	279
3540	260708	279
3540	264350	279
3540	275125	279
3540	275620	279
3540	277451	279
3540	277852	279
3540	278581	279
3540	278582	279
3540	281131	279
3540	282165	279
3540	285662	279
3540	288147	279
3540	290209	279
3540	290718	279
3540	290763	279
3540	290764	279
3540	293038	279
3540	294973	279
3540	299938	279
3540	300087	279
3540	301006	279
3540	301007	279
3540	301008	279
3540	301010	279
3540	301019	279
3540	301357	279
3540	301582	279
3540	301583	279
3540	301584	279
3540	301585	279
3540	301702	279
3540	301703	279
3540	301704	279
3540	301705	279
3540	302084	279
3540	302295	279
3540	302317	279
3540	302318	279
3540	302495	279
3540	302668	279
3540	303408	279
3540	303951	279
3540	304382	279
3540	304587	279
3540	304588	279
3540	304589	279
3540	304864	279
3540	305470	279
3540	306288	279
3540	306368	279
3540	307332	279
3540	307947	279
3540	308232	279
3540	308233	279
3540	308234	279
3540	308697	279
3540	308703	279
3540	308704	279
3540	308705	279
3540	308706	279
3540	309477	279
3540	309478	279
3540	309479	279
3540	309480	279
3540	309481	279
3540	309483	279
3540	309556	279
3540	309557	279
3540	309558	279
3540	310242	279
3540	310981	279
3540	311007	279
3540	311158	279
3540	311684	279
3540	311691	279
3540	312126	279
3540	312142	279
3540	312164	279
3540	312165	279
3540	312166	279
3540	312388	279
3540	312436	279
3540	313471	279
3540	313472	279
3540	313734	279
3540	314079	279
3540	314080	279
3540	314457	279
3540	314918	279
3540	315468	279
12843	4754	294
12843	4973	294
13462	4219	262
13462	4973	262
19110	4219	494
19110	4431	494
28101	4973	281
28836	4973	121
28979	4973	160
30223	4791	385
33813	4791	125
33813	4868	125
34143	4973	252
36928	4754	177
46998	3635	165
48817	4791	223
48817	4868	223
49176	4973	454
50487	4791	91
50487	4868	91
51559	4791	220
51692	4673	378
51692	4754	378
52813	4526	15
52813	4979	15
54090	4759	227
56974	4754	52
61923	3757	498
64655	4754	51
65117	4219	367
65413	4979	304
67888	4565	146
68860	4087	270
70765	4973	394
70829	4191	41
70864	3618	8
70864	4651	8
70864	4973	8
70865	4651	146
70865	4973	146
71096	4192	374
73462	4759	304
80941	4791	452
83892	4659	31
88611	4548	268
89665	4754	392
92928	4973	433
95116	4754	369
98452	4973	257
102321	4398	212
109999	4754	262
123249	4791	392
124926	4973	497
127989	4219	334
134677	4754	174
139772	4973	288
149277	4526	254
149277	4979	254
154378	4651	472
154378	4791	472
160072	4281	434
163392	4336	115
173557	4036	90
173557	4219	90
173557	4659	90
190534	4754	255
190977	4778	478
195188	3618	184
195297	3618	55
195297	4973	55
212151	3626	475
222957	4087	235
238327	4281	141
239803	4754	277
301006	3626	116
301010	3626	416
302495	3626	104
66420	3541	360
3541	66421	8
3541	88029	8
3541	88030	8
3541	90713	8
3541	92499	8
3541	92500	8
3541	97500	8
3541	97501	8
3541	98398	8
3541	116849	8
3541	125025	8
3541	156483	8
3541	156491	8
3541	156492	8
3541	160817	8
3541	214447	8
3541	240497	8
3541	240498	8
3541	247548	8
3542	134655	242
3542	281295	242
3542	307389	242
3542	307541	242
3542	307542	242
3542	312333	242
3542	312984	242
134655	4036	37
134655	4659	37
134655	4754	37
3543	54490	375
3543	117795	375
3543	159269	375
3543	186866	375
3543	190981	375
3543	198549	375
3543	198550	375
3543	198551	375
65953	3544	76
3544	96794	405
3544	150469	405
3544	151604	405
3544	192655	405
3544	238541	405
3544	240716	405
3544	242031	405
3544	302621	405
3544	302622	405
3544	302623	405
117559	3545	284
3545	126084	436
3545	207999	436
3545	216465	436
3545	243897	436
3545	299948	436
3545	313286	436
188965	3550	308
3550	199659	442
3550	203674	442
3550	203675	442
3550	210016	442
3555	122684	38
3555	126650	38
3555	188540	38
3555	199210	38
3555	199211	38
3557	5195	285
3557	7050	285
3558	111721	346
3558	160520	346
3558	186828	346
3558	207807	346
3558	249008	346
3558	249009	346
3558	252063	346
3558	252064	346
3558	252065	346
3558	289623	346
3558	307360	346
111721	4039	428
160520	4039	175
186828	4039	51
207807	4039	271
249008	4039	210
307360	4039	247
19236	3559	434
3559	133710	383
3559	192668	383
3559	217543	383
3559	217544	383
3559	217545	383
3559	313147	383
3559	315530	383
3559	316264	383
3560	301614	303
3560	301615	303
3560	301616	303
7608	3563	365
3563	211007	146
3563	215304	146
3563	232900	146
3563	232944	146
3565	207109	270
3565	207110	270
3565	209834	270
3565	308200	270
3565	316537	270
3565	316538	270
3568	82618	296
3568	158248	296
3568	188564	296
3568	197608	296
3568	197609	296
3568	197610	296
82618	4754	69
3571	160815	253
3571	191055	253
3571	228308	253
3571	257820	253
3571	298956	253
70316	3572	468
70316	4410	468
3572	86917	385
3572	136226	385
3572	136227	385
3572	177740	385
3572	179925	385
3572	189716	385
3572	189717	385
3572	189718	385
86917	4410	394
136226	4410	434
177740	4410	188
179925	4410	368
3575	20788	377
3575	112094	377
3575	154162	377
3575	214409	377
3575	230158	377
3575	231496	377
3576	225140	218
3576	229302	218
3576	229303	218
3576	233135	218
3576	233919	218
3577	139218	416
3577	146224	416
3577	201421	416
3577	218784	416
3578	21447	281
3578	48041	281
3578	54675	281
3578	60572	281
3578	61591	281
3578	61592	281
3578	62939	281
3578	64035	281
3578	70042	281
3578	75519	281
3578	99436	281
3578	100988	281
48041	4528	439
3579	26335	363
3579	29189	363
3579	30448	363
3579	30453	363
3579	30470	363
3579	33601	363
3579	33602	363
3579	34039	363
3579	45224	363
3579	48343	363
3579	74919	363
3579	88407	363
3579	88408	363
3579	88409	363
3579	88410	363
29189	4275	468
88408	4275	3
88410	4275	332
3580	4422	42
3580	7797	42
3580	7798	42
3580	7799	42
3580	8021	42
3580	8438	42
3580	34929	42
4422	254690	483
4422	260041	483
4422	260042	483
4422	260043	483
4422	260044	483
4422	260045	483
19518	4034	316
19518	4336	316
19518	4754	316
3586	97823	92
3586	123557	92
3586	128836	92
3586	129370	92
3586	156740	92
3586	164710	92
123557	4754	225
128836	4754	92
129370	4754	17
164710	4754	14
12068	3587	225
3587	22033	257
3587	22677	257
3587	40283	257
3587	75377	257
3587	95270	257
3587	95271	257
3587	97901	257
3588	56116	464
3588	56117	464
3588	88923	464
3588	88924	464
3588	88925	464
3588	244328	464
3588	260701	464
56117	4236	260
88923	4236	461
3591	285764	290
80159	3592	36
3592	133367	23
3592	133368	23
3592	170004	23
3592	170005	23
3593	215742	132
3593	215743	132
3593	222876	132
215743	4754	375
26288	3594	461
3594	135169	272
3594	135170	272
3594	135171	272
3594	135172	272
3595	39396	14
3595	53303	14
3595	141700	14
3595	141978	14
3595	146958	14
3595	176460	14
3595	181081	14
3595	198675	14
3595	206659	14
3595	212535	14
3595	214166	14
3595	214392	14
3595	224431	14
3595	248087	14
3595	250048	14
3595	257915	14
3595	290794	14
141700	4315	116
3596	165264	131
3596	303003	131
3596	303005	131
3598	146972	382
3598	160859	382
3598	228540	382
3598	228541	382
3598	230858	382
3598	230859	382
3598	240535	382
3598	253796	382
3598	263271	382
160859	4219	201
263271	4219	114
3599	197349	228
3599	197350	228
3599	197387	228
3599	197388	228
3599	197396	228
3599	197410	228
3600	125010	229
3600	250973	229
125010	4640	188
250973	4484	97
186873	3601	435
186873	4973	435
3601	206770	299
3601	248381	299
3601	263681	299
3601	264441	299
3601	286178	299
263681	4973	330
264441	4973	362
3602	227755	220
148312	3605	38
3605	281726	425
3605	281727	425
3605	281728	425
3605	281729	425
3605	290571	425
3605	3847	425
3605	4677	425
259503	4671	76
30316	3608	4
30316	4660	4
3608	98594	426
3608	98595	426
3608	98597	426
3608	98598	426
3608	140098	426
46126	3610	62
3610	46242	264
3610	101472	264
3610	125388	264
3610	125389	264
3610	128885	264
3610	128886	264
3610	4868	264
3612	245744	360
34542	3614	302
3614	46172	381
3614	211367	381
3614	229168	381
62606	3615	483
3615	91117	304
3615	142757	304
3615	144044	304
3615	144533	304
3615	144534	304
3615	181429	304
3615	206197	304
3615	226186	304
3615	229077	304
3615	229198	304
3615	231909	304
3615	292172	304
3615	313067	304
91117	4754	31
144044	4791	12
144533	4791	34
206197	4791	96
226186	4791	230
229198	4791	423
292172	4791	339
3618	89237	399
3618	99484	399
3618	216449	399
3618	219056	399
3618	219179	399
3618	232229	399
86371	3619	24
86371	4754	24
3619	99248	319
3619	246479	319
3619	246480	319
3619	246481	319
3619	247027	319
3619	247028	319
3619	247029	319
3619	247030	319
99248	4973	164
3620	76787	57
3620	130320	57
3620	134713	57
3620	191056	57
3620	310940	57
3620	310941	57
3620	310942	57
3620	314839	57
76787	4973	271
134713	4973	442
191056	4973	489
35727	3623	11
35727	4225	11
35727	4973	11
3623	135662	70
3623	243949	70
3623	253088	70
3623	255605	70
201194	3624	24
3624	201196	237
3624	264168	237
3625	271184	252
3625	300834	252
3625	307705	252
3625	307706	252
3625	314887	252
3625	3847	252
3626	301009	78
3626	3847	78
3626	4677	78
8915	3627	399
3627	8916	396
3627	9445	396
3627	17665	396
3627	17666	396
3627	23533	396
3627	23534	396
3627	23846	396
3627	27037	396
3627	29457	396
3627	38903	396
3627	40517	396
3627	43832	396
3627	43833	396
3627	52834	396
3627	3847	396
3627	4677	396
64673	3628	183
3628	64675	297
3628	67983	297
3628	112771	297
3628	112772	297
3628	173519	297
3628	179141	297
3628	179668	297
3628	4493	297
3629	115385	395
3629	292432	395
3630	66136	16
3630	67926	16
3632	11458	463
3632	11459	463
3632	11460	463
3632	11461	463
3632	11462	463
3634	109294	373
3634	109295	373
3634	109296	373
3634	109304	373
3634	109340	373
3634	183043	373
3634	184711	373
3634	185749	373
3634	187345	373
3634	208739	373
3634	259418	373
38080	3635	7
38080	4039	7
3635	80321	423
3635	108285	423
3635	108286	423
3635	110281	423
3635	113604	423
3635	119889	423
3635	146045	423
3635	163312	423
3635	196641	423
3635	4754	423
3636	42384	239
3636	45406	239
3636	51860	239
3636	71067	239
3636	81716	239
3636	138558	239
3636	150905	239
3636	255652	239
3636	312696	239
22098	3640	461
3640	23536	302
3640	49996	302
3640	49997	302
3640	77632	302
3640	134087	302
3640	140778	302
77632	4973	457
3643	58721	108
3643	108362	108
3643	148555	108
3643	175169	108
3643	193175	108
3643	193177	108
3643	193178	108
3643	212100	108
3643	212101	108
3643	212102	108
3643	212103	108
3643	212104	108
3643	221550	108
3643	221551	108
58721	4791	296
108362	4791	420
108362	4868	420
148555	4868	7
175169	4868	288
193175	4868	170
193177	4868	420
193178	4868	310
3644	40968	52
3644	41754	52
3644	56504	52
3644	61502	52
3644	76387	52
3644	76388	52
40968	4659	484
41754	4219	125
41754	4659	125
56504	4659	208
61502	4219	249
61502	4659	249
76387	4659	243
76388	4219	36
76388	4659	36
3645	239358	24
3645	239359	24
3645	239360	24
3645	239361	24
3645	239362	24
82486	3646	349
82486	4754	349
3646	82487	278
3646	84755	278
3646	87181	278
3646	92680	278
3646	167456	278
82487	4754	182
84755	4754	467
87181	4754	187
92680	4754	97
167456	4754	191
21939	4754	401
208446	4754	296
246006	4754	216
3648	14721	78
3648	14722	78
3648	14723	78
3648	34156	78
3648	82730	78
3648	124446	78
3648	126486	78
3648	126487	78
3648	129851	78
3648	143961	78
3648	147284	78
3648	170186	78
3648	170187	78
3648	170202	78
3648	190793	78
3648	192722	78
3648	192723	78
3648	192724	78
3648	192725	78
3648	201345	78
3648	201346	78
3648	215392	78
3648	215393	78
3648	229388	78
3648	229389	78
3648	254602	78
14722	4398	433
14723	4398	343
34156	4398	327
82730	4398	451
126486	4398	299
126487	4398	251
129851	4398	133
170186	4398	210
190793	4398	491
192722	4586	422
3651	14795	191
3651	14796	191
3651	14797	191
3651	14798	191
3651	14799	191
3651	14801	191
3651	15533	191
3651	19795	191
3652	130383	7
3652	130384	7
3652	166890	7
3652	166891	7
3652	268847	7
49486	4973	146
15911	3657	236
3657	153424	221
3657	153425	221
3657	153426	221
3657	153427	221
3657	251120	221
3657	251127	221
3659	118387	288
3659	118388	288
3659	118389	288
3659	118390	288
3659	129329	288
3659	154072	288
75319	4973	342
44596	3661	372
44596	4791	372
3661	47215	111
3661	47216	111
3661	51859	111
3661	54849	111
3661	104311	111
3661	111125	111
134852	3666	325
134852	4409	325
3666	195069	225
3666	207997	225
3666	207998	225
3666	209908	225
3666	210366	225
46063	3667	5
46063	4754	5
3667	46064	71
3667	48538	71
3667	54961	71
3667	56024	71
3668	134031	287
3668	134033	287
3668	214124	287
3668	214125	287
134031	4791	384
134033	4791	275
214124	4791	7
123755	3673	113
3673	152791	281
3673	152792	281
3673	153330	281
3673	160178	281
3673	172355	281
3673	246299	281
3673	276640	281
18734	3675	318
3675	25021	126
3675	28136	126
3675	61220	126
3675	62899	126
3675	66814	126
3675	123460	126
3675	171367	126
3675	171368	126
3675	171369	126
3675	179270	126
3675	179271	126
3675	193822	126
3675	197130	126
3675	216901	126
3675	216902	126
3675	216903	126
3675	216904	126
3675	216905	126
3675	216906	126
3675	216907	126
3675	216908	126
3675	230067	126
3675	243671	126
3675	243672	126
3675	243673	126
3675	243674	126
3675	275089	126
3675	275090	126
3675	284877	126
3675	290869	126
3675	299056	126
3675	304307	126
3675	311664	126
3675	314674	126
28136	4659	73
66814	4659	489
36051	3676	453
3676	37842	416
3676	48606	416
3676	80338	416
3676	90818	416
3676	147867	416
3676	166956	416
3676	191821	416
3676	228068	416
3676	236258	416
3676	281349	416
3676	283903	416
3676	283904	416
3676	283905	416
3676	292443	416
37842	4517	129
37842	4754	129
48606	4517	488
80338	4517	178
90818	4517	414
46235	4973	393
76817	3683	257
3683	238069	421
3683	238070	421
3683	267761	421
3683	269223	421
3683	270300	421
3683	4528	421
3685	163304	464
3685	170417	464
3685	222229	464
3685	271381	464
3685	271382	464
3687	45149	15
3687	45150	15
3687	45151	15
3687	45152	15
3687	48028	15
3688	160626	75
3688	217691	75
3688	217692	75
3688	217693	75
3688	235196	75
160626	4047	306
25626	3690	24
3690	51572	410
3690	81221	410
3690	81222	410
3690	81223	410
3690	85253	410
85253	4852	52
3691	33384	317
3691	56846	317
3691	56847	317
3691	56848	317
3691	56849	317
3692	46082	140
3692	47355	140
3692	51490	140
3692	51491	140
3692	74034	140
3695	29971	172
3695	88206	172
3695	91274	172
3695	93638	172
3695	96495	172
3695	130134	172
3695	130135	172
3695	138560	172
3695	138561	172
3695	138562	172
3695	138563	172
3695	138564	172
3695	138565	172
3695	138566	172
7271	3696	36
