5000	145025
814	565	192
565	829	386
829	565	127
565	868	386
868	565	395
565	878	386
878	565	68
565	891	386
891	565	331
565	929	386
929	565	162
565	943	386
943	565	287
565	1124	386
1124	565	186
565	1140	386
1140	565	61
565	1144	386
1144	565	342
565	1221	386
1221	565	303
565	781	386
781	565	146
565	990	386
990	565	63
565	1154	386
1154	565	226
565	1231	386
1231	565	241
565	1260	386
1260	565	107
565	1271	386
1271	565	42
565	1276	386
1276	565	303
565	1277	386
1277	565	77
565	1285	386
1285	565	7
565	970	386
970	565	81
565	1375	386
1375	565	389
565	699	386
699	565	236
565	777	386
777	565	176
565	779	386
779	565	319
565	1293	386
1293	565	65
565	1440	386
1440	565	124
565	924	386
924	565	70
565	1451	386
1451	565	302
565	1456	386
1456	565	337
565	1478	386
1478	565	330
565	1094	386
1094	565	168
565	1498	386
1498	565	10
565	1505	386
1505	565	250
565	1506	386
1506	565	202
565	802	386
802	565	385
565	991	386
991	565	386
565	1342	386
1342	565	65
565	1528	386
1528	565	39
565	1532	386
1532	565	160
565	2383	386
2383	565	139
565	670	386
670	565	193
565	958	386
958	565	272
565	959	386
959	565	2
565	1009	386
1009	565	15
565	1331	386
1331	565	120
565	1353	386
1353	565	203
565	1553	386
1553	565	244
565	1556	386
1556	565	87
565	1557	386
1557	565	265
565	1558	386
1558	565	183
565	1561	386
1561	565	43
565	1563	386
1563	565	106
565	1565	386
1565	565	50
565	1566	386
1566	565	260
565	1567	386
1567	565	149
565	1597	386
1597	565	140
565	755	386
755	565	145
565	1308	386
1308	565	163
565	1325	386
1325	565	127
565	1402	386
1402	565	321
565	1575	386
1575	565	298
565	1751	386
1751	565	314
565	883	386
883	565	131
565	1063	386
1063	565	365
565	1086	386
1086	565	328
565	1486	386
1486	565	14
565	1916	386
1916	565	214
565	2480	386
2480	565	382
565	3065	386
3065	565	147
565	591	386
591	565	232
565	908	386
908	565	100
565	911	386
911	565	235
565	1022	386
1022	565	84
565	1037	386
1037	565	233
565	1103	386
1103	565	35
565	1343	386
1343	565	352
565	1460	386
1460	565	168
565	1467	386
1467	565	24
565	1895	386
1895	565	137
565	1974	386
1974	565	326
565	2003	386
2003	565	82
565	2040	386
2040	565	117
565	2063	386
2063	565	163
565	2181	386
2181	565	40
565	2602	386
2602	565	57
565	2622	386
2622	565	278
565	2777	386
2777	565	175
565	3319	386
3319	565	65
565	590	386
590	565	168
565	849	386
849	565	192
565	1105	386
1105	565	293
565	1335	386
1335	565	87
565	1667	386
1667	565	384
565	1670	386
1670	565	170
565	1853	386
1853	565	1
565	2056	386
2056	565	67
565	2205	386
2205	565	87
565	2211	386
2211	565	382
565	2656	386
2656	565	360
565	2710	386
2710	565	302
565	3380	386
3380	565	393
565	1185	386
1185	565	180
565	1234	386
1234	565	287
565	1361	386
1361	565	106
565	1723	386
1723	565	156
565	1728	386
1728	565	216
565	1730	386
1730	565	316
565	1732	386
1732	565	144
565	666	386
666	565	5
565	1345	386
1345	565	298
565	1466	386
1466	565	146
565	1764	386
1764	565	112
565	1765	386
1765	565	277
565	1459	386
1459	565	375
565	1788	386
1788	565	73
565	1790	386
1790	565	362
565	2217	386
2217	565	13
565	1113	386
1113	565	179
565	1603	386
1603	565	236
565	1702	386
1702	565	193
565	721	386
721	565	12
565	847	386
847	565	372
565	1326	386
1326	565	213
565	1587	386
1587	565	339
565	1813	386
1813	565	188
565	1818	386
1818	565	51
565	1821	386
1821	565	59
565	955	386
955	565	367
565	982	386
982	565	4
565	995	386
995	565	281
565	1084	386
1084	565	323
565	1093	386
1093	565	35
565	1200	386
1200	565	362
565	1291	386
1291	565	314
565	1298	386
1298	565	207
565	1355	386
1355	565	222
565	1582	386
1582	565	154
565	1592	386
1592	565	394
565	1742	386
1742	565	380
565	1777	386
1777	565	315
565	1827	386
1827	565	329
565	1831	386
1831	565	151
565	1847	386
1847	565	140
565	2109	386
2109	565	361
565	2142	386
2142	565	388
565	2159	386
2159	565	233
565	2160	386
2160	565	325
565	2176	386
2176	565	362
565	2184	386
2184	565	149
565	2334	386
2334	565	262
565	2558	386
2558	565	130
565	2617	386
2617	565	80
565	2703	386
2703	565	264
565	2861	386
2861	565	254
565	3021	386
3021	565	28
565	3027	386
3027	565	250
565	3121	386
3121	565	183
565	3197	386
3197	565	230
565	3493	386
3493	565	334
565	4176	386
4176	565	253
565	4348	386
4348	565	170
565	4839	386
4839	565	370
565	1510	386
1510	565	363
565	1889	386
1889	565	139
565	1572	386
1572	565	202
565	989	386
989	565	64
565	1016	386
1016	565	115
565	1347	386
1347	565	225
565	1413	386
1413	565	54
565	2106	386
2106	565	182
565	2116	386
2116	565	167
565	2118	386
2118	565	55
565	997	386
997	565	136
565	1579	386
1579	565	336
565	2188	386
2188	565	351
565	2189	386
2189	565	96
565	2095	386
2095	565	293
565	2097	386
2097	565	309
565	2202	386
2202	565	99
565	2206	386
2206	565	66
565	2220	386
2220	565	272
565	1066	386
1066	565	107
565	969	386
969	565	372
565	1003	386
1003	565	68
565	1027	386
1027	565	379
565	1106	386
1106	565	69
565	1360	386
1360	565	265
565	2571	386
2571	565	208
565	1969	386
1969	565	129
565	727	386
727	565	68
565	780	386
780	565	79
565	1165	386
1165	565	9
565	2173	386
2173	565	110
565	2381	386
2381	565	309
565	2382	386
2382	565	160
565	2384	386
2384	565	399
565	4837	386
4837	565	67
565	598	386
598	565	17
565	593	386
593	565	283
565	596	386
596	565	318
565	1089	386
1089	565	44
565	1333	386
1333	565	330
565	1573	386
1573	565	301
565	1900	386
1900	565	377
565	2412	386
2412	565	268
565	2413	386
2413	565	61
565	2430	386
2430	565	43
565	2431	386
2431	565	212
565	1072	386
1072	565	234
565	1115	386
1115	565	57
565	2019	386
2019	565	39
565	2031	386
2031	565	259
565	1329	386
1329	565	50
565	2137	386
2137	565	345
565	1019	386
1019	565	209
565	1352	386
1352	565	267
565	1438	386
1438	565	232
565	2517	386
2517	565	219
565	2522	386
2522	565	177
565	2524	386
2524	565	59
565	2529	386
2529	565	318
565	1310	386
1310	565	163
565	1604	386
1604	565	67
565	2346	386
2346	565	23
565	2555	386
2555	565	158
565	2594	386
2594	565	132
565	2599	386
2599	565	252
565	2497	386
2497	565	334
565	2608	386
2608	565	319
565	1061	386
1061	565	182
565	2125	386
2125	565	6
565	1989	386
1989	565	374
565	1015	386
1015	565	380
565	2081	386
2081	565	340
565	2662	386
2662	565	59
565	2667	386
2667	565	381
565	2668	386
2668	565	260
565	2671	386
2671	565	332
565	2673	386
2673	565	245
565	1023	386
1023	565	371
565	1644	386
1644	565	245
565	4838	386
4838	565	285
565	2727	386
2727	565	365
565	2731	386
2731	565	219
565	2347	386
2347	565	148
565	2747	386
2747	565	129
565	2749	386
2749	565	23
565	2596	386
2596	565	77
565	599	386
599	565	58
565	2769	386
2769	565	161
565	977	386
977	565	218
565	1033	386
1033	565	307
565	1583	386
1583	565	349
565	1189	386
1189	565	303
565	2820	386
2820	565	198
565	2017	386
2017	565	53
565	2021	386
2021	565	269
565	2090	386
2090	565	367
565	2834	386
2834	565	285
565	2835	386
2835	565	280
565	2837	386
2837	565	204
565	1042	386
1042	565	353
565	1012	386
1012	565	93
565	2536	386
2536	565	280
565	2856	386
2856	565	273
565	2857	386
2857	565	290
565	1092	386
1092	565	278
565	1978	386
1978	565	163
565	2065	386
2065	565	57
565	1163	386
1163	565	21
565	962	386
962	565	200
565	1002	386
1002	565	287
565	2899	386
2899	565	119
565	2901	386
2901	565	210
565	2687	386
2687	565	199
565	1095	386
1095	565	291
565	1319	386
1319	565	239
565	2418	386
2418	565	176
565	2913	386
2913	565	340
565	2914	386
2914	565	49
565	2915	386
2915	565	58
565	2916	386
2916	565	327
565	1091	386
1091	565	72
565	1349	386
1349	565	351
565	1871	386
1871	565	40
565	2363	386
2363	565	381
565	1903	386
1903	565	180
565	1107	386
1107	565	392
565	2224	386
2224	565	91
565	2948	386
2948	565	253
565	2949	386
2949	565	133
565	1078	386
1078	565	2
565	2006	386
2006	565	122
565	2964	386
2964	565	54
565	1663	386
1663	565	352
565	2320	386
2320	565	85
565	2582	386
2582	565	255
565	2564	386
2564	565	356
565	1465	386
1465	565	360
565	1346	386
1346	565	332
565	2475	386
2475	565	118
565	589	386
589	565	288
565	1458	386
1458	565	288
565	2393	386
2393	565	185
565	968	386
968	565	347
565	3040	386
3040	565	271
565	839	386
839	565	315
565	1956	386
1956	565	241
565	2486	386
2486	565	248
565	3053	386
3053	565	107
565	3395	386
3395	565	44
565	1348	386
1348	565	310
565	2578	386
2578	565	51
565	3055	386
3055	565	323
565	1085	386
1085	565	350
565	2088	386
2088	565	189
565	3075	386
3075	565	220
565	3100	386
3100	565	112
565	953	386
953	565	305
565	3113	386
3113	565	106
565	3116	386
3116	565	16
565	1300	386
1300	565	196
565	1902	386
1902	565	4
565	912	386
912	565	269
565	2131	386
2131	565	105
565	2035	386
2035	565	391
565	1588	386
1588	565	400
565	2164	386
2164	565	139
565	2974	386
2974	565	113
565	1021	386
1021	565	231
565	1365	386
1365	565	322
565	2975	386
2975	565	367
565	3147	386
3147	565	54
565	2938	386
2938	565	105
565	2800	386
2800	565	96
565	1971	386
1971	565	328
565	2018	386
2018	565	350
565	1823	386
1823	565	160
565	2757	386
2757	565	146
565	3211	386
3211	565	108
565	2226	386
2226	565	11
565	1747	386
1747	565	215
565	3086	386
3086	565	201
565	3172	386
3172	565	216
565	2715	386
2715	565	116
565	2470	386
2470	565	224
565	2591	386
2591	565	16
565	1194	386
1194	565	195
565	1332	386
1332	565	364
565	2013	386
2013	565	384
565	2060	386
2060	565	122
565	3199	386
3199	565	81
565	3215	386
3215	565	324
565	3233	386
3233	565	176
565	3239	386
3239	565	150
565	3244	386
3244	565	3
565	3245	386
3245	565	171
565	2697	386
2697	565	130
565	3252	386
3252	565	109
565	2689	386
2689	565	90
565	2872	386
2872	565	293
565	1097	386
1097	565	43
565	2739	386
2739	565	119
565	2061	386
2061	565	315
565	3073	386
3073	565	97
565	3161	386
3161	565	327
565	1615	386
1615	565	205
565	1111	386
1111	565	256
565	3267	386
3267	565	86
565	655	386
655	565	137
565	1176	386
1176	565	106
565	2091	386
2091	565	224
565	2221	386
2221	565	284
565	2801	386
2801	565	204
565	3304	386
3304	565	74
565	2990	386
2990	565	291
565	2345	386
2345	565	21
565	2194	386
2194	565	377
565	702	386
702	565	215
565	3392	386
3392	565	389
565	842	386
842	565	317
565	2484	386
2484	565	184
565	3305	386
3305	565	108
565	785	386
785	565	100
565	2231	386
2231	565	172
565	3022	386
3022	565	400
565	2807	386
2807	565	203
565	3445	386
3445	565	389
565	1193	386
1193	565	19
565	2066	386
2066	565	77
565	3464	386
3464	565	175
565	1236	386
1236	565	263
565	2057	386
2057	565	6
565	2888	386
2888	565	212
565	2753	386
2753	565	114
565	3477	386
3477	565	253
565	3343	386
3343	565	138
565	2154	386
2154	565	15
565	3159	386
3159	565	25
565	3485	386
3485	565	197
565	3397	386
3397	565	151
565	3496	386
3496	565	333
565	1738	386
1738	565	201
565	2871	386
2871	565	361
565	2579	386
2579	565	387
565	1399	386
1399	565	88
565	1101	386
1101	565	162
565	1590	386
1590	565	195
565	1718	386
1718	565	299
565	2195	386
2195	565	297
565	2545	386
2545	565	111
565	2921	386
2921	565	239
565	2988	386
2988	565	237
565	3505	386
3505	565	311
565	4113	386
4113	565	210
565	3412	386
3412	565	182
565	588	386
588	565	217
565	1665	386
1665	565	209
565	1014	386
1014	565	264
565	1586	386
1586	565	357
565	2420	386
2420	565	10
565	3523	386
3523	565	322
565	2535	386
2535	565	95
565	3453	386
3453	565	371
565	3181	386
3181	565	282
565	1877	386
1877	565	20
565	2077	386
2077	565	187
565	3567	386
3567	565	243
565	3425	386
3425	565	247
565	2351	386
2351	565	373
565	3111	386
3111	565	199
565	3576	386
3576	565	191
565	3579	386
3579	565	281
565	1336	386
1336	565	382
565	1995	386
1995	565	290
565	2586	386
2586	565	181
565	2588	386
2588	565	377
565	2654	386
2654	565	257
565	3347	386
3347	565	7
565	1083	386
1083	565	221
565	1227	386
1227	565	234
565	2623	386
2623	565	2
565	2630	386
2630	565	307
565	2688	386
2688	565	324
565	3701	386
3701	565	104
565	4149	386
4149	565	183
565	4441	386
4441	565	26
565	1977	386
1977	565	99
565	2399	386
2399	565	90
565	2643	386
2643	565	311
565	3814	386
3814	565	126
565	1301	386
1301	565	378
565	3196	386
3196	565	50
565	3612	386
3612	565	238
565	2544	386
2544	565	14
565	2984	386
2984	565	24
565	3180	386
3180	565	174
565	3613	386
3613	565	319
565	3998	386
3998	565	203
565	4032	386
4032	565	365
565	2943	386
2943	565	145
565	3158	386
3158	565	394
565	3173	386
3173	565	241
565	3628	386
3628	565	298
565	2639	386
2639	565	93
565	2864	386
2864	565	159
565	2755	386
2755	565	288
565	2797	386
2797	565	123
565	2874	386
2874	565	339
565	3693	386
3693	565	149
565	3010	386
3010	565	14
565	3318	386
3318	565	274
565	1010	386
1010	565	47
565	2945	386
2945	565	229
565	3643	386
3643	565	300
565	1741	386
1741	565	331
565	1344	386
1344	565	334
565	988	386
988	565	225
565	3218	386
3218	565	131
565	2367	386
2367	565	268
565	2991	386
2991	565	218
565	3668	386
3668	565	111
565	3669	386
3669	565	190
565	4219	386
4219	565	277
565	2640	386
2640	565	265
565	3013	386
3013	565	369
565	1593	386
1593	565	264
565	1102	386
1102	565	332
565	3700	386
3700	565	371
565	1108	386
1108	565	202
565	3136	386
3136	565	86
565	2574	386
2574	565	33
565	2132	386
2132	565	274
565	3164	386
3164	565	296
565	1117	386
1117	565	73
565	2626	386
2626	565	338
565	3747	386
3747	565	34
565	952	386
952	565	304
565	2166	386
2166	565	59
565	3373	386
3373	565	206
565	1149	386
1149	565	25
565	3663	386
3663	565	219
565	1756	386
1756	565	313
565	2007	386
2007	565	211
565	3805	386
3805	565	91
565	2469	386
2469	565	355
565	3851	386
3851	565	272
565	2036	386
2036	565	7
565	2653	386
2653	565	148
565	2869	386
2869	565	197
565	2020	386
2020	565	247
565	2080	386
2080	565	204
565	2679	386
2679	565	189
565	3169	386
3169	565	127
565	3404	386
3404	565	91
565	3648	386
3648	565	149
565	3903	386
3903	565	39
565	3940	386
3940	565	53
565	3942	386
3942	565	329
565	2809	386
2809	565	167
565	3906	386
3906	565	117
565	3200	386
3200	565	148
565	3712	386
3712	565	343
565	3847	386
3847	565	181
565	1235	386
1235	565	32
565	3620	386
3620	565	136
565	3923	386
3923	565	369
565	3934	386
3934	565	155
565	2482	386
2482	565	112
565	2764	386
2764	565	45
565	2012	386
2012	565	293
565	2587	386
2587	565	62
565	2786	386
2786	565	363
565	2789	386
2789	565	228
565	2793	386
2793	565	216
565	2798	386
2798	565	51
565	2799	386
2799	565	22
565	2802	386
2802	565	138
565	2803	386
2803	565	355
565	3155	386
3155	565	12
565	3162	386
3162	565	76
565	3216	386
3216	565	223
565	3399	386
3399	565	265
565	3642	386
3642	565	25
565	3941	386
3941	565	229
565	3943	386
3943	565	156
565	2550	386
2550	565	280
565	3478	386
3478	565	38
565	979	386
979	565	221
565	1229	386
1229	565	3
565	2171	386
2171	565	247
565	1534	386
1534	565	11
565	1911	386
1911	565	50
565	4051	386
4051	565	2
565	3460	386
3460	565	122
565	2024	386
2024	565	111
565	2096	386
2096	565	112
565	2782	386
2782	565	41
565	2787	386
2787	565	167
565	2812	386
2812	565	238
565	2844	386
2844	565	63
565	2986	386
2986	565	394
565	2987	386
2987	565	323
565	3156	386
3156	565	258
565	3436	386
3436	565	192
565	3704	386
3704	565	262
565	4046	386
4046	565	89
565	4093	386
4093	565	205
565	4181	386
4181	565	246
565	4303	386
4303	565	184
565	4349	386
4349	565	166
565	2232	386
2232	565	94
565	786	386
786	565	178
565	4066	386
4066	565	15
565	1307	386
1307	565	380
565	4070	386
4070	565	47
565	1979	386
1979	565	39
565	2647	386
2647	565	165
565	2978	386
2978	565	368
565	843	386
843	565	205
565	3434	386
3434	565	285
565	2701	386
2701	565	273
565	1079	386
1079	565	139
565	3064	386
3064	565	111
565	3644	386
3644	565	30
565	3647	386
3647	565	88
565	4151	386
4151	565	76
565	1098	386
1098	565	259
565	3706	386
3706	565	176
565	3288	386
3288	565	89
565	3398	386
3398	565	323
565	3041	386
3041	565	193
565	2884	386
2884	565	1
565	3450	386
3450	565	170
565	3302	386
3302	565	75
565	1736	386
1736	565	112
565	4235	386
4235	565	255
565	4237	386
4237	565	139
565	1074	386
1074	565	236
565	2998	386
2998	565	8
565	4044	386
4044	565	122
565	2062	386
2062	565	358
565	4200	386
4200	565	100
565	3071	386
3071	565	306
565	1096	386
1096	565	168
565	4264	386
4264	565	212
565	2944	386
2944	565	186
565	3645	386
3645	565	193
565	4049	386
4049	565	170
565	4239	386
4239	565	325
565	4275	386
4275	565	204
565	1904	386
1904	565	92
565	3401	386
3401	565	27
565	4135	386
4135	565	258
565	3945	386
3945	565	90
565	2867	386
2867	565	355
565	3167	386
3167	565	181
565	3970	386
3970	565	357
565	2698	386
2698	565	238
565	4304	386
4304	565	11
565	4305	386
4305	565	372
565	4307	386
4307	565	155
565	2230	386
2230	565	220
565	2940	386
2940	565	161
565	4201	386
4201	565	113
565	3958	386
3958	565	276
565	4171	386
4171	565	267
565	3160	386
3160	565	82
565	3848	386
3848	565	185
565	4170	386
4170	565	153
565	2941	386
2941	565	376
565	1110	386
1110	565	102
565	1112	386
1112	565	349
565	2920	386
2920	565	166
565	4359	386
4359	565	178
565	4299	386
4299	565	46
565	3455	386
3455	565	383
565	2029	386
2029	565	252
565	4271	386
4271	565	53
565	1768	386
1768	565	23
565	4204	386
4204	565	374
565	3008	386
3008	565	28
565	1873	386
1873	565	91
565	2391	386
2391	565	291
565	4466	386
4466	565	267
565	1363	386
1363	565	217
565	2939	386
2939	565	191
565	3352	386
3352	565	114
565	3551	386
3551	565	39
565	3702	386
3702	565	243
565	2813	386
2813	565	259
565	2866	386
2866	565	6
565	3330	386
3330	565	298
565	4475	386
4475	565	394
565	2495	386
2495	565	94
565	3529	386
3529	565	5
565	2023	386
2023	565	141
565	4476	386
4476	565	38
565	4487	386
4487	565	394
565	2196	386
2196	565	250
565	4313	386
4313	565	278
565	1414	386
1414	565	182
565	3904	386
3904	565	155
565	1577	386
1577	565	10
565	1704	386
1704	565	400
565	3550	386
3550	565	195
565	4506	386
4506	565	142
565	3462	386
3462	565	120
565	2883	386
2883	565	312
565	4512	386
4512	565	320
565	4173	386
4173	565	138
565	2976	386
2976	565	133
565	1545	386
1545	565	56
565	2873	386
2873	565	227
565	3084	386
3084	565	256
565	4528	386
4528	565	234
565	2028	386
2028	565	281
565	4545	386
4545	565	340
565	4548	386
4548	565	317
565	4084	386
4084	565	319
565	4549	386
4549	565	88
565	3165	386
3165	565	377
565	1766	386
1766	565	387
565	4147	386
4147	565	32
565	4215	386
4215	565	235
565	3910	386
3910	565	196
565	4570	386
4570	565	9
565	3097	386
3097	565	300
565	1973	386
1973	565	88
565	4131	386
4131	565	118
565	4607	386
4607	565	78
565	3157	386
3157	565	124
565	4126	386
4126	565	66
565	2811	386
2811	565	13
565	4438	386
4438	565	253
565	3842	386
3842	565	201
565	3843	386
3843	565	357
565	2366	386
2366	565	13
565	2577	386
2577	565	132
565	3292	386
3292	565	24
565	2396	386
2396	565	11
565	4296	386
4296	565	315
565	4211	386
4211	565	322
565	2479	386
2479	565	364
565	3846	386
3846	565	365
565	3839	386
3839	565	9
565	4050	386
4050	565	109
565	2683	386
2683	565	111
565	4707	386
4707	565	198
565	3361	386
3361	565	37
565	2761	386
2761	565	268
565	4172	386
4172	565	347
565	4485	386
4485	565	225
565	4336	386
4336	565	40
565	4729	386
4729	565	79
565	2858	386
2858	565	187
565	2865	386
2865	565	78
565	3283	386
3283	565	121
565	2889	386
2889	565	101
565	3212	386
3212	565	130
565	3844	386
3844	565	353
565	3191	386
3191	565	384
565	3654	386
3654	565	353
565	3393	386
3393	565	36
565	3539	386
3539	565	131
565	4460	386
4460	565	165
565	4243	386
4243	565	314
565	3599	386
3599	565	54
565	3661	386
3661	565	244
565	4288	386
4288	565	40
565	3837	386
3837	565	316
565	3838	386
3838	565	215
565	3840	386
3840	565	396
565	3841	386
3841	565	108
565	3845	386
3845	565	79
565	3849	386
3849	565	178
565	4723	386
4723	565	143
565	4207	386
4207	565	233
565	4209	386
4209	565	106
565	4634	386
4634	565	103
565	4554	386
4554	565	183
565	4637	386
4637	565	386
565	4666	386
4666	565	393
565	4682	386
4682	565	206
565	4796	386
4796	565	218
565	4928	386
4928	565	1
565	4929	386
4929	565	234
565	4930	386
4930	565	391
565	4931	386
4931	565	43
565	4932	386
4932	565	232
565	4933	386
4933	565	81
565	4934	386
4934	565	92
566	1052	387
1052	566	246
566	567	387
567	566	334
566	602	387
602	566	326
566	604	387
604	566	2
566	722	387
722	566	164
566	732	387
732	566	149
566	742	387
742	566	86
566	766	387
766	566	312
566	820	387
820	566	146
566	826	387
826	566	82
566	844	387
844	566	366
566	940	387
940	566	359
566	1049	387
1049	566	294
566	1065	387
1065	566	399
566	1124	387
1124	566	186
566	1255	387
1255	566	277
566	1256	387
1256	566	255
566	1258	387
1258	566	305
566	1275	387
1275	566	47
566	1316	387
1316	566	5
566	1345	387
1345	566	298
566	1356	387
1356	566	194
566	1367	387
1367	566	292
566	1433	387
1433	566	22
566	1468	387
1468	566	115
566	1513	387
1513	566	8
566	1816	387
1816	566	177
566	1928	387
1928	566	101
566	1933	387
1933	566	166
566	2182	387
2182	566	206
566	2204	387
2204	566	6
566	2358	387
2358	566	262
566	859	387
859	566	302
566	1260	387
1260	566	107
566	1167	387
1167	566	227
566	1292	387
1292	566	400
566	1308	387
1308	566	163
566	803	387
803	566	78
566	2725	387
2725	566	155
566	1057	387
1057	566	302
566	1711	387
1711	566	357
566	913	387
913	566	320
566	717	387
717	566	112
566	1720	387
1720	566	393
566	1819	387
1819	566	228
566	1576	387
1576	566	64
566	700	387
700	566	19
566	2715	387
2715	566	116
566	1569	387
1569	566	358
567	759	334
759	567	217
567	980	334
980	567	124
567	757	334
757	567	386
567	820	334
820	567	146
567	858	334
858	567	45
567	896	334
896	567	120
567	1374	334
1374	567	395
567	2459	334
2459	567	283
567	568	334
568	567	18
567	570	334
570	567	163
567	571	334
571	567	244
567	572	334
572	567	13
567	576	334
576	567	54
567	788	334
788	567	58
567	829	334
829	567	127
567	711	334
711	567	312
567	861	334
861	567	132
567	869	334
869	567	13
567	870	334
870	567	377
567	871	334
871	567	394
567	873	334
873	567	352
567	876	334
876	567	156
567	878	334
878	567	68
567	4834	334
4834	567	25
567	718	334
718	567	196
567	738	334
738	567	71
567	897	334
897	567	299
567	898	334
898	567	248
567	943	334
943	567	287
567	761	334
761	567	167
567	699	334
699	567	236
567	1397	334
1397	567	56
567	1495	334
1495	567	38
567	1504	334
1504	567	235
567	743	334
743	567	55
567	1522	334
1522	567	104
567	1526	334
1526	567	263
567	1675	334
1675	567	325
567	1596	334
1596	567	255
567	1598	334
1598	567	349
567	1402	334
1402	567	321
567	1575	334
1575	567	298
567	1811	334
1811	567	12
567	3108	334
3108	567	82
567	803	334
803	567	78
567	840	334
840	567	32
567	2207	334
2207	567	41
567	586	334
586	567	128
567	590	334
590	567	168
567	594	334
594	567	196
567	1517	334
1517	567	132
567	1610	334
1610	567	341
567	1671	334
1671	567	365
567	1672	334
1672	567	144
567	1681	334
1681	567	248
567	1685	334
1685	567	24
567	1689	334
1689	567	229
567	1057	334
1057	567	302
567	1234	334
1234	567	287
567	1713	334
1713	567	337
567	1716	334
1716	567	119
567	1723	334
1723	567	156
567	1603	334
1603	567	236
567	1819	334
1819	567	228
567	1298	334
1298	567	207
567	1742	334
1742	567	380
567	2176	334
2176	567	362
567	1892	334
1892	567	286
567	727	334
727	567	68
567	780	334
780	567	79
567	598	334
598	567	17
567	2451	334
2451	567	140
567	1310	334
1310	567	163
567	1571	334
1571	567	397
567	1609	334
1609	567	275
567	2593	334
2593	567	228
567	2608	334
2608	567	319
567	2596	334
2596	567	77
567	2719	334
2719	567	110
567	1396	334
1396	567	37
567	2771	334
2771	567	112
567	2094	334
2094	567	180
567	1494	334
1494	567	91
567	2466	334
2466	567	260
567	1601	334
1601	567	88
567	2549	334
2549	567	238
567	1966	334
1966	567	276
567	1719	334
1719	567	303
567	2193	334
2193	567	299
567	1977	334
1977	567	99
567	3306	334
3306	567	155
567	3081	334
3081	567	17
567	2717	334
2717	567	108
567	2737	334
2737	567	207
568	759	18
759	568	217
568	689	18
689	568	81
568	765	18
765	568	275
568	788	18
788	568	58
568	821	18
821	568	296
568	1013	18
1013	568	243
568	1260	18
1260	568	107
568	1507	18
1507	568	83
568	1684	18
1684	568	59
568	2102	18
2102	568	239
568	2872	18
2872	568	293
568	3851	18
3851	568	272
568	871	18
871	568	394
568	853	18
853	568	138
568	1389	18
1389	568	305
568	1456	18
1456	568	337
568	1916	18
1916	568	214
568	590	18
590	568	168
568	1711	18
1711	568	357
568	1716	18
1716	568	119
568	1614	18
1614	568	201
568	2176	18
2176	568	362
568	1893	18
1893	568	342
568	1521	18
1521	568	235
568	727	18
727	568	68
568	2494	18
2494	568	145
568	1978	18
1978	568	163
568	1465	18
1465	568	360
568	2493	18
2493	568	35
569	570	294
570	569	163
569	711	294
711	569	312
569	735	294
735	569	101
569	884	294
884	569	242
569	1027	294
1027	569	379
569	1066	294
1066	569	107
569	1176	294
1176	569	106
569	1223	294
1223	569	136
569	1499	294
1499	569	129
569	1861	294
1861	569	328
569	1877	294
1877	569	20
569	3474	294
3474	569	126
569	4835	294
4835	569	279
570	1017	163
1017	570	381
570	1025	163
1025	570	113
570	1068	163
1068	570	204
570	1126	163
1126	570	140
570	1327	163
1327	570	73
570	1568	163
1568	570	359
570	2390	163
2390	570	244
570	578	163
578	570	159
570	593	163
593	570	283
570	670	163
670	570	193
570	774	163
774	570	167
570	784	163
784	570	357
570	808	163
808	570	114
570	831	163
831	570	354
570	846	163
846	570	217
570	878	163
878	570	68
570	928	163
928	570	148
570	935	163
935	570	251
570	939	163
939	570	143
570	943	163
943	570	287
570	1002	163
1002	570	287
570	1067	163
1067	570	17
570	1069	163
1069	570	388
570	1071	163
1071	570	103
570	1077	163
1077	570	348
570	1091	163
1091	570	72
570	1313	163
1313	570	198
570	1316	163
1316	570	5
570	1318	163
1318	570	163
570	1336	163
1336	570	382
570	1343	163
1343	570	352
570	1352	163
1352	570	267
570	1361	163
1361	570	106
570	1554	163
1554	570	50
570	1563	163
1563	570	106
570	1575	163
1575	570	298
570	1597	163
1597	570	140
570	1746	163
1746	570	394
570	1886	163
1886	570	344
570	1980	163
1980	570	276
570	2003	163
2003	570	82
570	2006	163
2006	570	122
570	2098	163
2098	570	373
570	2142	163
2142	570	388
570	2159	163
2159	570	233
570	2165	163
2165	570	353
570	2207	163
2207	570	41
570	2364	163
2364	570	356
570	2528	163
2528	570	384
570	2706	163
2706	570	288
570	2727	163
2727	570	365
570	2729	163
2729	570	53
570	2743	163
2743	570	363
570	2754	163
2754	570	129
570	2898	163
2898	570	42
570	3029	163
3029	570	103
570	3030	163
3030	570	242
570	574	163
574	570	51
570	853	163
853	570	138
570	1281	163
1281	570	135
570	1315	163
1315	570	351
570	1456	163
1456	570	337
570	1094	163
1094	570	168
570	1507	163
1507	570	83
570	684	163
684	570	303
570	991	163
991	570	386
570	1532	163
1532	570	160
570	1331	163
1331	570	120
570	1549	163
1549	570	79
570	1558	163
1558	570	183
570	1561	163
1561	570	43
570	844	163
844	570	366
570	2181	163
2181	570	40
570	586	163
586	570	128
570	1671	163
1671	570	365
570	1674	163
1674	570	154
570	2710	163
2710	570	302
570	1119	163
1119	570	33
570	1303	163
1303	570	118
570	847	163
847	570	372
570	1326	163
1326	570	213
570	1355	163
1355	570	222
570	1742	163
